t,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Alt
2025-08-21 18:14:06.601, 0.072, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -537.7, 195.6, 70.1 ,167.70
2025-08-21 18:14:06.615, 0.072, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -541.9, 194.5, 62.0 ,168.89
2025-08-21 18:14:06.624, 0.071, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -541.4, 191.8, 65.7 ,167.94
2025-08-21 18:14:06.634, 0.073, -0.005, -0.988 ,  0.00, -0.00, 0.00 ,  -541.9, 190.5, 72.0 ,167.74
2025-08-21 18:14:06.646, 0.073, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -541.9, 190.5, 72.0 ,168.32
2025-08-21 18:14:06.657, 0.072, -0.006, -0.991 ,  0.00, -0.00, 0.00 ,  -539.6, 190.7, 71.1 ,168.48
2025-08-21 18:14:06.668, 0.073, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -540.3, 190.1, 68.6 ,168.73
2025-08-21 18:14:06.679, 0.073, -0.002, -0.990 ,  0.00, -0.00, -0.00 ,  -537.5, 191.4, 71.0 ,169.01
2025-08-21 18:14:06.690, 0.074, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -537.7, 192.5, 72.7 ,168.84
2025-08-21 18:14:06.701, 0.073, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -540.1, 186.3, 66.6 ,168.05
2025-08-21 18:14:06.712, 0.071, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -538.0, 190.3, 61.3 ,168.30
2025-08-21 18:14:06.726, 0.073, -0.006, -0.989 ,  0.00, -0.00, 0.00 ,  -538.0, 190.3, 71.4 ,168.58
2025-08-21 18:14:06.733, 0.073, -0.004, -0.988 ,  0.00, -0.00, -0.00 ,  -537.3, 189.8, 71.4 ,167.77
2025-08-21 18:14:06.745, 0.074, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -540.3, 189.3, 74.3 ,168.22
2025-08-21 18:14:06.755, 0.071, -0.005, -0.992 ,  0.00, -0.00, 0.00 ,  -537.3, 191.2, 74.9 ,168.30
2025-08-21 18:14:06.767, 0.072, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -538.0, 189.7, 78.4 ,168.67
2025-08-21 18:14:06.777, 0.073, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -538.0, 188.3, 81.1 ,168.83
2025-08-21 18:14:06.788, 0.073, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -539.8, 185.6, 80.1 ,167.89
2025-08-21 18:14:06.800, 0.073, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -539.8, 188.7, 67.3 ,168.27
2025-08-21 18:14:06.810, 0.073, -0.003, -0.988 ,  0.00, -0.00, 0.00 ,  -540.8, 188.7, 67.3 ,168.79
2025-08-21 18:14:06.822, 0.073, -0.003, -0.989 ,  0.00, -0.00, 0.00 ,  -543.2, 190.1, 69.3 ,167.94
2025-08-21 18:14:06.835, 0.074, -0.006, -0.991 ,  0.00, -0.00, 0.00 ,  -538.7, 190.4, 74.6 ,168.02
2025-08-21 18:14:06.843, 0.072, -0.003, -0.990 ,  0.00, -0.00, 0.00 ,  -542.4, 190.0, 70.3 ,168.57
2025-08-21 18:14:06.854, 0.073, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -544.0, 189.8, 63.0 ,168.31
2025-08-21 18:14:06.866, 0.071, -0.004, -0.991 ,  0.00, -0.00, 0.00 ,  -539.3, 187.5, 71.5 ,169.04
2025-08-21 18:14:06.877, 0.073, -0.004, -0.992 ,  0.00, -0.00, 0.00 ,  -541.4, 191.7, 72.2 ,168.22
2025-08-21 18:14:06.888, 0.073, -0.002, -0.990 ,  0.00, -0.00, 0.00 ,  -541.4, 191.7, 72.2 ,168.69
2025-08-21 18:14:06.899, 0.073, -0.004, -0.987 ,  0.00, -0.00, 0.00 ,  -540.1, 188.9, 66.9 ,168.17
2025-08-21 18:14:06.910, 0.073, -0.003, -0.991 ,  0.00, -0.00, 0.00 ,  -540.0, 189.7, 75.6 ,168.76
2025-08-21 18:14:06.921, 0.072, -0.004, -0.992 ,  0.00, -0.00, 0.00 ,  -537.9, 188.0, 78.0 ,168.62
2025-08-21 18:14:06.931, 0.073, -0.006, -0.991 ,  0.00, -0.00, 0.00 ,  -542.5, 188.9, 68.2 ,169.08
2025-08-21 18:14:06.946, 0.074, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -539.0, 184.8, 71.5 ,167.74
2025-08-21 18:14:06.953, 0.073, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -538.2, 189.3, 67.8 ,168.09
2025-08-21 18:14:06.964, 0.073, -0.006, -0.991 ,  0.00, -0.00, 0.00 ,  -538.2, 189.3, 67.8 ,168.34
2025-08-21 18:14:06.976, 0.073, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -537.5, 188.4, 75.7 ,168.26
2025-08-21 18:14:06.987, 0.072, -0.005, -0.986 ,  0.00, -0.00, -0.00 ,  -537.3, 190.5, 76.7 ,168.28
2025-08-21 18:14:06.998, 0.073, -0.006, -0.988 ,  0.00, -0.00, 0.00 ,  -541.1, 190.4, 79.4 ,168.57
2025-08-21 18:14:07.009, 0.071, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -540.7, 188.4, 76.9 ,168.30
2025-08-21 18:14:07.020, 0.071, -0.003, -0.993 ,  0.00, -0.00, 0.00 ,  -539.8, 188.3, 73.1 ,168.77
2025-08-21 18:14:07.030, 0.072, -0.005, -0.988 ,  0.00, -0.00, 0.00 ,  -540.4, 187.3, 76.2 ,168.09
2025-08-21 18:14:07.042, 0.072, -0.005, -0.988 ,  0.00, -0.00, 0.00 ,  -540.4, 187.3, 76.2 ,168.19
2025-08-21 18:14:07.057, 0.073, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -537.6, 189.1, 78.1 ,167.69
2025-08-21 18:14:07.063, 0.072, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -540.0, 186.3, 78.3 ,168.34
2025-08-21 18:14:07.074, 0.072, -0.005, -0.988 ,  0.00, -0.00, 0.00 ,  -538.7, 187.0, 76.2 ,168.79
2025-08-21 18:14:07.086, 0.073, -0.004, -0.987 ,  0.00, -0.00, 0.00 ,  -535.4, 187.9, 77.4 ,168.87
2025-08-21 18:14:07.096, 0.073, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -538.6, 186.1, 78.5 ,167.68
2025-08-21 18:14:07.108, 0.072, -0.003, -0.990 ,  0.00, -0.00, 0.00 ,  -538.4, 183.0, 76.3 ,167.94
2025-08-21 18:14:07.119, 0.072, -0.003, -0.988 ,  0.00, -0.00, 0.00 ,  -538.4, 183.0, 76.3 ,168.06
2025-08-21 18:14:07.130, 0.071, -0.003, -0.988 ,  0.00, -0.00, 0.00 ,  -538.6, 188.4, 78.7 ,168.15
2025-08-21 18:14:07.140, 0.072, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -533.7, 185.8, 73.8 ,167.79
2025-08-21 18:14:07.152, 0.072, -0.004, -0.992 ,  0.00, -0.00, 0.00 ,  -538.6, 190.3, 80.9 ,167.92
2025-08-21 18:14:07.165, 0.072, -0.004, -0.988 ,  0.00, -0.00, -0.00 ,  -541.0, 187.2, 80.1 ,167.91
2025-08-21 18:14:07.173, 0.074, -0.005, -0.987 ,  0.00, -0.00, 0.00 ,  -537.0, 187.7, 69.6 ,168.02
2025-08-21 18:14:07.185, 0.072, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -537.5, 187.7, 77.1 ,168.20
2025-08-21 18:14:07.195, 0.072, -0.005, -0.992 ,  0.00, -0.00, 0.00 ,  -537.5, 187.7, 77.1 ,168.45
2025-08-21 18:14:07.206, 0.072, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -537.0, 183.4, 69.7 ,168.46
2025-08-21 18:14:07.217, 0.073, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -539.4, 183.0, 80.2 ,168.63
2025-08-21 18:14:07.229, 0.073, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -542.2, 188.4, 78.7 ,168.73
2025-08-21 18:14:07.240, 0.073, -0.004, -0.991 ,  0.00, -0.00, 0.00 ,  -538.7, 184.0, 80.6 ,168.22
2025-08-21 18:14:07.251, 0.073, -0.004, -0.989 ,  0.00, -0.00, -0.00 ,  -539.4, 184.7, 83.2 ,168.16
2025-08-21 18:14:07.262, 0.073, -0.004, -0.989 ,  0.00, -0.00, -0.00 ,  -537.7, 186.2, 78.5 ,167.96
2025-08-21 18:14:07.275, 0.073, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -537.7, 186.2, 78.5 ,168.84
2025-08-21 18:14:07.283, 0.071, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -541.4, 187.6, 75.5 ,168.22
2025-08-21 18:14:07.294, 0.071, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -537.5, 186.3, 73.9 ,168.27
2025-08-21 18:14:07.305, 0.072, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -537.9, 188.0, 76.2 ,168.74
2025-08-21 18:14:07.315, 0.074, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -538.7, 185.9, 70.8 ,168.17
2025-08-21 18:14:07.327, 0.073, -0.004, -0.991 ,  0.00, -0.00, 0.00 ,  -538.3, 186.3, 77.1 ,167.96
2025-08-21 18:14:07.339, 0.073, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -539.7, 189.8, 74.8 ,168.22
2025-08-21 18:14:07.349, 0.072, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -539.7, 189.8, 74.8 ,167.77
2025-08-21 18:14:07.361, 0.073, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -538.0, 187.9, 76.6 ,169.23
2025-08-21 18:14:07.371, 0.072, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -541.0, 185.4, 73.6 ,168.58
2025-08-21 18:14:07.385, 0.072, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -542.9, 183.3, 72.9 ,168.04
2025-08-21 18:14:07.394, 0.072, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -540.7, 188.7, 68.2 ,168.49
2025-08-21 18:14:07.405, 0.073, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -541.7, 187.3, 69.9 ,168.20
2025-08-21 18:14:07.415, 0.072, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -538.4, 184.0, 65.0 ,168.42
2025-08-21 18:14:07.427, 0.072, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -538.4, 184.0, 65.0 ,168.50
2025-08-21 18:14:07.437, 0.073, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -540.0, 186.9, 67.2 ,167.81
2025-08-21 18:14:07.448, 0.073, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -540.1, 186.9, 63.8 ,168.06
2025-08-21 18:14:07.460, 0.072, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -540.0, 188.0, 72.4 ,167.91
2025-08-21 18:14:07.471, 0.072, -0.003, -0.991 ,  0.00, -0.00, 0.00 ,  -538.4, 187.5, 63.8 ,168.30
2025-08-21 18:14:07.481, 0.072, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -544.0, 185.4, 71.0 ,168.71
2025-08-21 18:14:07.495, 0.073, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -540.5, 184.9, 66.4 ,167.98
2025-08-21 18:14:07.503, 0.073, -0.003, -0.990 ,  0.00, -0.00, 0.00 ,  -540.5, 184.9, 66.4 ,168.13
2025-08-21 18:14:07.515, 0.072, -0.005, -0.988 ,  0.00, -0.00, 0.00 ,  -538.9, 187.6, 68.2 ,168.11
2025-08-21 18:14:07.525, 0.072, -0.003, -0.990 ,  0.00, -0.00, -0.00 ,  -539.1, 183.7, 69.7 ,168.24
2025-08-21 18:14:07.536, 0.072, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -542.5, 187.3, 65.9 ,168.43
2025-08-21 18:14:07.547, 0.072, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -536.5, 184.4, 72.7 ,168.63
2025-08-21 18:14:07.559, 0.072, -0.003, -0.990 ,  0.00, -0.00, 0.00 ,  -542.1, 189.8, 66.4 ,169.16
2025-08-21 18:14:07.570, 0.072, -0.004, -0.991 ,  0.00, -0.00, 0.00 ,  -540.4, 188.7, 66.9 ,168.61
2025-08-21 18:14:07.581, 0.073, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -540.4, 188.7, 68.9 ,167.90
2025-08-21 18:14:07.591, 0.072, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -537.9, 188.4, 68.9 ,167.81
2025-08-21 18:14:07.605, 0.073, -0.004, -0.991 ,  0.00, -0.00, 0.00 ,  -536.8, 189.8, 70.0 ,168.33
2025-08-21 18:14:07.614, 0.072, -0.004, -0.991 ,  0.00, -0.00, 0.00 ,  -538.6, 186.9, 70.6 ,169.16
2025-08-21 18:14:07.625, 0.072, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -537.5, 185.8, 69.9 ,168.47
2025-08-21 18:14:07.635, 0.072, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -543.6, 191.0, 67.9 ,168.99
2025-08-21 18:14:07.647, 0.072, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -545.3, 187.5, 71.4 ,168.15
2025-08-21 18:14:07.658, 0.072, -0.004, -0.991 ,  0.00, -0.00, 0.00 ,  -545.3, 190.0, 66.9 ,168.51
2025-08-21 18:14:07.668, 0.072, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -538.4, 190.0, 66.9 ,168.50
2025-08-21 18:14:07.679, 0.072, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -541.9, 189.8, 67.6 ,168.00
2025-08-21 18:14:07.690, 0.072, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -541.4, 188.9, 70.1 ,169.32
2025-08-21 18:14:07.701, 0.074, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -538.7, 192.1, 67.8 ,168.27
2025-08-21 18:14:07.774, 0.073, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -542.8, 187.0, 65.2 ,167.98
2025-08-21 18:14:07.776, 0.072, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -541.0, 189.7, 69.6 ,167.81
2025-08-21 18:14:07.777, 0.074, -0.003, -0.988 ,  0.00, -0.00, 0.00 ,  -541.0, 190.0, 65.2 ,168.59
2025-08-21 18:14:07.778, 0.071, -0.006, -0.988 ,  0.00, -0.00, 0.00 ,  -543.6, 190.0, 65.2 ,168.26
2025-08-21 18:14:07.778, 0.072, -0.005, -0.988 ,  0.00, -0.00, 0.00 ,  -538.3, 194.2, 72.9 ,168.42
2025-08-21 18:14:07.779, 0.072, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -540.8, 193.5, 73.1 ,167.68
2025-08-21 18:14:07.779, 0.073, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -542.2, 195.9, 71.7 ,167.81
2025-08-21 18:14:07.790, 0.071, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -537.7, 189.8, 71.7 ,168.35
2025-08-21 18:14:07.800, 0.071, -0.004, -0.992 ,  0.00, -0.00, 0.00 ,  -536.9, 188.7, 69.2 ,168.43
2025-08-21 18:14:07.812, 0.072, -0.004, -0.992 ,  0.00, -0.00, 0.00 ,  -542.6, 194.2, 66.9 ,168.51
2025-08-21 18:14:07.885, 0.073, -0.005, -0.988 ,  0.00, -0.00, 0.00 ,  -542.6, 194.2, 66.9 ,167.84
2025-08-21 18:14:07.886, 0.073, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -544.3, 192.6, 73.8 ,168.80
2025-08-21 18:14:07.887, 0.073, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -540.7, 192.6, 72.4 ,168.50
2025-08-21 18:14:07.887, 0.072, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -539.3, 192.6, 67.9 ,168.26
2025-08-21 18:14:07.889, 0.073, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -541.2, 189.3, 69.3 ,168.05
2025-08-21 18:14:07.890, 0.072, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -542.1, 188.7, 69.9 ,168.55
2025-08-21 18:14:07.891, 0.072, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -538.6, 187.7, 75.7 ,168.83
2025-08-21 18:14:07.900, 0.072, -0.006, -0.989 ,  0.00, -0.00, 0.00 ,  -538.6, 187.7, 75.7 ,168.08
2025-08-21 18:14:07.911, 0.072, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -539.8, 191.2, 75.3 ,168.59
2025-08-21 18:14:07.922, 0.073, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -537.0, 186.8, 70.0 ,168.16
2025-08-21 18:14:07.993, 0.073, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -535.8, 188.0, 68.2 ,168.15
2025-08-21 18:14:07.993, 0.072, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -537.2, 193.2, 72.4 ,168.20
2025-08-21 18:14:07.994, 0.073, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -542.4, 190.8, 69.2 ,169.01
2025-08-21 18:14:07.994, 0.072, -0.005, -0.988 ,  0.00, -0.00, 0.00 ,  -539.4, 192.1, 67.5 ,168.42
2025-08-21 18:14:07.995, 0.073, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -539.4, 192.1, 67.5 ,167.98
2025-08-21 18:14:07.996, 0.073, -0.006, -0.991 ,  0.00, -0.00, 0.00 ,  -536.2, 193.9, 62.4 ,168.00
2025-08-21 18:14:07.999, 0.073, -0.006, -0.991 ,  0.00, -0.00, 0.00 ,  -537.2, 189.8, 69.6 ,168.38
2025-08-21 18:14:08.010, 0.072, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -535.1, 190.3, 70.1 ,167.74
2025-08-21 18:14:08.021, 0.073, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -538.3, 184.2, 68.0 ,167.41
2025-08-21 18:14:08.032, 0.073, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -541.4, 187.0, 73.5 ,168.39
2025-08-21 18:14:08.045, 0.073, -0.005, -0.988 ,  0.00, -0.00, -0.00 ,  -539.3, 188.4, 79.9 ,168.41
2025-08-21 18:14:08.054, 0.073, -0.005, -0.988 ,  0.00, -0.00, 0.00 ,  -539.3, 188.4, 79.9 ,168.43
2025-08-21 18:14:08.065, 0.072, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -539.7, 191.7, 78.1 ,167.92
2025-08-21 18:14:08.076, 0.072, -0.005, -0.992 ,  0.00, -0.00, 0.00 ,  -541.2, 188.9, 74.5 ,168.14
2025-08-21 18:14:08.086, 0.072, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -542.8, 187.6, 76.4 ,168.36
2025-08-21 18:14:08.097, 0.073, -0.003, -0.988 ,  0.00, -0.00, 0.00 ,  -544.6, 193.2, 77.4 ,168.79
2025-08-21 18:14:08.108, 0.072, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -541.1, 194.2, 78.1 ,168.53
2025-08-21 18:14:08.119, 0.072, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -537.7, 190.7, 72.8 ,168.50
2025-08-21 18:14:08.131, 0.072, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -537.7, 190.7, 72.8 ,167.69
2025-08-21 18:14:08.142, 0.072, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -534.5, 193.6, 76.9 ,168.87
2025-08-21 18:14:08.155, 0.073, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -536.6, 191.5, 70.4 ,168.12
2025-08-21 18:14:08.164, 0.071, -0.005, -0.992 ,  0.00, -0.00, 0.00 ,  -540.4, 190.3, 71.8 ,168.34
2025-08-21 18:14:08.175, 0.073, -0.005, -0.987 ,  0.00, -0.00, 0.00 ,  -538.4, 192.8, 75.6 ,168.38
2025-08-21 18:14:08.186, 0.074, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -535.8, 191.1, 80.9 ,168.70
2025-08-21 18:14:08.197, 0.071, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -541.0, 194.0, 78.0 ,168.54
2025-08-21 18:14:08.208, 0.072, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -541.0, 194.0, 78.0 ,168.15
2025-08-21 18:14:08.218, 0.074, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -542.1, 191.1, 73.9 ,168.35
2025-08-21 18:14:08.230, 0.074, -0.004, -0.987 ,  0.00, -0.00, 0.00 ,  -539.1, 194.7, 65.5 ,168.78
2025-08-21 18:14:08.241, 0.073, -0.004, -0.992 ,  0.00, -0.00, 0.00 ,  -535.4, 191.2, 69.3 ,167.91
2025-08-21 18:14:08.251, 0.073, -0.004, -0.991 ,  0.00, -0.00, 0.00 ,  -535.9, 192.6, 68.2 ,168.18
2025-08-21 18:14:08.325, 0.073, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -537.3, 188.3, 72.9 ,167.89
2025-08-21 18:14:08.326, 0.072, -0.003, -0.988 ,  0.00, -0.00, 0.00 ,  -537.9, 193.8, 74.3 ,168.03
2025-08-21 18:14:08.327, 0.073, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -537.9, 193.8, 74.3 ,168.18
2025-08-21 18:14:08.328, 0.072, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -534.8, 194.5, 77.0 ,168.47
2025-08-21 18:14:08.328, 0.072, -0.003, -0.990 ,  0.00, -0.00, 0.00 ,  -537.7, 191.4, 77.1 ,168.33
2025-08-21 18:14:08.329, 0.073, -0.004, -0.988 ,  0.00, -0.00, 0.00 ,  -537.0, 191.0, 76.3 ,167.57
2025-08-21 18:14:08.330, 0.074, -0.003, -0.989 ,  0.00, -0.00, 0.00 ,  -536.3, 196.4, 74.9 ,169.06
2025-08-21 18:14:08.340, 0.072, -0.004, -0.991 ,  0.00, -0.00, 0.00 ,  -539.3, 195.2, 79.5 ,168.46
2025-08-21 18:14:08.350, 0.072, -0.005, -0.991 ,  0.00, -0.00, 0.00 ,  -536.5, 190.1, 78.4 ,168.16
2025-08-21 18:14:08.362, 0.072, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -536.5, 190.1, 78.4 ,168.59
2025-08-21 18:14:08.432, 0.071, -0.004, -0.991 ,  0.00, -0.00, 0.00 ,  -537.5, 193.8, 81.3 ,168.06
2025-08-21 18:14:08.433, 0.072, -0.004, -0.987 ,  0.00, -0.00, 0.00 ,  -536.1, 191.5, 77.8 ,168.69
2025-08-21 18:14:08.433, 0.073, -0.004, -0.991 ,  0.00, -0.00, 0.00 ,  -537.6, 196.0, 78.7 ,168.37
2025-08-21 18:14:08.434, 0.073, -0.003, -0.993 ,  0.00, -0.00, 0.00 ,  -537.9, 196.4, 79.4 ,168.43
2025-08-21 18:14:08.435, 0.073, -0.005, -0.990 ,  0.00, -0.00, 0.00 ,  -539.4, 194.7, 80.2 ,168.25
2025-08-21 18:14:08.437, 0.073, -0.004, -0.990 ,  0.00, -0.00, 0.00 ,  -542.6, 191.4, 80.8 ,168.68
2025-08-21 18:14:08.439, 0.071, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -542.6, 191.4, 80.2 ,167.90
2025-08-21 18:14:08.450, 0.072, -0.003, -0.990 ,  0.00, -0.00, 0.00 ,  -540.8, 195.0, 80.2 ,168.03
2025-08-21 18:14:08.460, 0.071, -0.004, -0.989 ,  0.00, -0.00, 0.00 ,  -541.9, 192.1, 81.8 ,168.83
2025-08-21 18:14:08.472, 0.071, -0.005, -0.989 ,  0.00, -0.00, 0.00 ,  -537.9, 190.5, 80.2 ,168.06
