timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_04.31.58.214,-0.03900,-0.00100,1.00300,0.12300,-0.10500,0.00000,0.58300,0.49200,-1.32500,79.37000,-0.61000
041225_04.31.58.225,-0.04200,-0.00300,1.00100,0.08700,-0.10500,-0.01800,0.57900,0.48600,-1.31500,80.08000,0.71000
041225_04.31.58.236,-0.03800,-0.00400,1.00300,0.12300,-0.07000,-0.01800,0.57600,0.48600,-1.31800,79.25000,-0.83000
041225_04.31.58.248,-0.04100,-0.00300,1.00800,0.08700,-0.12300,-0.01800,0.57800,0.49000,-1.32000,79.74000,0.49000
041225_04.31.58.259,-0.03700,-0.00100,0.99900,0.10500,-0.08700,-0.01800,0.57800,0.49000,-1.32000,79.65000,-0.09000
041225_04.31.58.271,-0.04300,-0.00200,1.00100,0.07000,-0.10500,-0.03500,0.57700,0.49100,-1.31500,79.76000,0.11000
041225_04.31.58.282,-0.03800,-0.00500,1.00300,0.08700,-0.14000,-0.01800,0.57000,0.48800,-1.32300,79.70000,-0.06000
041225_04.31.58.294,-0.03600,-0.00000,0.99500,0.12300,-0.08700,-0.01800,0.57100,0.48800,-1.32000,79.75000,0.05000
041225_04.31.58.305,-0.04300,-0.00200,1.00900,0.10500,-0.12300,-0.03500,0.57100,0.48800,-1.32000,79.69000,-0.06000
041225_04.31.58.316,-0.03800,-0.00200,1.00200,0.12300,-0.10500,0.00000,0.57100,0.48900,-1.31700,79.66000,-0.03000
041225_04.31.58.328,-0.04300,-0.00200,1.00200,0.07000,-0.14000,0.00000,0.57200,0.48900,-1.32300,79.20000,-0.46000
041225_04.31.58.339,-0.03700,-0.00400,1.00200,0.14000,-0.14000,0.00000,0.56800,0.48800,-1.32000,79.13000,-0.07000
041225_04.31.58.351,-0.03900,-0.00200,0.99400,0.12300,-0.12300,-0.03500,0.56900,0.48700,-1.32600,79.32000,0.19000
041225_04.31.58.362,-0.04100,-0.00200,1.01000,0.12300,-0.14000,0.00000,0.56900,0.48700,-1.32600,79.60000,0.28000
041225_04.31.58.373,-0.03800,0.00100,0.99900,0.12300,-0.12300,0.01800,0.57700,0.49100,-1.31800,79.21000,-0.39000
041225_04.31.58.385,-0.04500,-0.00200,1.00300,0.07000,-0.15700,-0.01800,0.57800,0.48500,-1.31800,79.76000,0.55000
041225_04.31.58.396,-0.03800,-0.00500,1.00200,0.10500,-0.14000,0.00000,0.58100,0.49000,-1.32400,79.74000,-0.02000
041225_04.31.58.408,-0.03900,-0.00300,0.99400,0.10500,-0.14000,-0.01800,0.58100,0.49000,-1.32400,79.60000,-0.14000
041225_04.31.58.419,-0.03800,-0.00200,0.99800,0.08700,-0.12300,-0.03500,0.57900,0.48600,-1.32200,79.95000,0.35000
041225_04.31.58.430,-0.04300,-0.00400,1.00300,0.05300,-0.14000,-0.03500,0.58500,0.48800,-1.32700,79.10000,-0.85000
041225_04.31.58.442,-0.03700,-0.00500,1.00200,0.10500,-0.12300,0.00000,0.58700,0.48800,-1.32700,79.29000,0.19000
041225_04.31.58.453,-0.04100,-0.00100,0.99500,0.10500,-0.10500,-0.01800,0.59100,0.48700,-1.32500,79.16000,-0.13000
041225_04.31.58.465,-0.04200,-0.00000,1.00900,0.08700,-0.12300,0.00000,0.59100,0.48700,-1.32500,79.67000,0.51000
041225_04.31.58.476,-0.03800,-0.00000,0.99700,0.10500,-0.10500,-0.03500,0.58300,0.48700,-1.31600,79.69000,0.02000
041225_04.31.58.487,-0.04500,-0.00400,1.00300,0.05300,-0.14000,-0.03500,0.58200,0.49100,-1.32500,79.75000,0.06000
041225_04.31.58.499,-0.03700,-0.00600,1.00100,0.12300,-0.14000,-0.01800,0.57800,0.48800,-1.31900,80.18000,0.43000
041225_04.31.58.510,-0.03900,-0.00100,0.99600,0.12300,-0.14000,-0.03500,0.57800,0.49100,-1.31800,79.84000,-0.34000
041225_04.31.58.522,-0.04000,-0.00300,1.00600,0.12300,-0.15700,0.00000,0.58200,0.49100,-1.31800,79.48000,-0.36000
041225_04.31.58.533,-0.04000,-0.00000,0.99700,0.08700,-0.10500,0.00000,0.57600,0.48800,-1.32100,79.86000,0.38000
041225_04.31.58.544,-0.04300,-0.00400,1.00300,0.08700,-0.17500,-0.01800,0.57300,0.48900,-1.31700,79.70000,-0.16000
041225_04.31.58.556,-0.03400,-0.00400,1.00200,0.10500,-0.15700,-0.01800,0.57500,0.48800,-1.31400,79.72000,0.02000
041225_04.31.58.567,-0.04000,-0.00100,1.00000,0.08700,-0.12300,-0.03500,0.57500,0.48800,-1.31400,79.15000,-0.57000
041225_04.31.58.579,-0.03900,0.00000,1.00600,0.10500,-0.12300,-0.01800,0.57200,0.49000,-1.32600,79.39000,0.24000
041225_04.31.58.590,-0.04100,-0.00500,1.00500,0.08700,-0.14000,-0.03500,0.57100,0.48500,-1.32000,78.90000,-0.49000
041225_04.31.58.602,-0.03600,-0.00400,1.00000,0.10500,-0.10500,-0.01800,0.57000,0.48800,-1.31100,79.84000,0.94000
041225_04.31.58.613,-0.04100,-0.00300,0.99900,0.12300,-0.14000,-0.01800,0.56800,0.48800,-1.32200,79.96000,0.12000
041225_04.31.58.624,-0.04000,-0.00100,1.00600,0.12300,-0.10500,0.00000,0.56800,0.48800,-1.32200,79.22000,-0.74000
041225_04.31.58.636,-0.04100,-0.00200,0.99900,0.08700,-0.10500,0.00000,0.57400,0.49200,-1.31700,79.53000,0.31000
041225_04.31.58.647,-0.03900,-0.00400,1.00600,0.05300,-0.14000,-0.01800,0.57900,0.49200,-1.32100,79.44000,-0.09000
041225_04.31.58.659,-0.03600,-0.00300,0.99800,0.12300,-0.10500,-0.01800,0.57700,0.49100,-1.32500,79.57000,0.13000
041225_04.31.58.670,-0.04200,-0.00300,1.00400,0.10500,-0.14000,-0.01800,0.57700,0.49100,-1.32500,79.85000,0.28000
041225_04.31.58.681,-0.04000,-0.00400,1.00300,0.12300,-0.12300,0.00000,0.57700,0.49000,-1.33000,78.80000,-1.05000
