mx,my,mz
-0.444,0.851,-0.685
-0.444,0.851,-0.685
-0.446,0.847,-0.691
-0.445,0.84,-0.715
-0.437,0.824,-0.737
-0.423,0.812,-0.757
-0.423,0.812,-0.757
-0.407,0.785,-0.786
-0.393,0.75,-0.823
-0.374,0.697,-0.856
-0.342,0.634,-0.891
-0.342,0.634,-0.891
-0.317,0.582,-0.908
-0.289,0.538,-0.927
-0.265,0.501,-0.926
-0.25,0.456,-0.929
-0.25,0.456,-0.929
-0.23,0.416,-0.928
-0.201,0.373,-0.922
-0.184,0.336,-0.915
-0.168,0.294,-0.9
-0.168,0.294,-0.9
-0.151,0.255,-0.885
-0.136,0.213,-0.858
-0.124,0.166,-0.84
-0.114,0.125,-0.81
-0.114,0.125,-0.81
-0.108,0.093,-0.789
-0.098,0.066,-0.757
-0.085,0.045,-0.723
-0.068,0.021,-0.687
-0.068,0.021,-0.687
-0.05,0.005,-0.648
-0.038,-0.012,-0.602
-0.026,-0.014,-0.565
-0.012,-0.019,-0.517
-0.012,-0.019,-0.517
0.01,-0.015,-0.469
0.021,0.006,-0.418
0.029,0.021,-0.379
0.041,0.041,-0.344
0.041,0.041,-0.344
0.043,0.064,-0.315
0.043,0.092,-0.285
0.046,0.126,-0.253
0.047,0.155,-0.234
0.047,0.155,-0.234
0.048,0.166,-0.211
0.036,0.192,-0.19
0.025,0.212,-0.175
0.019,0.234,-0.168
0.019,0.234,-0.168
0.023,0.262,-0.152
0.019,0.287,-0.154
0.009,0.31,-0.139
0.004,0.332,-0.13
0.004,0.332,-0.13
0.008,0.359,-0.13
0.003,0.383,-0.127
0.006,0.401,-0.134
0.0,0.423,-0.139
0.0,0.423,-0.139
0.008,0.438,-0.149
0.014,0.455,-0.155
0.019,0.473,-0.173
0.03,0.486,-0.191
0.03,0.486,-0.191
0.04,0.494,-0.203
0.043,0.507,-0.218
0.06,0.525,-0.248
0.068,0.532,-0.277
0.068,0.532,-0.277
0.083,0.532,-0.308
0.098,0.529,-0.342
0.112,0.523,-0.366
0.121,0.514,-0.415
0.121,0.514,-0.415
0.129,0.505,-0.441
0.129,0.508,-0.466
0.126,0.511,-0.471
0.126,0.523,-0.466
0.126,0.523,-0.466
0.121,0.535,-0.467
0.116,0.55,-0.478
0.11,0.557,-0.486
0.108,0.569,-0.494
0.108,0.569,-0.494
0.1,0.58,-0.508
0.1,0.58,-0.517
0.097,0.583,-0.536
0.09,0.586,-0.541
0.09,0.586,-0.541
0.092,0.586,-0.536
0.094,0.59,-0.541
0.093,0.592,-0.544
0.093,0.59,-0.549
0.093,0.59,-0.549
0.084,0.595,-0.554
0.082,0.602,-0.558
0.082,0.605,-0.558
0.084,0.61,-0.551
0.084,0.61,-0.551
0.079,0.611,-0.548
0.079,0.618,-0.548
0.077,0.622,-0.547
0.075,0.624,-0.546
0.075,0.624,-0.546
0.074,0.624,-0.556
0.071,0.629,-0.564
0.066,0.63,-0.567
0.061,0.629,-0.581
0.061,0.629,-0.581
0.059,0.63,-0.598
0.05,0.625,-0.617
0.04,0.619,-0.65
0.022,0.614,-0.681
0.022,0.614,-0.681
0.001,0.596,-0.713
-0.03,0.59,-0.75
-0.067,0.581,-0.786
-0.114,0.572,-0.804
-0.114,0.572,-0.804
-0.162,0.581,-0.814
-0.199,0.583,-0.824
-0.231,0.582,-0.826
-0.253,0.581,-0.831
-0.253,0.581,-0.831
-0.273,0.581,-0.827
-0.284,0.576,-0.829
-0.314,0.579,-0.822
-0.346,0.575,-0.833
-0.346,0.575,-0.833
-0.369,0.569,-0.831
-0.416,0.562,-0.816
-0.449,0.554,-0.81
-0.488,0.55,-0.794
-0.488,0.55,-0.794
-0.526,0.547,-0.772
-0.564,0.536,-0.743
-0.6,0.524,-0.715
-0.629,0.51,-0.688
-0.629,0.51,-0.688
-0.653,0.493,-0.668
-0.679,0.472,-0.635
-0.705,0.447,-0.592
-0.725,0.427,-0.549
-0.725,0.427,-0.549
-0.739,0.416,-0.5
-0.747,0.407,-0.458
-0.753,0.401,-0.421
-0.751,0.402,-0.387
-0.751,0.402,-0.387
-0.741,0.404,-0.343
-0.73,0.405,-0.312
-0.712,0.401,-0.271
-0.7,0.403,-0.236
-0.7,0.403,-0.236
-0.677,0.409,-0.205
-0.652,0.41,-0.185
-0.634,0.411,-0.167
-0.609,0.416,-0.148
-0.609,0.416,-0.148
-0.578,0.418,-0.12
-0.534,0.427,-0.091
-0.487,0.436,-0.072
-0.456,0.447,-0.071
-0.456,0.447,-0.071
-0.43,0.44,-0.069
-0.431,0.451,-0.064
-0.437,0.457,-0.062
-0.442,0.464,-0.069
-0.442,0.464,-0.069
-0.449,0.47,-0.069
-0.456,0.473,-0.069
-0.453,0.482,-0.064
-0.451,0.503,-0.053
-0.451,0.503,-0.053
-0.435,0.522,-0.052
-0.421,0.546,-0.047
-0.409,0.573,-0.048
-0.4,0.602,-0.051
-0.4,0.602,-0.051
-0.39,0.628,-0.056
-0.38,0.649,-0.061
-0.373,0.68,-0.075
-0.361,0.711,-0.081
-0.361,0.711,-0.081
-0.35,0.737,-0.105
-0.339,0.766,-0.124
-0.318,0.796,-0.151
-0.308,0.83,-0.186
-0.308,0.83,-0.186
-0.294,0.861,-0.22
-0.28,0.888,-0.271
-0.272,0.909,-0.3
-0.258,0.922,-0.32
-0.258,0.922,-0.32
-0.243,0.929,-0.337
-0.236,0.952,-0.357
-0.225,0.959,-0.379
-0.209,0.97,-0.398
-0.209,0.97,-0.398
-0.208,0.973,-0.428
-0.197,0.981,-0.462
-0.203,0.987,-0.499
-0.213,0.991,-0.533
-0.213,0.991,-0.533
-0.215,0.981,-0.568
-0.221,0.973,-0.605
-0.234,0.957,-0.649
-0.238,0.932,-0.701
-0.238,0.932,-0.701
-0.24,0.91,-0.734
-0.236,0.883,-0.768
-0.235,0.852,-0.8
-0.241,0.824,-0.825
