mx,my,mz
-0.876,0.283,-0.405
-0.88,0.321,-0.34
-0.883,0.361,-0.274
-0.865,0.399,-0.219
-0.837,0.44,-0.169
-0.837,0.44,-0.169
-0.811,0.468,-0.115
-0.778,0.489,-0.063
-0.733,0.503,-0.005
-0.733,0.503,-0.005
-0.691,0.503,0.033
-0.646,0.491,0.069
-0.602,0.475,0.101
-0.568,0.461,0.122
-0.568,0.461,0.122
-0.532,0.449,0.138
-0.502,0.43,0.153
-0.465,0.41,0.169
-0.425,0.393,0.18
-0.425,0.393,0.18
-0.383,0.372,0.192
-0.344,0.36,0.186
-0.302,0.359,0.189
-0.302,0.359,0.189
-0.252,0.362,0.184
-0.206,0.367,0.164
-0.153,0.374,0.136
-0.102,0.379,0.1
-0.102,0.379,0.1
-0.052,0.395,0.07
-0.013,0.41,0.019
0.013,0.427,-0.015
0.035,0.449,-0.055
0.035,0.449,-0.055
0.052,0.469,-0.086
0.071,0.49,-0.109
0.077,0.508,-0.14
0.077,0.508,-0.14
0.09,0.524,-0.171
0.094,0.538,-0.195
0.095,0.547,-0.209
0.096,0.552,-0.222
0.096,0.552,-0.222
0.1,0.563,-0.247
0.102,0.567,-0.263
0.105,0.573,-0.291
0.114,0.588,-0.309
0.114,0.588,-0.309
0.109,0.599,-0.337
0.106,0.602,-0.353
0.107,0.611,-0.362
0.107,0.611,-0.362
0.105,0.609,-0.37
0.104,0.617,-0.368
0.098,0.619,-0.367
0.091,0.626,-0.366
0.091,0.626,-0.366
0.085,0.637,-0.369
0.079,0.649,-0.37
0.079,0.654,-0.381
0.082,0.648,-0.377
0.082,0.648,-0.377
0.079,0.643,-0.371
0.089,0.635,-0.369
0.095,0.626,-0.377
0.095,0.626,-0.377
0.101,0.615,-0.378
0.104,0.607,-0.396
0.117,0.599,-0.418
0.117,0.604,-0.434
0.117,0.604,-0.434
0.118,0.599,-0.437
0.114,0.601,-0.439
0.116,0.606,-0.44
