mx,my,mz
-0.641,0.507,-0.397
-0.641,0.514,-0.404
-0.641,0.514,-0.404
-0.637,0.515,-0.4
-0.635,0.512,-0.409
-0.633,0.513,-0.421
-0.637,0.516,-0.419
-0.637,0.516,-0.419
-0.636,0.515,-0.431
-0.631,0.509,-0.446
-0.634,0.504,-0.449
-0.634,0.495,-0.472
-0.634,0.495,-0.472
-0.628,0.488,-0.491
-0.627,0.481,-0.507
-0.619,0.468,-0.529
-0.604,0.46,-0.553
-0.604,0.46,-0.553
-0.589,0.453,-0.576
-0.576,0.444,-0.6
-0.562,0.431,-0.615
-0.562,0.431,-0.615
-0.544,0.427,-0.641
-0.519,0.418,-0.66
-0.497,0.412,-0.677
-0.471,0.397,-0.696
-0.471,0.397,-0.696
-0.443,0.388,-0.713
-0.402,0.376,-0.728
-0.356,0.374,-0.749
-0.304,0.366,-0.756
-0.304,0.366,-0.756
-0.262,0.369,-0.753
-0.218,0.363,-0.752
-0.177,0.374,-0.746
-0.134,0.377,-0.729
-0.134,0.377,-0.729
-0.102,0.387,-0.726
-0.074,0.401,-0.713
-0.051,0.419,-0.704
-0.051,0.419,-0.704
-0.027,0.448,-0.696
-0.012,0.478,-0.687
-0.002,0.509,-0.664
0.009,0.537,-0.655
0.009,0.537,-0.655
0.01,0.56,-0.636
0.013,0.579,-0.607
0.018,0.593,-0.599
0.029,0.605,-0.587
0.029,0.605,-0.587
0.039,0.604,-0.572
0.051,0.608,-0.548
0.063,0.618,-0.526
0.067,0.619,-0.503
0.067,0.619,-0.503
0.077,0.621,-0.491
0.085,0.629,-0.459
0.089,0.631,-0.436
0.089,0.631,-0.406
0.095,0.639,-0.406
0.086,0.64,-0.38
0.085,0.643,-0.351
0.071,0.651,-0.318
0.071,0.651,-0.318
0.06,0.651,-0.293
0.047,0.658,-0.271
0.034,0.668,-0.257
0.018,0.675,-0.229
0.018,0.675,-0.229
-0.005,0.686,-0.219
-0.028,0.693,-0.209
-0.035,0.698,-0.198
-0.052,0.705,-0.19
-0.052,0.705,-0.19
-0.07,0.705,-0.186
-0.083,0.71,-0.182
-0.096,0.713,-0.167
-0.096,0.717,-0.162
-0.109,0.717,-0.162
-0.121,0.713,-0.157
-0.123,0.712,-0.158
-0.128,0.715,-0.162
-0.128,0.715,-0.162
-0.132,0.723,-0.171
-0.14,0.73,-0.171
-0.15,0.737,-0.179
-0.154,0.745,-0.189
-0.154,0.745,-0.189
-0.154,0.748,-0.193
-0.164,0.75,-0.199
-0.172,0.761,-0.212
-0.191,0.774,-0.223
-0.191,0.774,-0.223
-0.208,0.781,-0.231
-0.231,0.791,-0.241
-0.243,0.792,-0.246
-0.259,0.794,-0.268
-0.259,0.794,-0.268
-0.271,0.798,-0.281
-0.289,0.805,-0.29
-0.299,0.808,-0.313
-0.299,0.808,-0.313
-0.312,0.81,-0.329
-0.315,0.808,-0.341
-0.324,0.807,-0.362
-0.326,0.804,-0.376
-0.326,0.804,-0.376
-0.33,0.804,-0.385
-0.334,0.803,-0.399
-0.341,0.798,-0.407
-0.342,0.799,-0.408
-0.342,0.799,-0.408
-0.348,0.794,-0.42
-0.358,0.798,-0.424
-0.363,0.792,-0.428
-0.374,0.786,-0.435
-0.374,0.786,-0.435
-0.383,0.78,-0.442
-0.392,0.775,-0.444
-0.399,0.77,-0.463
-0.399,0.77,-0.463
-0.404,0.762,-0.471
-0.417,0.751,-0.467
-0.427,0.739,-0.474
-0.441,0.735,-0.488
-0.441,0.735,-0.488
-0.458,0.73,-0.492
-0.469,0.719,-0.49
-0.477,0.709,-0.49
-0.489,0.704,-0.49
-0.489,0.704,-0.49
-0.492,0.705,-0.484
-0.493,0.708,-0.481
-0.489,0.705,-0.483
-0.491,0.709,-0.484
-0.491,0.709,-0.484
-0.492,0.706,-0.486
-0.497,0.703,-0.493
-0.494,0.697,-0.49
-0.494,0.697,-0.5
-0.504,0.69,-0.5
-0.507,0.68,-0.504
-0.515,0.678,-0.507
-0.517,0.67,-0.509
-0.517,0.67,-0.509
-0.516,0.667,-0.518
-0.52,0.658,-0.524
-0.515,0.652,-0.532
-0.527,0.637,-0.545
-0.527,0.637,-0.545
-0.537,0.605,-0.565
-0.539,0.576,-0.581
-0.54,0.545,-0.59
-0.538,0.528,-0.607
-0.538,0.528,-0.607
-0.541,0.505,-0.611
-0.536,0.488,-0.613
-0.532,0.475,-0.624
-0.532,0.464,-0.622
-0.532,0.464,-0.622
-0.526,0.451,-0.629
-0.525,0.44,-0.633
-0.522,0.428,-0.637
-0.522,0.428,-0.637
-0.515,0.41,-0.639
-0.514,0.395,-0.646
-0.498,0.374,-0.655
-0.491,0.35,-0.655
-0.491,0.35,-0.655
-0.477,0.327,-0.664
-0.461,0.298,-0.676
-0.441,0.27,-0.678
-0.419,0.251,-0.688
-0.419,0.251,-0.688
-0.403,0.233,-0.684
-0.38,0.209,-0.687
-0.354,0.186,-0.689
-0.338,0.169,-0.687
-0.338,0.169,-0.687
-0.315,0.146,-0.679
-0.288,0.118,-0.672
-0.259,0.098,-0.668
-0.259,0.098,-0.668
-0.232,0.07,-0.656
-0.207,0.051,-0.641
-0.183,0.03,-0.626
-0.16,0.012,-0.611
-0.16,0.012,-0.611
-0.123,-0.014,-0.588
-0.088,-0.023,-0.558
-0.05,-0.03,-0.527
-0.015,-0.028,-0.499
-0.015,-0.028,-0.499
0.019,-0.017,-0.485
0.04,-0.011,-0.465
0.057,-0.004,-0.456
0.07,0.012,-0.438
0.07,0.012,-0.438
0.086,0.024,-0.418
0.106,0.038,-0.404
0.12,0.061,-0.384
0.12,0.061,-0.384
0.131,0.081,-0.359
0.138,0.098,-0.333
0.143,0.115,-0.319
0.147,0.136,-0.3
0.147,0.136,-0.3
0.148,0.152,-0.283
0.145,0.168,-0.269
0.145,0.184,-0.256
0.149,0.195,-0.251
0.149,0.195,-0.251
0.148,0.211,-0.232
0.145,0.228,-0.219
0.139,0.244,-0.207
0.135,0.261,-0.189
0.135,0.261,-0.189
0.132,0.278,-0.184
0.132,0.291,-0.174
0.12,0.304,-0.162
0.12,0.304,-0.154
0.115,0.322,-0.154
0.105,0.336,-0.145
0.101,0.351,-0.134
0.096,0.368,-0.131
0.096,0.368,-0.131
0.087,0.379,-0.124
0.082,0.389,-0.116
0.077,0.396,-0.115
0.072,0.409,-0.106
0.072,0.409,-0.106
0.061,0.42,-0.099
0.053,0.441,-0.094
0.031,0.464,-0.087
0.009,0.495,-0.079
0.009,0.495,-0.079
-0.021,0.522,-0.068
-0.042,0.55,-0.065
-0.063,0.568,-0.076
-0.063,0.581,-0.073
-0.075,0.581,-0.073
-0.082,0.59,-0.075
-0.089,0.59,-0.084
-0.087,0.599,-0.082
-0.087,0.599,-0.082
-0.083,0.605,-0.083
-0.079,0.606,-0.091
-0.075,0.616,-0.097
-0.078,0.62,-0.097
-0.078,0.62,-0.097
-0.076,0.633,-0.101
-0.08,0.635,-0.103
-0.079,0.639,-0.112
-0.07,0.647,-0.127
-0.07,0.647,-0.127
-0.066,0.646,-0.136
-0.052,0.651,-0.147
-0.044,0.659,-0.165
-0.044,0.668,-0.181
-0.035,0.668,-0.181
-0.027,0.678,-0.194
-0.023,0.686,-0.214
-0.023,0.693,-0.235
-0.023,0.693,-0.235
-0.021,0.697,-0.243
-0.016,0.7,-0.247
-0.014,0.704,-0.249
-0.012,0.706,-0.261
-0.012,0.706,-0.261
-0.009,0.704,-0.269
-0.008,0.704,-0.269
-0.005,0.703,-0.264
-0.007,0.703,-0.267
-0.007,0.703,-0.267
-0.002,0.705,-0.269
-0.009,0.706,-0.27
-0.001,0.705,-0.277
-0.002,0.705,-0.281
-0.002,0.705,-0.281
-0.005,0.708,-0.283
-0.015,0.709,-0.286
-0.013,0.713,-0.285
-0.013,0.713,-0.285
-0.014,0.711,-0.285
-0.015,0.712,-0.29
-0.015,0.716,-0.297
-0.022,0.719,-0.294
-0.022,0.719,-0.294
-0.024,0.723,-0.295
-0.027,0.732,-0.3
-0.032,0.73,-0.31
-0.031,0.737,-0.309
-0.031,0.737,-0.309
-0.035,0.737,-0.314
-0.036,0.736,-0.313
-0.036,0.739,-0.31
-0.04,0.738,-0.321
-0.04,0.738,-0.321
-0.034,0.738,-0.32
-0.033,0.732,-0.319
-0.027,0.731,-0.318
-0.027,0.731,-0.314
-0.022,0.726,-0.314
-0.019,0.719,-0.315
-0.016,0.718,-0.316
-0.007,0.713,-0.311
-0.007,0.713,-0.311
0.006,0.708,-0.311
0.016,0.697,-0.311
0.026,0.682,-0.309
0.042,0.668,-0.3
0.042,0.668,-0.3
0.062,0.644,-0.29
0.08,0.616,-0.293
0.095,0.596,-0.286
0.115,0.569,-0.288
0.115,0.569,-0.288
0.127,0.543,-0.286
0.135,0.524,-0.291
0.141,0.507,-0.289
0.141,0.507,-0.295
0.149,0.493,-0.295
0.16,0.471,-0.311
