mx,my,mz
-0.307,0.56,-0.663
-0.333,0.547,-0.657
-0.333,0.547,-0.657
-0.353,0.552,-0.652
-0.376,0.552,-0.645
-0.388,0.546,-0.64
-0.412,0.536,-0.63
-0.43,0.521,-0.624
-0.455,0.506,-0.605
-0.455,0.506,-0.605
-0.475,0.492,-0.596
-0.49,0.478,-0.591
-0.501,0.458,-0.577
-0.502,0.444,-0.584
-0.5,0.433,-0.59
-0.496,0.42,-0.604
-0.496,0.42,-0.604
-0.496,0.409,-0.593
-0.496,0.392,-0.584
-0.504,0.379,-0.572
-0.508,0.367,-0.569
-0.52,0.352,-0.557
-0.529,0.337,-0.535
-0.529,0.337,-0.528
-0.538,0.333,-0.528
-0.535,0.323,-0.518
-0.538,0.311,-0.51
-0.535,0.303,-0.505
-0.533,0.298,-0.491
-0.543,0.285,-0.472
-0.552,0.286,-0.447
-0.552,0.286,-0.447
-0.559,0.285,-0.425
-0.563,0.279,-0.407
-0.558,0.274,-0.397
-0.563,0.272,-0.378
-0.563,0.272,-0.359
-0.561,0.271,-0.332
-0.561,0.271,-0.332
-0.565,0.274,-0.323
-0.562,0.277,-0.305
-0.552,0.277,-0.28
-0.544,0.277,-0.254
-0.541,0.276,-0.241
-0.531,0.272,-0.216
-0.531,0.272,-0.216
-0.514,0.27,-0.198
-0.489,0.262,-0.178
-0.463,0.261,-0.156
-0.436,0.256,-0.136
-0.422,0.248,-0.126
-0.41,0.243,-0.121
-0.41,0.243,-0.121
-0.399,0.238,-0.124
-0.387,0.23,-0.124
-0.371,0.23,-0.114
-0.348,0.232,-0.101
-0.317,0.241,-0.089
-0.279,0.249,-0.083
-0.279,0.249,-0.083
-0.25,0.244,-0.082
-0.233,0.245,-0.082
-0.21,0.244,-0.083
-0.189,0.241,-0.089
-0.177,0.241,-0.094
-0.159,0.246,-0.093
-0.159,0.246,-0.093
-0.146,0.246,-0.099
-0.128,0.247,-0.109
-0.117,0.25,-0.107
-0.098,0.256,-0.117
-0.08,0.262,-0.125
-0.064,0.266,-0.125
-0.064,0.266,-0.125
-0.043,0.279,-0.138
-0.021,0.29,-0.154
0.005,0.304,-0.176
0.035,0.317,-0.205
0.055,0.324,-0.225
0.07,0.34,-0.248
0.07,0.34,-0.272
0.08,0.349,-0.272
0.089,0.352,-0.295
0.097,0.361,-0.316
0.101,0.365,-0.33
0.105,0.37,-0.353
0.109,0.374,-0.357
0.109,0.379,-0.367
0.109,0.379,-0.367
0.109,0.386,-0.375
0.112,0.397,-0.387
0.111,0.401,-0.4
0.111,0.406,-0.41
0.109,0.414,-0.414
0.114,0.417,-0.438
0.114,0.417,-0.438
0.111,0.425,-0.436
0.111,0.429,-0.443
0.112,0.435,-0.451
0.115,0.44,-0.444
0.111,0.446,-0.449
0.115,0.445,-0.454
0.115,0.445,-0.454
0.115,0.45,-0.453
0.118,0.451,-0.447
0.121,0.449,-0.445
0.12,0.451,-0.444
0.12,0.45,-0.444
0.123,0.443,-0.443
0.123,0.443,-0.443
0.123,0.442,-0.438
0.123,0.44,-0.445
0.124,0.432,-0.441
0.126,0.434,-0.433
0.127,0.432,-0.44
0.126,0.43,-0.434
0.126,0.43,-0.434
0.124,0.426,-0.426
0.13,0.424,-0.425
0.129,0.423,-0.424
0.131,0.418,-0.422
0.13,0.42,-0.422
0.124,0.416,-0.428
0.124,0.416,-0.428
0.128,0.415,-0.42
0.128,0.408,-0.408
0.125,0.403,-0.412
0.125,0.4,-0.398
0.125,0.398,-0.393
0.123,0.399,-0.383
0.123,0.399,-0.383
0.118,0.396,-0.365
0.119,0.394,-0.35
0.119,0.388,-0.338
0.115,0.389,-0.326
0.11,0.388,-0.324
0.108,0.382,-0.319
0.108,0.382,-0.306
0.107,0.383,-0.306
0.102,0.383,-0.295
0.095,0.378,-0.277
0.094,0.374,-0.269
0.083,0.369,-0.252
0.075,0.362,-0.238
0.062,0.35,-0.214
0.062,0.35,-0.214
0.055,0.337,-0.198
0.039,0.336,-0.189
0.03,0.326,-0.182
0.024,0.327,-0.169
0.016,0.328,-0.158
0.009,0.328,-0.157
0.009,0.328,-0.157
0.003,0.328,-0.148
-0.007,0.333,-0.141
-0.011,0.331,-0.134
-0.025,0.331,-0.135
-0.04,0.319,-0.128
-0.038,0.318,-0.122
-0.038,0.318,-0.122
-0.048,0.313,-0.114
-0.063,0.309,-0.109
-0.07,0.303,-0.108
-0.08,0.299,-0.099
-0.093,0.294,-0.094
-0.101,0.288,-0.098
-0.101,0.288,-0.098
-0.111,0.282,-0.1
-0.122,0.277,-0.089
-0.129,0.277,-0.092
-0.142,0.273,-0.089
-0.153,0.266,-0.093
-0.171,0.267,-0.096
-0.171,0.267,-0.096
-0.18,0.264,-0.084
-0.197,0.261,-0.087
-0.207,0.255,-0.085
-0.223,0.254,-0.083
-0.237,0.248,-0.085
-0.253,0.244,-0.084
-0.253,0.244,-0.084
-0.271,0.242,-0.085
-0.283,0.235,-0.088
-0.297,0.234,-0.095
-0.302,0.227,-0.096
-0.31,0.224,-0.102
-0.315,0.227,-0.102
-0.315,0.227,-0.102
-0.324,0.218,-0.102
-0.328,0.217,-0.108
-0.337,0.214,-0.11
-0.346,0.213,-0.118
-0.353,0.211,-0.125
-0.359,0.209,-0.131
-0.359,0.209,-0.141
-0.374,0.208,-0.141
-0.387,0.202,-0.149
-0.397,0.197,-0.151
-0.41,0.195,-0.165
-0.425,0.195,-0.184
-0.435,0.189,-0.192
-0.435,0.19,-0.205
-0.445,0.19,-0.205
-0.464,0.19,-0.223
-0.473,0.194,-0.238
-0.488,0.196,-0.248
-0.504,0.201,-0.264
-0.516,0.203,-0.283
-0.521,0.208,-0.292
-0.521,0.208,-0.292
-0.528,0.217,-0.308
-0.539,0.224,-0.318
-0.548,0.237,-0.337
-0.555,0.241,-0.348
-0.558,0.25,-0.356
-0.559,0.258,-0.363
-0.559,0.258,-0.363
-0.562,0.262,-0.37
-0.565,0.27,-0.379
-0.564,0.276,-0.388
-0.571,0.286,-0.398
-0.571,0.297,-0.413
-0.573,0.305,-0.432
-0.573,0.305,-0.432
-0.575,0.314,-0.448
-0.562,0.326,-0.464
-0.563,0.325,-0.482
-0.555,0.336,-0.502
-0.545,0.345,-0.522
-0.538,0.357,-0.542
-0.538,0.357,-0.542
-0.528,0.363,-0.562
-0.509,0.382,-0.575
-0.497,0.389,-0.588
-0.485,0.408,-0.602
-0.473,0.425,-0.618
-0.453,0.443,-0.629
-0.453,0.443,-0.629
-0.441,0.461,-0.636
-0.426,0.479,-0.643
-0.413,0.495,-0.645
-0.398,0.508,-0.656
-0.383,0.517,-0.659
-0.373,0.529,-0.657
-0.373,0.529,-0.657
-0.36,0.542,-0.661
-0.351,0.548,-0.658
-0.337,0.56,-0.66
-0.321,0.567,-0.658
-0.315,0.577,-0.66
-0.305,0.584,-0.656
-0.305,0.59,-0.651
-0.294,0.59,-0.651
-0.283,0.596,-0.648
-0.273,0.603,-0.648
-0.265,0.608,-0.646
-0.256,0.613,-0.646
-0.244,0.619,-0.643
-0.238,0.628,-0.639
-0.238,0.628,-0.639
-0.232,0.631,-0.64
-0.226,0.633,-0.64
-0.219,0.635,-0.636
-0.21,0.637,-0.63
-0.203,0.635,-0.629
-0.188,0.64,-0.621
-0.188,0.64,-0.621
-0.176,0.643,-0.617
-0.163,0.648,-0.61
-0.156,0.652,-0.607
-0.146,0.658,-0.592
-0.139,0.662,-0.589
-0.138,0.662,-0.586
-0.138,0.662,-0.586
-0.137,0.666,-0.589
-0.132,0.662,-0.586
-0.129,0.667,-0.577
-0.123,0.669,-0.58
-0.122,0.672,-0.578
-0.125,0.677,-0.571
-0.125,0.677,-0.571
-0.121,0.682,-0.572
-0.128,0.686,-0.564
-0.135,0.693,-0.556
-0.139,0.693,-0.558
-0.153,0.704,-0.553
-0.16,0.704,-0.551
-0.16,0.704,-0.551
-0.175,0.708,-0.552
-0.191,0.712,-0.553
-0.214,0.71,-0.556
-0.239,0.711,-0.566
-0.264,0.704,-0.568
-0.282,0.691,-0.574
-0.282,0.691,-0.574
-0.305,0.684,-0.585
-0.321,0.677,-0.59
-0.337,0.669,-0.59
-0.35,0.669,-0.584
-0.367,0.659,-0.587
-0.373,0.646,-0.59
-0.373,0.646,-0.597
-0.379,0.633,-0.597
-0.385,0.62,-0.61
-0.388,0.604,-0.614
-0.387,0.593,-0.621
-0.39,0.582,-0.633
-0.389,0.572,-0.634
-0.389,0.563,-0.638
-0.396,0.563,-0.638
-0.397,0.552,-0.637
-0.388,0.548,-0.64
-0.393,0.542,-0.647
-0.392,0.542,-0.647
-0.395,0.538,-0.649
-0.382,0.534,-0.646
-0.382,0.534,-0.646
-0.381,0.531,-0.656
-0.375,0.529,-0.661
-0.366,0.53,-0.659
-0.368,0.535,-0.661
-0.366,0.533,-0.66
-0.363,0.534,-0.65
-0.363,0.534,-0.65
-0.369,0.532,-0.654
-0.375,0.537,-0.654
-0.385,0.536,-0.651
-0.39,0.537,-0.646
-0.397,0.535,-0.642
-0.402,0.532,-0.644
-0.402,0.532,-0.644
-0.416,0.528,-0.639
