mx,my,mz
-0.525,0.312,-0.229
-0.527,0.293,-0.228
-0.524,0.264,-0.223
-0.519,0.244,-0.225
-0.511,0.218,-0.227
-0.511,0.218,-0.227
-0.498,0.192,-0.226
-0.478,0.162,-0.216
-0.452,0.145,-0.209
-0.415,0.131,-0.203
-0.388,0.128,-0.212
-0.366,0.135,-0.226
-0.366,0.135,-0.226
-0.356,0.141,-0.235
-0.36,0.137,-0.243
-0.355,0.127,-0.248
-0.348,0.113,-0.253
-0.332,0.095,-0.254
-0.318,0.082,-0.267
-0.318,0.082,-0.267
-0.29,0.069,-0.271
-0.272,0.059,-0.277
-0.248,0.055,-0.276
-0.216,0.054,-0.291
-0.19,0.048,-0.299
-0.164,0.048,-0.305
-0.164,0.048,-0.305
-0.137,0.053,-0.314
-0.106,0.055,-0.318
-0.083,0.06,-0.328
-0.052,0.075,-0.339
-0.027,0.09,-0.352
-0.004,0.101,-0.358
-0.004,0.101,-0.358
0.02,0.122,-0.366
0.045,0.144,-0.368
0.065,0.173,-0.375
0.09,0.202,-0.383
0.105,0.232,-0.389
0.118,0.26,-0.395
0.118,0.26,-0.395
0.129,0.289,-0.403
0.142,0.325,-0.402
0.147,0.362,-0.402
0.149,0.398,-0.394
0.143,0.432,-0.398
0.143,0.463,-0.392
0.143,0.463,-0.395
0.134,0.498,-0.395
0.124,0.526,-0.406
0.111,0.555,-0.413
0.089,0.585,-0.426
0.074,0.614,-0.433
0.052,0.642,-0.44
0.052,0.666,-0.454
0.027,0.666,-0.454
-0.002,0.683,-0.454
-0.025,0.699,-0.467
-0.055,0.713,-0.482
-0.084,0.724,-0.494
-0.111,0.731,-0.52
-0.146,0.73,-0.531
-0.146,0.73,-0.531
-0.18,0.729,-0.544
-0.214,0.718,-0.555
-0.245,0.707,-0.562
-0.277,0.706,-0.562
-0.302,0.693,-0.563
-0.317,0.686,-0.572
-0.317,0.686,-0.572
-0.331,0.676,-0.576
-0.339,0.661,-0.587
-0.352,0.648,-0.586
-0.362,0.64,-0.587
-0.376,0.628,-0.592
-0.383,0.628,-0.595
-0.383,0.628,-0.595
-0.386,0.618,-0.598
-0.38,0.617,-0.595
-0.387,0.612,-0.6
-0.384,0.605,-0.596
-0.393,0.602,-0.601
-0.4,0.597,-0.596
-0.4,0.597,-0.596
-0.404,0.592,-0.595
-0.409,0.583,-0.596
-0.414,0.579,-0.597
-0.417,0.576,-0.596
-0.408,0.582,-0.596
-0.402,0.581,-0.594
-0.402,0.581,-0.594
-0.387,0.583,-0.602
-0.382,0.59,-0.608
-0.372,0.584,-0.615
-0.368,0.582,-0.618
-0.363,0.58,-0.616
-0.362,0.583,-0.614
-0.362,0.583,-0.614
-0.358,0.586,-0.617
-0.348,0.59,-0.618
-0.332,0.587,-0.62
-0.317,0.587,-0.622
-0.294,0.585,-0.62
-0.27,0.582,-0.617
-0.27,0.582,-0.617
-0.248,0.575,-0.621
-0.226,0.572,-0.622
-0.22,0.574,-0.619
-0.214,0.579,-0.605
-0.21,0.595,-0.589
-0.207,0.609,-0.573
-0.207,0.609,-0.557
-0.2,0.631,-0.557
-0.204,0.647,-0.539
-0.217,0.665,-0.524
-0.238,0.676,-0.516
-0.274,0.665,-0.495
-0.303,0.651,-0.486
-0.303,0.622,-0.47
-0.329,0.622,-0.47
-0.348,0.583,-0.473
-0.357,0.541,-0.474
-0.35,0.499,-0.494
-0.329,0.459,-0.517
-0.296,0.435,-0.543
-0.244,0.426,-0.565
-0.244,0.426,-0.565
-0.192,0.437,-0.57
-0.14,0.473,-0.575
-0.106,0.519,-0.563
-0.089,0.579,-0.544
-0.094,0.634,-0.521
-0.117,0.685,-0.499
-0.117,0.685,-0.499
-0.151,0.724,-0.473
-0.189,0.755,-0.46
-0.235,0.778,-0.434
-0.273,0.788,-0.42
-0.317,0.788,-0.389
-0.353,0.78,-0.362
-0.353,0.78,-0.362
-0.385,0.762,-0.336
-0.413,0.743,-0.32
-0.435,0.721,-0.312
-0.448,0.692,-0.299
-0.455,0.67,-0.293
-0.474,0.641,-0.286
-0.474,0.641,-0.286
-0.483,0.62,-0.288
-0.49,0.594,-0.293
-0.497,0.568,-0.298
-0.507,0.549,-0.313
-0.509,0.535,-0.33
-0.508,0.518,-0.337
-0.508,0.518,-0.337
-0.514,0.513,-0.343
-0.513,0.505,-0.348
-0.513,0.492,-0.352
-0.521,0.479,-0.365
-0.527,0.471,-0.37
-0.529,0.462,-0.376
-0.529,0.462,-0.376
-0.533,0.453,-0.388
-0.535,0.446,-0.393
-0.542,0.441,-0.395
-0.546,0.429,-0.404
-0.547,0.413,-0.401
-0.554,0.404,-0.398
-0.554,0.404,-0.398
-0.553,0.389,-0.401
-0.56,0.382,-0.395
-0.558,0.367,-0.396
-0.563,0.356,-0.388
-0.561,0.352,-0.386
-0.564,0.34,-0.385
-0.564,0.34,-0.385
-0.566,0.327,-0.38
-0.568,0.316,-0.377
-0.565,0.299,-0.372
