t,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Alt
2025-09-08 19:49:26.063,-0.007,-0.035,1.003,0.0,-0.0,0.0,-165.3,484.3,-880.5,127.05
2025-09-08 19:49:26.074,-0.009,-0.035,1.002,0.0,-0.0,0.0,-166.9,481.3,-883.0,126.63
2025-09-08 19:49:26.085,-0.008,-0.036,1.003,0.0,-0.0,0.0,-163.5,488.6,-878.6,125.82
2025-09-08 19:49:26.096,-0.007,-0.035,1.004,0.0,-0.0,0.0,-169.1,484.8,-878.6,126.32
2025-09-08 19:49:26.107,-0.008,-0.035,1.003,0.0,-0.0,0.0,-167.9,484.5,-881.6,127.22
2025-09-08 19:49:26.118,-0.007,-0.035,1.006,0.0,-0.0,0.0,-166.7,483.6,-880.9,126.44
2025-09-08 19:49:26.129,-0.008,-0.035,1.003,0.0,-0.0,0.0,-165.5,484.3,-886.8,126.8
2025-09-08 19:49:26.140,-0.007,-0.036,1.002,0.0,-0.0,0.0,-165.5,484.3,-886.8,126.8
2025-09-08 19:49:26.151,-0.008,-0.035,1.003,0.0,-0.0,0.0,-165.2,484.3,-877.5,126.53
2025-09-08 19:49:26.162,-0.007,-0.034,1.004,0.0,-0.0,0.0,-168.4,483.3,-873.0,126.27
2025-09-08 19:49:26.173,-0.008,-0.035,1.003,0.0,-0.0,0.0,-170.7,484.7,-879.5,126.87
2025-09-08 19:49:26.184,-0.007,-0.036,1.005,0.0,-0.0,0.0,-170.8,481.3,-876.4,126.32
2025-09-08 19:49:26.195,-0.007,-0.035,1.003,0.0,-0.0,0.0,-170.9,481.9,-881.0,126.48
2025-09-08 19:49:26.206,-0.008,-0.036,1.001,0.0,-0.0,0.0,-167.7,481.6,-885.2,126.3
2025-09-08 19:49:26.217,-0.007,-0.034,1.008,0.0,-0.0,0.0,-167.7,481.6,-885.2,126.48
2025-09-08 19:49:26.228,-0.008,-0.036,1.004,0.0,-0.0,0.0,-168.8,479.8,-885.5,126.99
2025-09-08 19:49:26.240,-0.008,-0.034,1.003,0.0,-0.0,0.0,-168.0,482.0,-880.5,126.1
2025-09-08 19:49:26.250,-0.007,-0.035,1.002,0.0,-0.0,0.0,-166.5,482.3,-881.4,126.81
2025-09-08 19:49:26.261,-0.007,-0.034,1.005,0.0,-0.0,0.0,-167.4,480.3,-880.6,126.44
2025-09-08 19:49:26.272,-0.008,-0.034,1.005,0.0,-0.0,0.0,-169.8,476.8,-875.7,126.96
2025-09-08 19:49:26.283,-0.007,-0.034,1.004,0.0,-0.0,0.0,-168.8,477.7,-880.9,126.67
2025-09-08 19:49:26.294,-0.007,-0.035,1.004,0.0,-0.0,0.0,-168.8,477.7,-880.9,126.52
2025-09-08 19:49:26.305,-0.008,-0.035,1.003,0.0,-0.0,0.0,-167.4,481.7,-880.6,127.41
2025-09-08 19:49:26.316,-0.008,-0.036,1.003,0.0,-0.0,0.0,-165.6,481.9,-885.6,127.14
2025-09-08 19:49:26.327,-0.008,-0.035,1.005,0.0,-0.0,0.0,-166.9,478.0,-878.4,126.13
2025-09-08 19:49:26.338,-0.008,-0.035,1.003,0.0,-0.0,0.0,-169.1,479.5,-873.9,127.06
2025-09-08 19:49:26.349,-0.01,-0.036,1.003,0.0,-0.0,0.0,-165.6,477.4,-871.9,126.51
2025-09-08 19:49:26.360,-0.009,-0.036,1.003,0.0,-0.0,0.0,-164.6,475.4,-879.3,126.32
2025-09-08 19:49:26.371,-0.008,-0.035,1.004,0.0,-0.0,0.0,-164.6,475.4,-879.3,126.87
2025-09-08 19:49:26.382,-0.008,-0.034,1.006,0.0,-0.0,0.0,-166.9,479.2,-878.5,126.57
2025-09-08 19:49:26.393,-0.006,-0.034,1.004,0.0,-0.0,0.0,-171.8,480.2,-881.9,126.94
2025-09-08 19:49:26.404,-0.009,-0.035,1.004,0.0,-0.0,0.0,-168.4,475.6,-876.1,126.01
2025-09-08 19:49:26.415,-0.006,-0.035,1.003,0.0,-0.0,0.0,-172.2,479.8,-878.9,125.89
2025-09-08 19:49:26.426,-0.008,-0.035,1.004,0.0,-0.0,0.0,-166.6,481.9,-877.0,126.76
2025-09-08 19:49:26.437,-0.007,-0.035,1.004,0.0,-0.0,0.0,-173.6,479.8,-876.1,126.45
2025-09-08 19:49:26.448,-0.008,-0.035,1.004,0.0,-0.0,0.0,-173.6,479.8,-876.1,126.76
2025-09-08 19:49:26.459,-0.008,-0.035,1.003,0.0,-0.0,0.0,-169.8,477.7,-873.2,126.69
2025-09-08 19:49:26.470,-0.008,-0.035,1.004,0.0,-0.0,0.0,-170.1,474.6,-875.6,126.24
2025-09-08 19:49:26.481,-0.007,-0.034,1.005,0.0,-0.0,0.0,-170.4,475.2,-877.8,126.2
2025-09-08 19:49:26.492,-0.008,-0.036,1.005,0.0,-0.0,0.0,-167.4,476.8,-869.3,126.99
2025-09-08 19:49:26.503,-0.007,-0.035,1.003,0.0,-0.0,0.0,-168.0,476.1,-867.9,126.99
2025-09-08 19:49:26.514,-0.009,-0.035,1.002,0.0,-0.0,0.0,-172.8,474.2,-877.4,126.61
2025-09-08 19:49:26.525,-0.007,-0.035,1.003,0.0,-0.0,0.0,-172.8,474.2,-878.1,126.79
2025-09-08 19:49:26.536,-0.008,-0.036,1.004,0.0,-0.0,0.0,-165.2,475.2,-878.1,126.31
2025-09-08 19:49:26.547,-0.008,-0.035,1.005,0.0,-0.0,0.0,-168.6,473.1,-872.8,126.91
2025-09-08 19:49:26.558,-0.007,-0.036,1.005,0.0,-0.0,0.0,-167.3,478.1,-870.7,126.89
2025-09-08 19:49:26.569,-0.007,-0.035,1.003,0.0,-0.0,0.0,-167.3,479.1,-868.6,126.16
2025-09-08 19:49:26.580,-0.007,-0.034,1.004,0.0,-0.0,0.0,-163.4,478.1,-868.7,125.52
2025-09-08 19:49:26.591,-0.008,-0.034,1.004,0.0,-0.0,0.0,-166.3,477.8,-872.2,126.58
2025-09-08 19:49:26.602,-0.006,-0.036,1.005,0.0,-0.0,0.0,-166.3,475.2,-871.9,127.24
2025-09-08 19:49:26.613,-0.008,-0.036,1.003,0.0,-0.0,0.0,-165.8,475.2,-871.9,126.79
2025-09-08 19:49:26.624,-0.008,-0.034,1.004,0.0,-0.0,0.0,-164.9,476.3,-875.6,126.3
2025-09-08 19:49:26.635,-0.008,-0.035,1.003,0.0,-0.0,0.0,-164.4,478.5,-872.5,126.72
2025-09-08 19:49:26.646,-0.007,-0.035,1.004,0.0,-0.0,0.0,-166.7,481.0,-874.9,126.9
2025-09-08 19:49:26.657,-0.006,-0.034,1.004,0.0,-0.0,0.0,-165.1,475.9,-875.7,126.61
2025-09-08 19:49:26.668,-0.008,-0.034,1.003,0.0,-0.0,0.0,-163.4,474.9,-874.9,126.39
2025-09-08 19:49:26.679,-0.008,-0.034,1.002,0.0,-0.0,0.0,-168.6,474.0,-876.4,126.17
2025-09-08 19:49:26.690,-0.008,-0.036,1.004,0.0,-0.0,0.0,-168.6,474.0,-876.4,126.64
2025-09-08 19:49:26.701,-0.007,-0.035,1.005,0.0,-0.0,0.0,-166.6,478.2,-870.2,126.98
2025-09-08 19:49:26.712,-0.008,-0.037,1.004,0.0,-0.0,0.0,-166.7,478.5,-872.9,126.45
2025-09-08 19:49:26.723,-0.007,-0.034,1.004,0.0,-0.0,0.0,-165.8,477.8,-874.6,126.75
2025-09-08 19:49:26.735,-0.008,-0.035,1.003,0.0,-0.0,0.0,-165.6,481.6,-878.1,127.21
2025-09-08 19:49:26.745,-0.007,-0.035,1.004,0.0,-0.0,0.0,-168.0,477.5,-877.0,127.09
2025-09-08 19:49:26.756,-0.008,-0.035,1.004,0.0,-0.0,0.0,-164.2,480.5,-874.7,126.69
2025-09-08 19:49:26.767,-0.008,-0.036,1.004,0.0,-0.0,0.0,-164.2,480.5,-874.7,127.17
2025-09-08 19:49:26.778,-0.009,-0.034,1.003,0.0,-0.0,0.0,-165.1,482.9,-879.3,126.43
2025-09-08 19:49:26.789,-0.007,-0.035,1.005,0.0,-0.0,0.0,-168.3,478.4,-875.3,126.48
2025-09-08 19:49:26.800,-0.008,-0.036,1.005,0.0,-0.0,0.0,-163.9,479.2,-881.7,125.88
2025-09-08 19:49:26.811,-0.008,-0.035,1.004,0.0,-0.0,0.0,-160.4,477.8,-879.6,126.76
2025-09-08 19:49:26.822,-0.008,-0.035,1.003,0.0,-0.0,0.0,-162.3,479.1,-875.8,126.29
2025-09-08 19:49:26.833,-0.01,-0.035,1.004,0.0,-0.0,0.0,-165.1,480.5,-875.3,126.24
2025-09-08 19:49:26.844,-0.008,-0.035,1.004,0.0,-0.0,0.0,-165.1,480.5,-875.3,126.99
2025-09-08 19:49:26.855,-0.007,-0.035,1.004,0.0,-0.0,0.0,-162.5,481.9,-874.9,126.41
2025-09-08 19:49:26.866,-0.007,-0.035,1.005,0.0,-0.0,0.0,-164.5,477.7,-876.5,126.2
2025-09-08 19:49:26.877,-0.008,-0.036,1.004,0.0,-0.0,0.0,-163.4,478.4,-878.2,125.81
2025-09-08 19:49:26.888,-0.008,-0.034,1.004,0.0,-0.0,0.0,-162.8,481.0,-873.7,126.36
2025-09-08 19:49:26.899,-0.007,-0.035,1.005,0.0,-0.0,0.0,-162.0,478.5,-872.1,125.93
2025-09-08 19:49:26.910,-0.008,-0.035,1.005,0.0,-0.0,0.0,-167.2,478.8,-872.5,126.64
2025-09-08 19:49:26.921,-0.007,-0.035,1.004,0.0,-0.0,0.0,-167.2,478.8,-872.5,125.79
2025-09-08 19:49:26.932,-0.007,-0.036,1.003,0.0,-0.0,0.0,-166.0,478.0,-875.7,127.06
2025-09-08 19:49:26.943,-0.007,-0.034,1.005,0.0,-0.0,0.0,-166.6,480.2,-873.2,126.24
2025-09-08 19:49:26.954,-0.008,-0.036,1.003,0.0,-0.0,0.0,-166.9,479.2,-877.2,126.32
2025-09-08 19:49:26.965,-0.008,-0.035,1.005,0.0,-0.0,0.0,-168.4,478.8,-878.4,126.04
2025-09-08 19:49:26.976,-0.008,-0.035,1.004,0.0,-0.0,0.0,-169.0,478.2,-875.1,126.74
2025-09-08 19:49:26.987,-0.008,-0.035,1.005,0.0,-0.0,0.0,-163.4,479.8,-879.9,126.23
2025-09-08 19:49:26.998,-0.008,-0.034,1.003,0.0,-0.0,0.0,-163.4,479.8,-879.9,126.31
2025-09-08 19:49:27.009,-0.008,-0.036,1.003,0.0,-0.0,0.0,-164.5,477.3,-877.7,126.58
2025-09-08 19:49:27.020,-0.008,-0.034,1.004,0.0,-0.0,0.0,-166.7,479.5,-884.4,126.29
2025-09-08 19:49:27.031,-0.007,-0.034,1.004,0.0,-0.0,0.0,-163.4,479.2,-885.9,126.47
2025-09-08 19:49:27.042,-0.007,-0.035,1.003,0.0,-0.0,0.0,-167.4,476.4,-880.3,126.9
2025-09-08 19:49:27.053,-0.008,-0.034,1.003,0.0,-0.0,0.0,-165.6,479.6,-879.6,127.3
2025-09-08 19:49:27.064,-0.007,-0.035,1.004,0.0,-0.0,0.0,-168.4,479.9,-881.4,126.41
2025-09-08 19:49:27.075,-0.008,-0.036,1.004,0.0,-0.0,0.0,-168.4,479.9,-881.4,126.22
2025-09-08 19:49:27.086,-0.008,-0.035,1.005,0.0,-0.0,0.0,-165.8,477.5,-884.5,126.66
2025-09-08 19:49:27.097,-0.008,-0.036,1.003,0.0,-0.0,0.0,-166.5,479.5,-886.1,126.12
2025-09-08 19:49:27.108,-0.007,-0.035,1.004,0.0,-0.0,0.0,-167.4,478.7,-875.0,126.1
2025-09-08 19:49:27.119,-0.008,-0.035,1.004,0.0,-0.0,0.0,-168.8,479.8,-884.5,126.08
2025-09-08 19:49:27.130,-0.008,-0.035,1.004,0.0,-0.0,0.0,-167.4,478.5,-877.9,126.2
2025-09-08 19:49:27.141,-0.007,-0.036,1.004,0.0,-0.0,0.0,-162.4,478.1,-874.2,126.85
2025-09-08 19:49:27.152,-0.007,-0.035,1.004,0.0,-0.0,0.0,-162.4,478.1,-874.2,126.72
2025-09-08 19:49:27.163,-0.008,-0.035,1.004,0.0,-0.0,0.0,-165.6,480.6,-885.2,126.14
2025-09-08 19:49:27.174,-0.009,-0.035,1.004,0.0,-0.0,0.0,-163.1,478.5,-883.1,125.99
2025-09-08 19:49:27.185,-0.009,-0.035,1.004,0.0,-0.0,0.0,-167.4,481.3,-877.5,126.22
2025-09-08 19:49:27.196,-0.008,-0.035,1.003,0.0,-0.0,0.0,-165.3,479.9,-876.7,126.59
2025-09-08 19:49:27.207,-0.007,-0.036,1.004,0.0,-0.0,0.0,-165.2,481.7,-882.3,126.21
2025-09-08 19:49:27.218,-0.007,-0.035,1.003,0.0,-0.0,0.0,-163.2,481.0,-877.5,127.11
2025-09-08 19:49:27.229,-0.008,-0.037,1.005,0.0,-0.0,0.0,-163.2,481.0,-877.5,126.71
2025-09-08 19:49:27.240,-0.009,-0.035,1.004,0.0,-0.0,0.0,-165.8,481.3,-884.0,126.33
2025-09-08 19:49:27.251,-0.009,-0.033,1.003,0.0,-0.0,0.0,-166.2,484.3,-878.5,126.32
2025-09-08 19:49:27.262,-0.007,-0.036,1.005,0.0,-0.0,0.0,-170.4,481.2,-882.8,126.61
2025-09-08 19:49:27.273,-0.008,-0.036,1.003,0.0,-0.0,0.0,-166.3,483.1,-877.5,126.15
2025-09-08 19:49:27.284,-0.008,-0.035,1.003,0.0,-0.0,0.0,-169.7,482.6,-886.9,126.13
2025-09-08 19:49:27.295,-0.009,-0.035,1.003,0.0,-0.0,0.0,-170.4,482.7,-880.9,126.5
2025-09-08 19:49:27.306,-0.007,-0.035,1.005,0.0,-0.0,0.0,-170.4,482.7,-879.9,126.1
2025-09-08 19:49:27.317,-0.007,-0.035,1.004,0.0,-0.0,0.0,-168.6,480.6,-879.9,126.93
2025-09-08 19:49:27.328,-0.008,-0.036,1.003,0.0,-0.0,0.0,-170.2,481.6,-882.4,126.28
2025-09-08 19:49:27.339,-0.009,-0.036,1.003,0.0,-0.0,0.0,-170.2,479.6,-877.5,126.15
2025-09-08 19:49:27.350,-0.007,-0.034,1.003,0.0,-0.0,0.0,-169.7,478.5,-879.6,126.58
2025-09-08 19:49:27.361,-0.007,-0.035,1.003,0.0,-0.0,0.0,-166.0,478.0,-874.6,125.85
2025-09-08 19:49:27.372,-0.008,-0.035,1.003,0.0,-0.0,0.0,-168.4,472.9,-882.8,126.26
2025-09-08 19:49:27.383,-0.008,-0.035,1.003,0.0,-0.0,0.0,-168.4,474.9,-879.5,125.99
2025-09-08 19:49:27.394,-0.008,-0.036,1.004,0.0,-0.0,0.0,-167.6,474.9,-879.5,126.33
2025-09-08 19:49:27.405,-0.007,-0.036,1.005,0.0,-0.0,0.0,-168.4,479.6,-872.5,125.91
2025-09-08 19:49:27.416,-0.008,-0.034,1.003,0.0,-0.0,0.0,-167.9,476.7,-876.8,126.59
2025-09-08 19:49:27.427,-0.008,-0.035,1.002,0.0,-0.0,0.0,-165.9,477.8,-883.0,127.21
2025-09-08 19:49:27.438,-0.008,-0.035,1.003,0.0,-0.0,0.0,-167.3,475.7,-879.2,126.41
2025-09-08 19:49:27.449,-0.009,-0.036,1.004,0.0,-0.0,0.0,-164.8,480.1,-881.6,126.34
2025-09-08 19:49:27.460,-0.007,-0.036,1.003,0.0,-0.0,0.0,-167.0,478.5,-878.9,126.76
2025-09-08 19:49:27.471,-0.007,-0.035,1.004,0.0,-0.0,0.0,-167.0,478.5,-878.9,126.43
2025-09-08 19:49:27.482,-0.007,-0.036,1.002,0.0,-0.0,0.0,-165.6,473.3,-877.9,125.98
2025-09-08 19:49:27.493,-0.008,-0.035,1.004,0.0,-0.0,0.0,-161.8,474.0,-873.0,126.01
2025-09-08 19:49:27.504,-0.008,-0.036,1.002,0.0,-0.0,0.0,-165.6,476.6,-872.1,126.25
2025-09-08 19:49:27.515,-0.007,-0.035,1.006,0.0,-0.0,0.0,-168.4,476.0,-875.8,125.92
2025-09-08 19:49:27.526,-0.008,-0.035,1.003,0.0,-0.0,0.0,-167.3,474.5,-876.5,126.35
2025-09-08 19:49:27.537,-0.009,-0.035,1.005,0.0,-0.0,0.0,-167.7,474.2,-880.7,126.05
2025-09-08 19:49:27.548,-0.008,-0.035,1.005,0.0,-0.0,0.0,-167.7,474.2,-880.7,126.33
2025-09-08 19:49:27.559,-0.009,-0.035,1.001,0.0,-0.0,0.0,-164.6,472.8,-874.6,126.93
2025-09-08 19:49:27.570,-0.008,-0.035,0.999,0.0,-0.0,0.0,-163.8,479.4,-878.1,126.58
2025-09-08 19:49:27.581,-0.008,-0.035,1.006,0.0,-0.0,0.0,-161.0,478.8,-875.4,126.03
2025-09-08 19:49:27.592,-0.008,-0.034,1.006,0.0,-0.0,0.0,-165.8,476.7,-874.7,126.75
2025-09-08 19:49:27.603,-0.008,-0.034,1.005,0.0,-0.0,0.0,-166.5,479.8,-874.6,126.54
2025-09-08 19:49:27.614,-0.007,-0.035,1.003,0.0,-0.0,0.0,-170.1,480.8,-878.4,126.41
2025-09-08 19:49:27.625,-0.009,-0.035,1.002,0.0,-0.0,0.0,-170.1,480.8,-878.4,126.37
2025-09-08 19:49:27.636,-0.008,-0.034,1.002,0.0,-0.0,0.0,-168.7,481.3,-880.6,126.46
2025-09-08 19:49:27.647,-0.007,-0.036,1.007,0.0,-0.0,0.0,-168.4,479.5,-882.3,126.62
2025-09-08 19:49:27.658,-0.007,-0.034,1.005,0.0,-0.0,0.0,-169.0,482.6,-879.2,126.66
2025-09-08 19:49:27.669,-0.009,-0.035,1.0,0.0,-0.0,0.0,-166.9,475.6,-880.6,126.84
2025-09-08 19:49:27.680,-0.007,-0.035,1.004,0.0,-0.0,0.0,-169.7,477.0,-882.6,126.61
2025-09-08 19:49:27.691,-0.008,-0.036,1.007,0.0,-0.0,0.0,-169.5,481.6,-880.3,126.0
2025-09-08 19:49:27.702,-0.007,-0.035,1.006,0.0,-0.0,0.0,-169.5,481.6,-880.3,126.63
2025-09-08 19:49:27.713,-0.008,-0.036,1.004,0.0,-0.0,0.0,-162.5,476.0,-883.5,126.08
2025-09-08 19:49:27.724,-0.007,-0.036,1.002,0.0,-0.0,0.0,-163.8,479.2,-881.6,126.66
2025-09-08 19:49:27.735,-0.007,-0.035,1.003,0.0,-0.0,0.0,-170.7,481.3,-885.6,126.29
2025-09-08 19:49:27.746,-0.008,-0.036,1.003,0.0,-0.0,0.0,-169.0,478.7,-882.4,126.78
2025-09-08 19:49:27.757,-0.009,-0.036,1.003,0.0,-0.0,0.0,-166.3,476.4,-884.8,125.97
2025-09-08 19:49:27.768,-0.009,-0.035,1.005,0.0,-0.0,0.0,-167.2,481.3,-882.3,126.15
2025-09-08 19:49:27.780,-0.008,-0.035,1.004,0.0,-0.0,0.0,-167.2,481.3,-882.3,126.6
2025-09-08 19:49:27.790,-0.008,-0.033,1.004,0.0,-0.0,0.0,-170.8,476.8,-885.6,126.35
2025-09-08 19:49:27.801,-0.008,-0.035,1.004,0.0,-0.0,0.0,-164.8,476.1,-884.5,126.49
2025-09-08 19:49:27.812,-0.008,-0.034,1.004,0.0,-0.0,0.0,-173.0,478.0,-882.6,126.68
2025-09-08 19:49:27.823,-0.008,-0.035,1.005,0.0,-0.0,0.0,-173.3,480.1,-880.7,126.02
2025-09-08 19:49:27.834,-0.009,-0.035,1.002,0.0,-0.0,0.0,-165.9,480.6,-881.4,126.71
2025-09-08 19:49:27.845,-0.008,-0.036,1.004,0.0,-0.0,0.0,-168.1,476.7,-880.0,126.6
2025-09-08 19:49:27.856,-0.008,-0.035,1.002,0.0,-0.0,0.0,-168.1,476.7,-880.0,126.78
2025-09-08 19:49:27.867,-0.008,-0.035,1.004,0.0,-0.0,0.0,-165.3,476.7,-886.6,126.09
2025-09-08 19:49:27.878,-0.009,-0.035,1.006,0.0,-0.0,0.0,-164.2,479.2,-887.0,126.08
2025-09-08 19:49:27.889,-0.007,-0.036,1.005,0.0,-0.0,0.0,-168.0,478.9,-884.1,127.13
2025-09-08 19:49:27.900,-0.009,-0.035,1.003,0.0,-0.0,0.0,-169.0,478.0,-882.1,126.51
2025-09-08 19:49:27.911,-0.009,-0.035,1.004,0.0,-0.0,0.0,-165.8,481.2,-881.0,126.95
2025-09-08 19:49:27.922,-0.007,-0.034,1.004,0.0,-0.0,0.0,-165.1,481.6,-885.4,126.15
2025-09-08 19:49:27.933,-0.009,-0.036,1.002,0.0,-0.0,0.0,-165.1,481.6,-885.4,126.33
2025-09-08 19:49:27.944,-0.008,-0.035,1.004,0.0,-0.0,0.0,-164.6,480.3,-878.2,126.5
2025-09-08 19:49:27.955,-0.008,-0.035,1.003,0.0,-0.0,0.0,-166.6,482.3,-881.0,126.6
2025-09-08 19:49:27.966,-0.007,-0.035,1.005,0.0,-0.0,0.0,-164.9,480.2,-878.8,127.25
2025-09-08 19:49:27.977,-0.008,-0.036,1.003,0.0,-0.0,0.0,-163.8,478.8,-882.0,126.4
2025-09-08 19:49:27.988,-0.008,-0.035,1.004,0.0,-0.0,0.0,-165.5,473.1,-888.6,126.61
2025-09-08 19:49:27.999,-0.008,-0.037,1.003,0.0,-0.0,0.0,-162.1,481.6,-888.2,126.73
2025-09-08 19:49:28.010,-0.007,-0.034,1.005,0.0,-0.0,0.0,-162.1,481.6,-888.2,125.83
2025-09-08 19:49:28.021,-0.008,-0.035,1.004,0.0,-0.0,0.0,-165.9,476.8,-879.2,125.9
2025-09-08 19:49:28.032,-0.007,-0.035,1.005,0.0,-0.0,0.0,-165.8,472.6,-880.2,126.49
2025-09-08 19:49:28.043,-0.008,-0.035,1.003,0.0,-0.0,0.0,-165.6,476.3,-879.6,126.18
2025-09-08 19:49:28.054,-0.008,-0.034,1.005,0.0,-0.0,0.0,-165.1,476.8,-881.6,126.48
2025-09-08 19:49:28.065,-0.007,-0.035,1.004,0.0,-0.0,0.0,-166.9,473.5,-881.6,127.0
2025-09-08 19:49:28.076,-0.008,-0.035,1.003,0.0,-0.0,0.0,-171.8,473.6,-877.9,126.44
2025-09-08 19:49:28.087,-0.008,-0.036,1.002,0.0,-0.0,0.0,-171.8,473.6,-884.1,126.27
2025-09-08 19:49:28.098,-0.008,-0.035,1.004,0.0,-0.0,0.0,-170.5,472.8,-884.1,125.73
2025-09-08 19:49:28.109,-0.008,-0.034,1.002,0.0,-0.0,0.0,-166.0,472.8,-878.4,126.74
2025-09-08 19:49:28.120,-0.008,-0.036,1.003,0.0,-0.0,0.0,-164.4,472.9,-875.8,126.85
2025-09-08 19:49:28.131,-0.007,-0.035,1.004,0.0,-0.0,0.0,-164.5,472.8,-882.4,126.27
2025-09-08 19:49:28.142,-0.008,-0.036,1.004,0.0,-0.0,0.0,-172.5,473.2,-879.3,126.3
2025-09-08 19:49:28.153,-0.008,-0.035,1.004,0.0,-0.0,0.0,-172.5,470.0,-873.6,126.72
2025-09-08 19:49:28.164,-0.009,-0.036,1.004,0.0,-0.0,0.0,-172.5,471.4,-879.6,126.42
2025-09-08 19:49:28.175,-0.007,-0.035,1.003,0.0,-0.0,0.0,-171.5,471.4,-879.6,126.92
2025-09-08 19:49:28.186,-0.008,-0.036,1.004,0.0,-0.0,0.0,-168.8,472.4,-880.7,126.94
2025-09-08 19:49:28.197,-0.008,-0.035,1.004,0.0,-0.0,0.0,-167.3,470.3,-877.1,126.3
2025-09-08 19:49:28.208,-0.008,-0.035,1.005,0.0,-0.0,0.0,-165.2,468.3,-878.1,126.73
2025-09-08 19:49:28.219,-0.008,-0.035,1.005,0.0,-0.0,0.0,-169.0,470.4,-881.4,126.5
2025-09-08 19:49:28.230,-0.009,-0.036,1.005,0.0,-0.0,0.0,-169.1,468.4,-880.5,126.56
2025-09-08 19:49:28.241,-0.007,-0.034,1.003,0.0,-0.0,0.0,-168.6,468.3,-884.8,126.72
2025-09-08 19:49:28.252,-0.007,-0.034,1.003,0.0,-0.0,0.0,-168.6,468.3,-884.8,126.88
2025-09-08 19:49:28.263,-0.008,-0.036,1.003,0.0,-0.0,0.0,-166.7,467.3,-889.3,126.53
2025-09-08 19:49:28.274,-0.009,-0.036,1.004,0.0,-0.0,0.0,-165.8,469.7,-884.0,127.02
2025-09-08 19:49:28.285,-0.007,-0.035,1.005,0.0,-0.0,0.0,-160.4,469.6,-883.3,126.75
2025-09-08 19:49:28.296,-0.007,-0.035,1.003,0.0,-0.0,0.0,-165.3,471.8,-890.7,126.62
2025-09-08 19:49:28.307,-0.008,-0.035,1.003,0.0,-0.0,0.0,-166.2,476.0,-882.1,126.58
2025-09-08 19:49:28.318,-0.009,-0.034,1.004,0.0,-0.0,0.0,-168.0,478.1,-884.0,126.31
2025-09-08 19:49:28.329,-0.007,-0.035,1.003,0.0,-0.0,0.0,-168.0,478.1,-884.0,126.6
2025-09-08 19:49:28.340,-0.007,-0.033,1.002,0.0,-0.0,0.0,-164.1,473.3,-879.6,125.83
2025-09-08 19:49:28.351,-0.007,-0.035,1.003,0.0,-0.0,0.0,-164.9,468.4,-885.1,127.21
2025-09-08 19:49:28.362,-0.008,-0.035,1.002,0.0,-0.0,0.0,-162.3,472.9,-881.6,126.2
2025-09-08 19:49:28.373,-0.009,-0.036,1.004,0.0,-0.0,0.0,-161.4,475.0,-886.8,126.52
2025-09-08 19:49:28.385,-0.007,-0.035,1.003,0.0,-0.0,0.0,-162.8,474.7,-879.6,126.47
2025-09-08 19:49:28.395,-0.008,-0.036,1.003,0.0,-0.0,0.0,-165.1,472.9,-880.7,126.24
2025-09-08 19:49:28.406,-0.007,-0.036,1.005,0.0,-0.0,0.0,-165.1,472.9,-880.7,127.08
2025-09-08 19:49:28.417,-0.008,-0.035,1.003,0.0,-0.0,0.0,-159.5,471.2,-884.2,126.6
2025-09-08 19:49:28.428,-0.007,-0.036,1.004,0.0,-0.0,0.0,-165.5,468.9,-876.4,126.73
2025-09-08 19:49:28.439,-0.008,-0.035,1.005,0.0,-0.0,0.0,-164.6,469.4,-878.2,126.13
2025-09-08 19:49:28.450,-0.007,-0.035,1.004,0.0,-0.0,0.0,-167.0,470.4,-884.4,126.88
2025-09-08 19:49:28.461,-0.008,-0.035,1.005,0.0,-0.0,0.0,-169.3,468.3,-879.9,126.48
2025-09-08 19:49:28.472,-0.008,-0.035,1.007,0.0,-0.0,0.0,-166.0,466.8,-877.9,125.98
2025-09-08 19:49:28.483,-0.008,-0.035,1.004,0.0,-0.0,0.0,-166.0,466.8,-877.9,125.85
2025-09-08 19:49:28.494,-0.007,-0.034,1.002,0.0,-0.0,0.0,-165.1,472.5,-877.2,126.13
2025-09-08 19:49:28.505,-0.008,-0.035,1.002,0.0,-0.0,0.0,-166.6,477.4,-882.4,127.03
2025-09-08 19:49:28.516,-0.007,-0.036,1.003,0.0,-0.0,0.0,-167.3,472.1,-886.9,126.35
2025-09-08 19:49:28.527,-0.008,-0.036,1.005,0.0,-0.0,0.0,-168.1,474.9,-885.1,126.79
2025-09-08 19:49:28.538,-0.007,-0.035,1.004,0.0,-0.0,0.0,-166.6,471.1,-877.1,126.28
2025-09-08 19:49:28.549,-0.006,-0.035,1.003,0.0,-0.0,0.0,-165.9,470.4,-876.8,127.32
2025-09-08 19:49:28.560,-0.008,-0.035,1.003,0.0,-0.0,0.0,-165.9,470.4,-876.8,126.96
2025-09-08 19:49:28.571,-0.007,-0.035,1.005,0.0,-0.0,0.0,-168.1,474.5,-875.4,125.67
2025-09-08 19:49:28.582,-0.008,-0.036,1.004,0.0,-0.0,0.0,-166.0,471.8,-874.0,126.47
2025-09-08 19:49:28.593,-0.007,-0.035,1.003,0.0,-0.0,0.0,-165.2,470.1,-878.4,126.52
2025-09-08 19:49:28.604,-0.007,-0.035,1.003,0.0,-0.0,0.0,-166.3,471.8,-875.3,126.82
