mx,my,mz
-0.165,0.297,0.069
-0.164,0.283,0.069
-0.157,0.27,0.066
-0.154,0.263,0.069
-0.152,0.25,0.079
-0.152,0.25,0.079
-0.151,0.244,0.073
-0.151,0.238,0.072
-0.148,0.233,0.081
-0.15,0.234,0.077
-0.15,0.234,0.077
-0.147,0.232,0.079
-0.144,0.229,0.087
-0.144,0.224,0.084
-0.144,0.216,0.084
-0.135,0.216,0.084
-0.134,0.207,0.083
-0.127,0.204,0.08
-0.124,0.202,0.077
-0.124,0.202,0.077
-0.121,0.192,0.083
-0.121,0.187,0.082
-0.118,0.182,0.08
-0.116,0.18,0.074
-0.116,0.18,0.074
-0.118,0.177,0.079
-0.119,0.173,0.08
-0.12,0.169,0.079
-0.126,0.177,0.072
-0.126,0.177,0.072
-0.132,0.184,0.08
-0.137,0.185,0.082
-0.146,0.202,0.088
-0.158,0.213,0.084
-0.158,0.213,0.084
-0.167,0.224,0.087
-0.181,0.228,0.088
-0.19,0.23,0.092
-0.19,0.23,0.092
-0.202,0.236,0.09
-0.209,0.245,0.088
-0.222,0.256,0.082
-0.234,0.266,0.076
-0.234,0.266,0.076
-0.249,0.277,0.079
-0.257,0.29,0.075
-0.263,0.297,0.067
-0.27,0.312,0.06
-0.27,0.312,0.06
-0.276,0.326,0.056
-0.284,0.338,0.058
-0.296,0.354,0.05
-0.306,0.372,0.046
-0.306,0.372,0.046
-0.311,0.383,0.038
-0.318,0.391,0.033
-0.325,0.395,0.029
-0.325,0.395,0.018
-0.334,0.403,0.018
-0.339,0.413,0.02
-0.342,0.427,0.013
-0.354,0.447,0.01
-0.354,0.447,0.01
-0.362,0.469,-0.0
-0.368,0.492,-0.011
-0.37,0.511,-0.015
-0.368,0.526,-0.024
-0.368,0.526,-0.024
-0.369,0.536,-0.024
-0.371,0.543,-0.027
-0.363,0.553,-0.03
-0.363,0.572,-0.041
-0.363,0.572,-0.041
-0.358,0.59,-0.05
-0.347,0.609,-0.053
-0.333,0.613,-0.059
-0.333,0.617,-0.066
-0.325,0.617,-0.066
-0.321,0.625,-0.071
-0.315,0.629,-0.067
-0.315,0.633,-0.067
-0.315,0.633,-0.067
-0.315,0.636,-0.075
-0.319,0.636,-0.073
-0.316,0.643,-0.077
-0.312,0.648,-0.077
-0.312,0.648,-0.077
-0.318,0.655,-0.082
-0.308,0.651,-0.082
-0.308,0.657,-0.087
-0.302,0.662,-0.082
-0.302,0.662,-0.082
-0.297,0.665,-0.088
-0.3,0.67,-0.096
-0.296,0.677,-0.098
-0.29,0.68,-0.105
-0.29,0.68,-0.105
-0.288,0.685,-0.099
-0.287,0.685,-0.103
-0.287,0.689,-0.103
-0.287,0.689,-0.103
-0.285,0.691,-0.109
-0.279,0.697,-0.119
-0.275,0.7,-0.126
-0.279,0.703,-0.128
-0.279,0.703,-0.128
-0.278,0.703,-0.127
-0.275,0.707,-0.132
-0.272,0.71,-0.14
-0.276,0.717,-0.147
-0.276,0.717,-0.147
-0.271,0.718,-0.15
-0.274,0.72,-0.156
-0.268,0.728,-0.163
-0.271,0.731,-0.162
-0.271,0.731,-0.162
-0.267,0.731,-0.161
-0.265,0.734,-0.167
-0.266,0.739,-0.182
-0.266,0.739,-0.182
-0.263,0.743,-0.182
-0.262,0.741,-0.187
-0.257,0.745,-0.186
-0.255,0.751,-0.184
-0.255,0.751,-0.184
-0.252,0.752,-0.186
-0.253,0.756,-0.192
-0.248,0.756,-0.197
-0.247,0.76,-0.207
-0.247,0.76,-0.207
-0.252,0.766,-0.213
-0.25,0.773,-0.226
-0.252,0.781,-0.243
-0.249,0.792,-0.262
-0.249,0.792,-0.262
-0.242,0.79,-0.267
-0.235,0.794,-0.277
-0.234,0.799,-0.299
-0.234,0.799,-0.303
-0.226,0.804,-0.303
-0.226,0.805,-0.324
-0.218,0.806,-0.338
