t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
20:51:55:088,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.023,0.649,-0.498,190.65,0.360000
20:51:55:099,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.023,0.650,-0.505,190.44,-0.210000
20:51:55:110,0.017,-0.010,0.985,0.001,-0.001,-0.000,0.018,0.654,-0.497,191.53,1.090000
20:51:55:121,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.021,0.653,-0.499,190.68,-0.850000
20:51:55:132,0.016,-0.009,0.983,0.001,-0.001,-0.000,0.018,0.656,-0.497,191.58,0.900000
20:51:55:143,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.656,-0.497,191.03,-0.550000
20:51:55:154,0.018,-0.010,0.983,0.001,-0.001,-0.001,0.019,0.653,-0.495,190.67,-0.360000
20:51:55:165,0.017,-0.010,0.986,0.001,-0.002,-0.001,0.021,0.652,-0.496,190.34,-0.330000
20:51:55:176,0.018,-0.010,0.983,0.001,-0.002,-0.000,0.020,0.655,-0.497,190.73,0.390000
20:51:55:187,0.018,-0.010,0.985,0.001,-0.001,-0.000,0.016,0.657,-0.497,190.79,0.060000
20:51:55:198,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.018,0.653,-0.495,190.77,-0.020000
20:51:55:209,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.654,-0.495,190.07,-0.700000
20:51:55:220,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.654,-0.495,191.22,1.150000
20:51:55:231,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.651,-0.502,190.86,-0.360000
20:51:55:242,0.016,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.652,-0.497,190.71,-0.150000
20:51:55:253,0.019,-0.010,0.983,0.001,-0.001,-0.001,0.018,0.654,-0.500,191.15,0.440000
20:51:55:264,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.016,0.651,-0.496,190.93,-0.220000
20:51:55:275,0.016,-0.011,0.984,0.001,-0.002,-0.001,0.017,0.649,-0.494,191.17,0.240000
20:51:55:286,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.016,0.654,-0.492,190.94,-0.230000
20:51:55:297,0.018,-0.011,0.984,0.001,-0.002,-0.000,0.016,0.654,-0.492,190.88,-0.060000
20:51:55:308,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.016,0.654,-0.495,190.61,-0.270000
20:51:55:319,0.017,-0.010,0.985,0.001,-0.002,-0.000,0.018,0.651,-0.491,190.56,-0.050000
20:51:55:330,0.016,-0.010,0.985,0.001,-0.002,-0.000,0.012,0.655,-0.489,191.04,0.480000
20:51:55:341,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.019,0.657,-0.489,190.71,-0.330000
20:51:55:352,0.016,-0.010,0.983,0.001,-0.002,-0.001,0.015,0.653,-0.491,190.51,-0.200000
20:51:55:363,0.017,-0.010,0.985,0.001,-0.002,-0.000,0.017,0.653,-0.490,191.52,1.010000
20:51:55:374,0.017,-0.010,0.986,0.001,-0.002,-0.001,0.017,0.653,-0.490,190.68,-0.840000
20:51:55:385,0.019,-0.010,0.985,0.001,-0.001,-0.001,0.016,0.655,-0.493,191.22,0.540000
20:51:55:396,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.656,-0.496,191.27,0.050000
20:51:55:407,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.014,0.654,-0.499,191.01,-0.260000
20:51:55:418,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.022,0.657,-0.495,190.96,-0.050000
20:51:55:429,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.015,0.653,-0.500,190.52,-0.440000
20:51:55:479,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.656,-0.495,190.89,0.370000
20:51:55:481,0.017,-0.011,0.984,0.001,-0.002,-0.000,0.020,0.656,-0.491,190.40,-0.490000
20:51:55:482,0.018,-0.010,0.986,0.001,-0.001,-0.001,0.019,0.652,-0.491,191.20,0.800000
20:51:55:483,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.653,-0.502,190.43,-0.770000
20:51:55:485,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.655,-0.497,190.54,0.110000
20:51:55:495,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.020,0.652,-0.500,190.49,-0.050000
20:51:55:506,0.016,-0.009,0.985,0.001,-0.002,-0.001,0.016,0.648,-0.498,190.99,0.500000
20:51:55:517,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.016,0.654,-0.495,190.34,-0.650000
20:51:55:528,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.016,0.652,-0.496,190.03,-0.310000
20:51:55:539,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.016,0.652,-0.496,191.05,1.020000
20:51:55:550,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.013,0.654,-0.493,190.81,-0.240000
20:51:55:561,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.017,0.659,-0.490,191.22,0.410000
20:51:55:572,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.016,0.655,-0.492,190.21,-1.010000
20:51:55:583,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.654,-0.490,191.13,0.920000
20:51:55:594,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.015,0.653,-0.494,190.97,-0.160000
20:51:55:605,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.017,0.653,-0.489,190.22,-0.750000
20:51:55:616,0.018,-0.010,0.983,0.001,-0.002,-0.000,0.017,0.653,-0.489,190.84,0.620000
20:51:55:627,0.017,-0.009,0.984,0.001,-0.002,-0.000,0.015,0.658,-0.494,190.01,-0.830000
20:51:55:638,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.015,0.656,-0.494,190.70,0.690000
20:51:55:649,0.017,-0.011,0.986,0.001,-0.002,-0.001,0.017,0.656,-0.491,190.74,0.040000
20:51:55:660,0.018,-0.011,0.984,0.001,-0.001,-0.001,0.016,0.658,-0.492,190.42,-0.320000
20:51:55:671,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.014,0.655,-0.497,189.93,-0.490000
20:51:55:682,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.657,-0.497,190.34,0.410000
20:51:55:693,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.657,-0.497,190.34,0.000000
20:51:55:705,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.657,-0.493,190.80,0.460000
20:51:55:715,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.657,-0.490,191.22,0.420000
20:51:55:726,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.017,0.654,-0.498,190.60,-0.620000
20:51:55:737,0.017,-0.010,0.985,0.000,-0.002,-0.001,0.023,0.657,-0.482,190.73,0.130000
20:51:55:748,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.015,0.652,-0.492,190.51,-0.220000
20:51:55:759,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.016,0.650,-0.487,190.15,-0.360000
20:51:55:770,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.016,0.650,-0.487,190.68,0.530000
20:51:55:781,0.018,-0.009,0.985,0.002,-0.002,-0.001,0.015,0.649,-0.488,191.02,0.340000
20:51:55:792,0.016,-0.011,0.985,0.001,-0.002,-0.001,0.016,0.656,-0.486,191.51,0.490000
20:51:55:803,0.017,-0.010,0.986,0.000,-0.002,-0.001,0.018,0.651,-0.493,190.45,-1.060000
20:51:55:814,0.017,-0.011,0.983,0.001,-0.002,-0.001,0.015,0.654,-0.487,190.43,-0.020000
20:51:55:825,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.021,0.651,-0.486,190.57,0.140000
20:51:55:836,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.657,-0.486,190.56,-0.010000
20:51:55:847,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.017,0.657,-0.486,190.89,0.330000
20:51:55:858,0.018,-0.010,0.986,0.001,-0.001,-0.001,0.019,0.655,-0.495,190.71,-0.180000
20:51:55:869,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.015,0.650,-0.487,190.56,-0.150000
20:51:55:880,0.018,-0.011,0.984,0.001,-0.002,-0.000,0.019,0.654,-0.491,190.93,0.370000
20:51:55:891,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.018,0.652,-0.493,191.09,0.160000
20:51:55:902,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.025,0.654,-0.489,190.65,-0.440000
20:51:55:913,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.653,-0.498,190.67,0.020000
20:51:55:924,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.653,-0.498,190.52,-0.150000
20:51:55:935,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.025,0.649,-0.495,191.02,0.500000
20:51:55:946,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.654,-0.492,190.88,-0.140000
20:51:55:957,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.655,-0.485,190.63,-0.250000
20:51:55:968,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.021,0.654,-0.490,191.03,0.400000
20:51:55:979,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.654,-0.489,191.16,0.130000
20:51:55:990,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.022,0.656,-0.490,190.48,-0.680000
20:51:56:002,0.017,-0.012,0.986,0.001,-0.002,-0.001,0.022,0.656,-0.490,190.72,0.240000
20:51:56:013,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.024,0.655,-0.487,190.98,0.260000
20:51:56:024,0.018,-0.009,0.984,0.000,-0.001,-0.001,0.018,0.648,-0.491,190.55,-0.430000
20:51:56:034,0.019,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.654,-0.490,190.27,-0.280000
20:51:56:045,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.651,-0.494,190.38,0.110000
20:51:56:056,0.018,-0.010,0.985,0.002,-0.001,-0.001,0.018,0.653,-0.498,190.44,0.060000
20:51:56:068,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.022,0.652,-0.494,190.23,-0.210000
20:51:56:079,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.022,0.652,-0.494,190.88,0.650000
20:51:56:090,0.016,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.652,-0.489,190.79,-0.090000
20:51:56:101,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.650,-0.489,190.76,-0.030000
20:51:56:111,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.017,0.652,-0.491,190.56,-0.200000
20:51:56:122,0.017,-0.009,0.983,0.001,-0.002,-0.001,0.021,0.649,-0.492,190.70,0.140000
20:51:56:133,0.019,-0.010,0.986,0.001,-0.002,-0.001,0.017,0.649,-0.487,190.72,0.020000
20:51:56:145,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.649,-0.493,190.88,0.160000
20:51:56:156,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.649,-0.492,190.35,-0.530000
20:51:56:167,0.016,-0.010,0.984,0.000,-0.002,-0.001,0.021,0.655,-0.492,191.16,0.810000
20:51:56:178,0.019,-0.010,0.984,0.000,-0.002,-0.001,0.020,0.651,-0.493,190.78,-0.380000
20:51:56:189,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.649,-0.492,190.36,-0.420000
20:51:56:200,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.651,-0.495,190.77,0.410000
20:51:56:210,0.017,-0.010,0.986,0.001,-0.002,-0.001,0.020,0.649,-0.490,190.97,0.200000
20:51:56:221,0.018,-0.009,0.984,0.001,-0.002,-0.000,0.021,0.654,-0.494,191.50,0.530000
20:51:56:232,0.017,-0.011,0.983,0.001,-0.002,-0.001,0.021,0.651,-0.494,190.75,-0.750000
20:51:56:243,0.018,-0.008,0.985,0.001,-0.002,-0.001,0.019,0.651,-0.494,190.94,0.190000
20:51:56:254,0.017,-0.010,0.985,0.001,-0.002,-0.000,0.025,0.654,-0.494,190.95,0.010000
20:51:56:266,0.018,-0.010,0.983,0.001,-0.001,-0.001,0.024,0.652,-0.493,190.77,-0.180000
20:51:56:276,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.025,0.656,-0.497,190.85,0.080000
20:51:56:287,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.019,0.654,-0.499,191.23,0.380000
20:51:56:298,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.651,-0.490,191.06,-0.170000
20:51:56:309,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.653,-0.494,191.14,0.080000
20:51:56:320,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.653,-0.494,190.64,-0.500000
20:51:56:332,0.018,-0.009,0.985,0.001,-0.002,-0.000,0.018,0.655,-0.493,190.46,-0.180000
20:51:56:342,0.018,-0.010,0.984,0.001,-0.002,-0.000,0.023,0.655,-0.494,190.38,-0.080000
20:51:56:353,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.019,0.654,-0.499,190.71,0.330000
20:51:56:364,0.016,-0.011,0.985,0.001,-0.001,-0.001,0.016,0.655,-0.497,190.87,0.160000
20:51:56:375,0.018,-0.010,0.984,0.000,-0.001,-0.001,0.021,0.657,-0.493,190.93,0.060000
20:51:56:386,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.022,0.654,-0.494,191.04,0.110000
20:51:56:397,0.018,-0.010,0.986,0.001,-0.001,-0.001,0.022,0.654,-0.494,191.24,0.200000
20:51:56:408,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.025,0.654,-0.495,190.62,-0.620000
20:51:56:419,0.018,-0.009,0.985,0.001,-0.002,-0.000,0.017,0.657,-0.493,190.50,-0.120000
20:51:56:430,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.020,0.653,-0.493,190.96,0.460000
20:51:56:441,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.652,-0.487,190.63,-0.330000
20:51:56:452,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.023,0.651,-0.498,190.92,0.290000
20:51:56:463,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.023,0.651,-0.494,191.22,0.300000
20:51:56:474,0.016,-0.010,0.985,0.001,-0.002,-0.001,0.023,0.651,-0.494,191.04,-0.180000
20:51:56:485,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.018,0.651,-0.498,190.80,-0.240000
20:51:56:496,0.017,-0.009,0.986,0.001,-0.002,-0.001,0.021,0.655,-0.492,190.20,-0.600000
20:51:56:507,0.016,-0.010,0.984,0.001,-0.002,-0.001,0.015,0.652,-0.500,190.83,0.630000
20:51:56:518,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.653,-0.495,190.49,-0.340000
20:51:56:529,0.018,-0.010,0.984,0.001,-0.002,-0.000,0.016,0.651,-0.492,190.78,0.290000
20:51:56:540,0.017,-0.009,0.986,0.001,-0.001,-0.000,0.018,0.652,-0.491,190.94,0.160000
20:51:56:551,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.018,0.652,-0.491,190.99,0.050000
20:51:56:562,0.017,-0.010,0.986,0.001,-0.002,-0.001,0.016,0.645,-0.490,190.99,0.000000
20:51:56:573,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.018,0.650,-0.494,190.51,-0.480000
20:51:56:584,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.651,-0.484,190.37,-0.140000
20:51:56:595,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.018,0.652,-0.488,189.95,-0.420000
20:51:56:606,0.018,-0.009,0.985,0.001,-0.002,-0.000,0.019,0.650,-0.495,190.22,0.270000
20:51:56:617,0.019,-0.010,0.986,0.001,-0.001,-0.001,0.021,0.653,-0.490,190.34,0.120000
20:51:56:628,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.021,0.653,-0.490,191.12,0.780000
20:51:56:639,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.019,0.650,-0.496,190.61,-0.510000
20:51:56:650,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.022,0.652,-0.499,190.52,-0.090000
20:51:56:661,0.019,-0.009,0.985,0.001,-0.001,-0.001,0.019,0.650,-0.501,190.84,0.320000
20:51:56:673,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.652,-0.499,191.18,0.340000
20:51:56:683,0.017,-0.010,0.984,0.001,-0.002,-0.000,0.018,0.652,-0.499,190.72,-0.460000
20:51:56:694,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.015,0.649,-0.499,190.29,-0.430000
20:51:56:705,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.015,0.649,-0.499,190.78,0.490000
20:51:56:716,0.018,-0.009,0.985,0.001,-0.002,-0.000,0.020,0.645,-0.496,189.84,-0.940000
20:51:56:727,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.646,-0.495,190.62,0.780000
20:51:56:738,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.019,0.652,-0.497,190.70,0.080000
20:51:56:749,0.017,-0.011,0.985,0.001,-0.001,-0.001,0.018,0.650,-0.500,190.88,0.180000
20:51:56:760,0.016,-0.010,0.983,0.001,-0.001,-0.001,0.022,0.650,-0.498,189.94,-0.940000
20:51:56:772,0.017,-0.010,0.986,0.001,-0.002,-0.001,0.017,0.652,-0.498,191.17,1.230000
20:51:56:783,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.017,0.652,-0.498,190.76,-0.410000
20:51:56:794,0.018,-0.009,0.983,0.001,-0.001,-0.001,0.021,0.653,-0.499,190.65,-0.110000
20:51:56:805,0.017,-0.009,0.985,0.001,-0.001,-0.001,0.018,0.648,-0.500,190.82,0.170000
20:51:56:816,0.018,-0.010,0.986,0.001,-0.001,-0.001,0.017,0.655,-0.503,190.45,-0.370000
20:51:56:826,0.017,-0.009,0.984,0.001,-0.001,-0.001,0.020,0.650,-0.506,190.55,0.100000
20:51:56:837,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.023,0.650,-0.500,190.91,0.360000
20:51:56:848,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.021,0.646,-0.495,190.84,-0.070000
20:51:56:859,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.646,-0.491,191.02,0.180000
20:51:56:870,0.018,-0.010,0.985,0.000,-0.002,-0.001,0.017,0.653,-0.491,190.39,-0.630000
20:51:56:881,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.652,-0.496,190.64,0.250000
20:51:56:892,0.017,-0.011,0.986,0.001,-0.002,-0.001,0.022,0.648,-0.488,190.86,0.220000
20:51:56:903,0.017,-0.010,0.985,0.001,-0.001,-0.000,0.022,0.649,-0.496,190.72,-0.140000
20:51:56:914,0.017,-0.010,0.985,0.001,-0.002,-0.000,0.021,0.651,-0.497,191.16,0.440000
20:51:56:925,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.649,-0.491,191.03,-0.130000
20:51:56:936,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.646,-0.494,191.30,0.270000
20:51:56:947,0.018,-0.011,0.984,0.001,-0.001,-0.001,0.018,0.646,-0.494,190.17,-1.130000
20:51:56:959,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.020,0.651,-0.492,190.73,0.560000
20:51:56:970,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.023,0.647,-0.495,190.37,-0.360000
20:51:56:981,0.017,-0.009,0.983,0.001,-0.002,-0.001,0.023,0.648,-0.500,191.30,0.930000
20:51:56:992,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.647,-0.495,190.92,-0.380000
20:51:57:002,0.018,-0.010,0.985,0.001,-0.002,-0.000,0.022,0.649,-0.500,190.34,-0.580000
20:51:57:013,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.020,0.650,-0.498,191.03,0.690000
20:51:57:024,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.650,-0.498,190.49,-0.540000
20:51:57:035,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.025,0.647,-0.495,190.53,0.040000
20:51:57:046,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.024,0.649,-0.494,190.74,0.210000
20:51:57:057,0.016,-0.010,0.985,0.001,-0.001,-0.000,0.020,0.647,-0.496,190.92,0.180000
20:51:57:068,0.016,-0.010,0.985,0.001,-0.001,0.000,0.021,0.648,-0.494,190.45,-0.470000
20:51:57:079,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.025,0.653,-0.493,190.68,0.230000
20:51:57:090,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.026,0.651,-0.501,191.21,0.530000
20:51:57:101,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.026,0.651,-0.501,190.21,-1.000000
20:51:57:112,0.017,-0.010,0.985,0.001,-0.002,-0.000,0.021,0.649,-0.493,190.87,0.660000
20:51:57:123,0.017,-0.011,0.984,0.001,-0.001,-0.001,0.024,0.647,-0.496,191.05,0.180000
20:51:57:134,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.024,0.652,-0.495,190.56,-0.490000
20:51:57:145,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.022,0.647,-0.497,190.96,0.400000
20:51:57:156,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.025,0.648,-0.498,190.42,-0.540000
20:51:57:167,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.023,0.648,-0.496,189.62,-0.800000
20:51:57:178,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.023,0.648,-0.496,191.06,1.440000
20:51:57:189,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.022,0.651,-0.498,190.71,-0.350000
20:51:57:200,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.027,0.652,-0.495,190.46,-0.250000
20:51:57:211,0.019,-0.010,0.984,0.001,-0.001,-0.000,0.021,0.649,-0.502,190.61,0.150000
20:51:57:222,0.016,-0.010,0.986,0.001,-0.002,-0.001,0.028,0.646,-0.496,190.76,0.150000
20:51:57:233,0.018,-0.009,0.984,0.001,-0.002,-0.000,0.021,0.650,-0.497,190.82,0.060000
20:51:57:244,0.018,-0.010,0.984,0.001,-0.002,-0.000,0.026,0.651,-0.493,190.92,0.100000
20:51:57:256,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.026,0.651,-0.493,190.30,-0.620000
20:51:57:267,0.018,-0.010,0.986,0.001,-0.001,-0.000,0.018,0.649,-0.497,191.03,0.730000
20:51:57:278,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.023,0.651,-0.501,190.93,-0.100000
20:51:57:289,0.017,-0.010,0.984,0.001,-0.002,-0.000,0.023,0.648,-0.501,190.74,-0.190000
20:51:57:300,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.024,0.651,-0.506,190.82,0.080000
20:51:57:311,0.018,-0.009,0.985,0.001,-0.001,-0.001,0.025,0.649,-0.503,191.20,0.380000
20:51:57:322,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.023,0.650,-0.510,190.63,-0.570000
20:51:57:333,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.023,0.650,-0.510,189.86,-0.770000
20:51:57:344,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.024,0.650,-0.503,190.65,0.790000
20:51:57:354,0.019,-0.009,0.986,0.001,-0.002,-0.001,0.025,0.651,-0.496,190.55,-0.100000
20:51:57:365,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.025,0.650,-0.499,191.48,0.930000
20:51:57:376,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.026,0.650,-0.495,190.71,-0.770000
20:51:57:388,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.025,0.648,-0.496,191.19,0.480000
20:51:57:399,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.023,0.649,-0.495,190.65,-0.540000
20:51:57:409,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.023,0.649,-0.495,190.76,0.110000
20:51:57:420,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.023,0.652,-0.503,191.31,0.550000
20:51:57:431,0.017,-0.010,0.984,0.000,-0.001,-0.001,0.022,0.650,-0.502,190.62,-0.690000
20:51:57:442,0.017,-0.011,0.986,0.001,-0.001,-0.001,0.020,0.650,-0.496,191.03,0.410000
20:51:57:453,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.023,0.651,-0.499,190.53,-0.500000
20:51:57:464,0.016,-0.011,0.985,0.001,-0.001,-0.001,0.021,0.650,-0.497,190.83,0.300000
20:51:57:475,0.018,-0.010,0.984,0.001,-0.001,-0.000,0.028,0.649,-0.492,190.82,-0.010000
20:51:57:487,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.028,0.649,-0.492,190.78,-0.040000
20:51:57:498,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.023,0.648,-0.502,191.25,0.470000
20:51:57:508,0.017,-0.011,0.983,0.001,-0.002,-0.001,0.024,0.647,-0.498,190.43,-0.820000
20:51:57:519,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.026,0.649,-0.496,190.84,0.410000
20:51:57:530,0.017,-0.011,0.986,0.001,-0.002,-0.001,0.026,0.646,-0.496,190.70,-0.140000
20:51:57:541,0.019,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.652,-0.498,191.01,0.310000
20:51:57:552,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.020,0.648,-0.496,190.77,-0.240000
20:51:57:563,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.020,0.648,-0.491,190.74,-0.030000
20:51:57:574,0.017,-0.011,0.985,0.001,-0.001,-0.001,0.027,0.651,-0.491,191.18,0.440000
20:51:57:585,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.027,0.648,-0.498,190.83,-0.350000
20:51:57:596,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.026,0.648,-0.496,190.81,-0.020000
20:51:57:607,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.025,0.648,-0.501,191.07,0.260000
20:51:57:618,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.028,0.649,-0.500,190.66,-0.410000
20:51:57:629,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.024,0.648,-0.495,190.10,-0.560000
20:51:57:640,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.024,0.648,-0.496,190.71,0.610000
20:51:57:651,0.018,-0.010,0.986,0.001,-0.001,-0.001,0.028,0.648,-0.496,190.68,-0.030000
20:51:57:662,0.016,-0.009,0.985,0.001,-0.001,-0.000,0.024,0.649,-0.487,190.71,0.030000
20:51:57:673,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.649,-0.494,190.69,-0.020000
20:51:57:684,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.029,0.648,-0.493,190.60,-0.090000
20:51:57:695,0.017,-0.010,0.985,0.001,-0.002,-0.000,0.022,0.650,-0.496,190.77,0.170000
20:51:57:706,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.024,0.650,-0.491,190.99,0.220000
20:51:57:717,0.016,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.651,-0.494,190.89,-0.100000
20:51:57:728,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.651,-0.494,191.01,0.120000
20:51:57:739,0.018,-0.011,0.985,0.001,-0.001,-0.001,0.028,0.648,-0.500,190.55,-0.460000
