t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
21:25:54:161,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.277,-0.518,191.05,-0.850000
21:25:54:172,-0.001,-0.023,0.982,0.000,-0.001,-0.001,-0.431,0.281,-0.511,191.97,0.920000
21:25:54:183,-0.002,-0.023,0.982,0.000,-0.001,-0.001,-0.434,0.279,-0.517,191.58,-0.390000
21:25:54:194,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.434,0.279,-0.517,191.17,-0.410000
21:25:54:205,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.276,-0.508,191.09,-0.080000
21:25:54:216,-0.002,-0.022,0.981,0.000,-0.002,-0.001,-0.431,0.278,-0.509,191.45,0.360000
21:25:54:227,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.278,-0.505,191.51,0.060000
21:25:54:238,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.275,-0.509,191.36,-0.150000
21:25:54:249,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.436,0.278,-0.503,191.77,0.410000
21:25:54:260,-0.001,-0.023,0.982,0.000,-0.002,-0.001,-0.433,0.278,-0.504,191.33,-0.440000
21:25:54:271,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.278,-0.504,191.51,0.180000
21:25:54:282,-0.002,-0.022,0.982,0.000,-0.002,-0.001,-0.434,0.276,-0.507,191.73,0.220000
21:25:54:293,-0.002,-0.022,0.981,0.000,-0.002,-0.001,-0.434,0.278,-0.508,191.92,0.190000
21:25:54:304,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.434,0.275,-0.511,191.84,-0.080000
21:25:54:315,-0.001,-0.022,0.982,0.000,-0.002,-0.001,-0.432,0.276,-0.503,191.33,-0.510000
21:25:54:326,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.437,0.277,-0.511,191.29,-0.040000
21:25:54:337,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.439,0.275,-0.512,191.67,0.380000
21:25:54:348,-0.000,-0.022,0.981,0.001,-0.001,-0.001,-0.439,0.275,-0.512,192.26,0.590000
21:25:54:359,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.436,0.279,-0.515,191.52,-0.740000
21:25:54:370,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.279,-0.510,191.66,0.140000
21:25:54:381,-0.001,-0.022,0.981,0.000,-0.002,-0.001,-0.439,0.278,-0.510,191.52,-0.140000
21:25:54:392,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.275,-0.507,191.62,0.100000
21:25:54:403,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.438,0.274,-0.516,191.94,0.320000
21:25:54:414,-0.001,-0.023,0.981,0.001,-0.002,-0.000,-0.437,0.275,-0.519,191.84,-0.100000
21:25:54:425,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.437,0.275,-0.519,191.52,-0.320000
21:25:54:436,-0.001,-0.023,0.981,0.001,-0.002,-0.000,-0.437,0.277,-0.511,191.71,0.190000
21:25:54:447,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.437,0.278,-0.510,192.24,0.530000
21:25:54:458,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.437,0.280,-0.517,191.41,-0.830000
21:25:54:469,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.436,0.278,-0.507,191.28,-0.130000
21:25:54:480,-0.002,-0.023,0.983,0.000,-0.002,-0.001,-0.437,0.284,-0.515,191.48,0.200000
21:25:54:491,-0.001,-0.022,0.980,0.001,-0.001,-0.001,-0.434,0.281,-0.515,191.51,0.030000
21:25:54:502,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.281,-0.515,192.28,0.770000
21:25:54:513,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.279,-0.514,191.87,-0.410000
21:25:54:524,-0.003,-0.023,0.981,0.000,-0.001,-0.001,-0.432,0.278,-0.519,191.45,-0.420000
21:25:54:535,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.437,0.279,-0.515,191.87,0.420000
21:25:54:546,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.437,0.282,-0.519,191.46,-0.410000
21:25:54:557,-0.002,-0.023,0.981,0.001,-0.002,-0.000,-0.436,0.279,-0.511,191.53,0.070000
21:25:54:568,-0.003,-0.024,0.983,0.001,-0.001,-0.001,-0.435,0.276,-0.513,191.74,0.210000
21:25:54:580,-0.001,-0.024,0.982,0.001,-0.002,-0.001,-0.435,0.276,-0.513,191.35,-0.390000
21:25:54:590,-0.002,-0.025,0.980,0.001,-0.002,-0.001,-0.434,0.277,-0.510,191.59,0.240000
21:25:54:601,-0.001,-0.022,0.982,0.000,-0.002,-0.001,-0.434,0.280,-0.503,191.91,0.320000
21:25:54:612,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.285,-0.505,191.94,0.030000
21:25:54:623,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.431,0.280,-0.509,191.42,-0.520000
21:25:54:634,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.435,0.283,-0.519,191.53,0.110000
21:25:54:645,-0.003,-0.022,0.982,0.001,-0.001,-0.001,-0.437,0.281,-0.513,191.34,-0.190000
21:25:54:656,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.437,0.281,-0.513,191.40,0.060000
21:25:54:667,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.432,0.281,-0.512,191.39,-0.010000
21:25:54:678,-0.002,-0.024,0.982,0.000,-0.002,-0.000,-0.442,0.284,-0.514,191.32,-0.070000
21:25:54:689,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.435,0.280,-0.517,191.78,0.460000
21:25:54:700,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.436,0.282,-0.517,191.68,-0.100000
21:25:54:711,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.436,0.285,-0.513,191.97,0.290000
21:25:54:722,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.433,0.279,-0.514,191.78,-0.190000
21:25:54:733,-0.000,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.279,-0.511,191.95,0.170000
21:25:54:744,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.434,0.278,-0.511,191.44,-0.510000
21:25:54:755,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.285,-0.515,192.03,0.590000
21:25:54:766,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.283,-0.511,191.67,-0.360000
21:25:54:777,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.282,-0.513,191.59,-0.080000
21:25:54:788,-0.001,-0.022,0.982,0.000,-0.001,-0.001,-0.431,0.279,-0.511,191.96,0.370000
21:25:54:799,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.277,-0.515,191.71,-0.250000
21:25:54:810,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.280,-0.506,191.33,-0.380000
21:25:54:821,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.280,-0.506,191.55,0.220000
21:25:54:832,-0.003,-0.021,0.981,0.001,-0.002,-0.001,-0.435,0.280,-0.511,192.10,0.550000
21:25:54:843,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.280,-0.504,191.07,-1.030000
21:25:54:854,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.437,0.279,-0.511,191.75,0.680000
21:25:54:865,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.430,0.283,-0.512,191.40,-0.350000
21:25:54:876,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.278,-0.514,191.43,0.030000
21:25:54:887,-0.001,-0.021,0.982,0.001,-0.001,-0.001,-0.434,0.281,-0.516,191.81,0.380000
21:25:54:898,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.434,0.281,-0.516,191.34,-0.470000
21:25:54:909,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.279,-0.512,191.64,0.300000
21:25:54:920,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.278,-0.513,192.16,0.520000
21:25:54:931,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.432,0.278,-0.511,191.21,-0.950000
21:25:54:942,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.512,191.62,0.410000
21:25:54:953,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.433,0.282,-0.514,191.55,-0.070000
21:25:54:963,-0.001,-0.023,0.981,0.000,-0.001,-0.001,-0.432,0.280,-0.514,191.65,0.100000
21:25:54:975,-0.002,-0.022,0.982,0.000,-0.002,-0.001,-0.432,0.280,-0.514,191.62,-0.030000
21:25:54:986,-0.001,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.279,-0.517,191.43,-0.190000
21:25:54:997,-0.003,-0.024,0.981,0.001,-0.001,-0.001,-0.432,0.283,-0.516,191.53,0.100000
21:25:55:008,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.277,-0.516,191.43,-0.100000
21:25:55:019,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.433,0.280,-0.509,191.80,0.370000
21:25:55:030,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.429,0.281,-0.511,191.55,-0.250000
21:25:55:041,-0.002,-0.024,0.981,0.000,-0.001,-0.001,-0.431,0.281,-0.516,191.76,0.210000
21:25:55:052,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.281,-0.516,191.50,-0.260000
21:25:55:063,-0.002,-0.022,0.981,0.000,-0.002,-0.001,-0.432,0.284,-0.511,191.48,-0.020000
21:25:55:074,-0.002,-0.022,0.980,0.001,-0.002,-0.001,-0.433,0.283,-0.516,191.44,-0.040000
21:25:55:085,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.436,0.284,-0.507,191.18,-0.260000
21:25:55:096,-0.001,-0.021,0.982,0.001,-0.001,-0.001,-0.432,0.283,-0.514,191.44,0.260000
21:25:55:107,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.285,-0.516,191.54,0.100000
21:25:55:118,-0.001,-0.023,0.984,0.001,-0.002,-0.001,-0.436,0.289,-0.507,191.95,0.410000
21:25:55:129,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.436,0.289,-0.507,191.52,-0.430000
21:25:55:140,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.280,-0.510,191.71,0.190000
21:25:55:151,-0.001,-0.022,0.981,0.001,-0.002,-0.000,-0.436,0.283,-0.509,190.81,-0.900000
21:25:55:162,-0.000,-0.023,0.980,0.001,-0.001,-0.001,-0.435,0.279,-0.517,191.30,0.490000
21:25:55:173,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.278,-0.510,191.58,0.280000
21:25:55:184,-0.001,-0.022,0.981,0.000,-0.001,-0.001,-0.435,0.282,-0.516,191.63,0.050000
21:25:55:195,-0.000,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.279,-0.510,191.85,0.220000
21:25:55:206,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.279,-0.510,191.94,0.090000
21:25:55:217,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.282,-0.511,191.86,-0.080000
21:25:55:228,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.281,-0.520,191.60,-0.260000
21:25:55:239,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.437,0.277,-0.521,192.00,0.400000
21:25:55:250,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.435,0.282,-0.515,191.85,-0.150000
21:25:55:261,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.439,0.284,-0.510,191.81,-0.040000
21:25:55:272,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.433,0.281,-0.515,192.14,0.330000
21:25:55:283,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.281,-0.515,192.21,0.070000
21:25:55:294,-0.001,-0.024,0.981,0.001,-0.002,-0.000,-0.436,0.282,-0.514,191.89,-0.320000
21:25:55:305,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.437,0.282,-0.511,191.78,-0.110000
21:25:55:316,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.434,0.282,-0.511,191.72,-0.060000
21:25:55:327,-0.003,-0.023,0.981,0.000,-0.002,-0.001,-0.436,0.282,-0.515,191.78,0.060000
21:25:55:338,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.434,0.282,-0.511,191.73,-0.050000
21:25:55:349,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.432,0.280,-0.511,191.52,-0.210000
21:25:55:360,-0.001,-0.022,0.983,0.001,-0.002,-0.001,-0.432,0.280,-0.515,192.27,0.750000
21:25:55:371,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.279,-0.515,191.65,-0.620000
21:25:55:382,-0.001,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.281,-0.513,191.34,-0.310000
21:25:55:393,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.277,-0.513,192.72,1.380000
21:25:55:404,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.428,0.280,-0.515,192.15,-0.570000
21:25:55:415,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.429,0.278,-0.510,191.70,-0.450000
21:25:55:426,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.280,-0.515,192.17,0.470000
21:25:55:437,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.281,-0.511,191.95,-0.220000
21:25:55:448,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.429,0.281,-0.511,191.99,0.040000
21:25:55:459,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.283,-0.511,191.47,-0.520000
21:25:55:470,-0.003,-0.023,0.981,0.001,-0.002,-0.000,-0.426,0.279,-0.512,192.26,0.790000
21:25:55:481,-0.000,-0.022,0.982,0.000,-0.002,-0.001,-0.431,0.279,-0.514,191.79,-0.470000
21:25:55:492,-0.002,-0.022,0.981,0.000,-0.001,-0.001,-0.430,0.285,-0.509,191.58,-0.210000
21:25:55:503,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.282,-0.508,191.84,0.260000
21:25:55:514,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.430,0.283,-0.510,191.71,-0.130000
21:25:55:525,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.283,-0.510,191.98,0.270000
21:25:55:536,-0.001,-0.022,0.980,0.001,-0.002,-0.001,-0.432,0.278,-0.516,191.38,-0.600000
21:25:55:547,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.425,0.280,-0.513,191.57,0.190000
21:25:55:558,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.432,0.278,-0.518,192.32,0.750000
21:25:55:569,-0.003,-0.022,0.983,0.001,-0.001,-0.001,-0.429,0.282,-0.514,191.63,-0.690000
21:25:55:580,-0.002,-0.023,0.983,0.001,-0.001,-0.001,-0.429,0.286,-0.512,191.47,-0.160000
21:25:55:591,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.280,-0.506,191.51,0.040000
21:25:55:602,-0.002,-0.022,0.980,0.001,-0.002,-0.001,-0.430,0.280,-0.506,191.54,0.030000
21:25:55:614,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.433,0.277,-0.514,191.82,0.280000
21:25:55:624,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.435,0.279,-0.515,192.11,0.290000
21:25:55:636,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.434,0.280,-0.511,191.94,-0.170000
21:25:55:646,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.280,-0.514,191.38,-0.560000
21:25:55:657,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.433,0.282,-0.510,191.35,-0.030000
21:25:55:668,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.428,0.278,-0.513,191.78,0.430000
21:25:55:679,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.278,-0.513,191.66,-0.120000
21:25:55:690,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.281,-0.509,191.59,-0.070000
21:25:55:701,-0.001,-0.022,0.981,0.000,-0.001,-0.001,-0.433,0.282,-0.513,191.89,0.300000
21:25:55:712,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.428,0.283,-0.509,191.58,-0.310000
21:25:55:723,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.428,0.281,-0.515,191.33,-0.250000
21:25:55:734,-0.003,-0.023,0.980,0.001,-0.001,-0.001,-0.430,0.281,-0.512,191.44,0.110000
21:25:55:745,-0.002,-0.023,0.982,0.000,-0.001,-0.001,-0.429,0.284,-0.504,192.06,0.620000
21:25:55:756,-0.001,-0.023,0.983,0.001,-0.001,-0.001,-0.429,0.284,-0.504,191.59,-0.470000
21:25:55:767,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.434,0.278,-0.512,192.10,0.510000
21:25:55:778,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.435,0.279,-0.506,192.92,0.820000
21:25:55:789,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.283,-0.512,192.18,-0.740000
21:25:55:800,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.433,0.279,-0.509,191.69,-0.490000
21:25:55:811,-0.001,-0.023,0.983,0.001,-0.001,-0.001,-0.434,0.278,-0.506,192.22,0.530000
21:25:55:822,-0.001,-0.024,0.982,0.001,-0.002,-0.001,-0.426,0.278,-0.513,191.86,-0.360000
21:25:55:833,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.426,0.278,-0.513,192.24,0.380000
21:25:55:844,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.433,0.282,-0.512,191.78,-0.460000
21:25:55:855,-0.001,-0.023,0.983,0.000,-0.001,-0.001,-0.430,0.282,-0.506,191.95,0.170000
21:25:55:866,0.000,-0.023,0.982,0.001,-0.001,-0.001,-0.427,0.276,-0.507,191.76,-0.190000
21:25:55:877,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.431,0.280,-0.512,192.27,0.510000
21:25:55:888,-0.002,-0.022,0.981,0.000,-0.002,-0.001,-0.427,0.277,-0.510,190.85,-1.420000
21:25:55:899,-0.002,-0.022,0.983,0.001,-0.001,-0.001,-0.428,0.278,-0.513,191.90,1.050000
21:25:55:910,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.428,0.278,-0.513,191.45,-0.450000
21:25:55:921,-0.002,-0.023,0.980,0.000,-0.002,-0.001,-0.430,0.284,-0.512,192.10,0.650000
21:25:55:932,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.278,-0.504,191.51,-0.590000
21:25:55:943,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.277,-0.513,191.91,0.400000
21:25:55:954,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.282,-0.521,191.82,-0.090000
21:25:55:965,-0.001,-0.023,0.981,0.000,-0.001,-0.001,-0.434,0.282,-0.515,192.09,0.270000
21:25:55:976,-0.002,-0.021,0.982,0.000,-0.001,-0.001,-0.434,0.279,-0.514,191.24,-0.850000
21:25:55:987,-0.002,-0.023,0.980,0.000,-0.002,-0.001,-0.434,0.279,-0.513,191.77,0.530000
21:25:55:998,-0.002,-0.024,0.980,0.001,-0.002,-0.001,-0.435,0.277,-0.513,192.27,0.500000
21:25:56:009,-0.001,-0.022,0.981,0.000,-0.002,-0.001,-0.434,0.282,-0.508,192.18,-0.090000
21:25:56:020,-0.001,-0.024,0.982,0.001,-0.001,-0.001,-0.432,0.279,-0.512,191.70,-0.480000
21:25:56:031,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.435,0.279,-0.512,191.38,-0.320000
21:25:56:042,-0.002,-0.022,0.980,0.000,-0.002,-0.001,-0.432,0.282,-0.508,191.88,0.500000
21:25:56:053,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.435,0.281,-0.510,191.83,-0.050000
21:25:56:064,-0.002,-0.022,0.981,0.001,-0.002,-0.000,-0.435,0.279,-0.508,191.54,-0.290000
21:25:56:075,-0.001,-0.024,0.981,0.001,-0.002,-0.000,-0.430,0.279,-0.508,191.87,0.330000
21:25:56:086,-0.000,-0.022,0.982,0.000,-0.002,-0.001,-0.427,0.277,-0.507,191.48,-0.390000
21:25:56:097,-0.001,-0.022,0.981,0.000,-0.002,-0.001,-0.431,0.280,-0.511,192.20,0.720000
21:25:56:108,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.434,0.280,-0.516,191.96,-0.240000
21:25:56:119,-0.001,-0.022,0.981,0.000,-0.001,-0.001,-0.430,0.284,-0.515,191.67,-0.290000
21:25:56:130,-0.001,-0.022,0.981,0.000,-0.001,-0.001,-0.432,0.278,-0.511,191.49,-0.180000
21:25:56:141,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.280,-0.511,191.33,-0.160000
21:25:56:152,-0.001,-0.022,0.980,0.001,-0.001,-0.000,-0.433,0.280,-0.511,191.12,-0.210000
21:25:56:163,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.279,-0.514,192.29,1.170000
21:25:56:174,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.279,-0.509,192.07,-0.220000
21:25:56:185,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.283,-0.509,191.79,-0.280000
21:25:56:196,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.432,0.281,-0.515,192.08,0.290000
21:25:56:207,-0.002,-0.023,0.982,0.000,-0.002,-0.001,-0.430,0.282,-0.503,191.46,-0.620000
21:25:56:218,0.000,-0.022,0.982,0.001,-0.002,-0.001,-0.429,0.281,-0.506,191.71,0.250000
21:25:56:229,-0.002,-0.022,0.980,0.001,-0.001,-0.001,-0.429,0.281,-0.506,191.92,0.210000
21:25:56:240,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.428,0.279,-0.508,191.79,-0.130000
21:25:56:251,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.280,-0.506,191.92,0.130000
21:25:56:262,-0.000,-0.022,0.983,0.001,-0.002,-0.001,-0.429,0.283,-0.511,192.14,0.220000
21:25:56:273,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.284,-0.510,191.43,-0.710000
21:25:56:284,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.427,0.278,-0.515,191.92,0.490000
21:25:56:295,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.278,-0.511,191.59,-0.330000
21:25:56:306,-0.001,-0.022,0.982,0.000,-0.001,-0.001,-0.432,0.278,-0.511,191.77,0.180000
21:25:56:317,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.426,0.279,-0.510,191.34,-0.430000
21:25:56:328,0.000,-0.022,0.982,0.001,-0.001,-0.001,-0.428,0.285,-0.516,192.06,0.720000
21:25:56:339,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.424,0.281,-0.517,191.53,-0.530000
21:25:56:350,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.284,-0.511,192.22,0.690000
21:25:56:361,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.429,0.280,-0.514,191.71,-0.510000
21:25:56:372,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.287,-0.515,191.17,-0.540000
21:25:56:383,-0.000,-0.022,0.981,0.001,-0.001,-0.001,-0.430,0.287,-0.515,191.88,0.710000
21:25:56:394,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.424,0.284,-0.514,191.79,-0.090000
21:25:56:405,-0.002,-0.023,0.984,0.001,-0.001,-0.001,-0.429,0.282,-0.512,192.14,0.350000
21:25:56:416,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.427,0.280,-0.509,191.74,-0.400000
21:25:56:427,-0.000,-0.022,0.981,0.001,-0.002,-0.001,-0.428,0.278,-0.510,191.56,-0.180000
21:25:56:438,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.426,0.280,-0.511,191.33,-0.230000
21:25:56:449,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.278,-0.505,191.65,0.320000
21:25:56:460,-0.002,-0.024,0.980,0.000,-0.002,-0.001,-0.427,0.278,-0.505,191.45,-0.200000
21:25:56:471,-0.002,-0.023,0.982,0.000,-0.002,-0.001,-0.423,0.281,-0.512,191.50,0.050000
21:25:56:482,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.424,0.283,-0.510,191.61,0.110000
21:25:56:493,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.427,0.281,-0.512,192.08,0.470000
21:25:56:504,-0.002,-0.021,0.982,0.001,-0.002,-0.001,-0.424,0.282,-0.509,191.99,-0.090000
21:25:56:515,-0.001,-0.021,0.981,0.001,-0.002,-0.001,-0.424,0.283,-0.512,192.06,0.070000
21:25:56:526,-0.001,-0.021,0.982,0.000,-0.002,-0.001,-0.426,0.280,-0.513,191.38,-0.680000
21:25:56:537,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.280,-0.513,192.16,0.780000
21:25:56:548,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.281,-0.509,192.09,-0.070000
21:25:56:559,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.427,0.279,-0.511,191.50,-0.590000
21:25:56:570,-0.001,-0.022,0.983,0.001,-0.002,-0.001,-0.433,0.280,-0.513,191.61,0.110000
21:25:56:581,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.282,-0.510,192.24,0.630000
21:25:56:592,-0.002,-0.022,0.981,0.000,-0.001,-0.001,-0.433,0.284,-0.507,191.63,-0.610000
21:25:56:603,-0.002,-0.023,0.982,0.000,-0.001,-0.001,-0.434,0.279,-0.505,192.06,0.430000
21:25:56:614,-0.001,-0.022,0.980,0.001,-0.002,-0.001,-0.434,0.279,-0.513,191.47,-0.590000
21:25:56:625,-0.001,-0.023,0.981,0.000,-0.002,-0.000,-0.432,0.281,-0.513,191.71,0.240000
21:25:56:636,-0.001,-0.022,0.981,0.000,-0.002,-0.001,-0.430,0.280,-0.510,191.63,-0.080000
21:25:56:647,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.282,-0.513,191.52,-0.110000
21:25:56:658,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.283,-0.507,192.39,0.870000
21:25:56:669,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.287,-0.512,192.03,-0.360000
21:25:56:680,-0.002,-0.023,0.982,0.000,-0.002,-0.001,-0.431,0.283,-0.513,191.51,-0.520000
21:25:56:691,-0.001,-0.023,0.981,0.000,-0.001,-0.001,-0.431,0.284,-0.514,191.81,0.300000
21:25:56:702,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.284,-0.514,191.65,-0.160000
21:25:56:713,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.433,0.282,-0.516,192.12,0.470000
21:25:56:724,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.428,0.285,-0.514,191.96,-0.160000
