t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
21:47:55:617,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.430,0.280,-0.518,191.79,0.250000
21:47:55:628,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.432,0.280,-0.525,191.77,-0.020000
21:47:55:639,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.279,-0.525,191.74,-0.030000
21:47:55:650,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.430,0.274,-0.516,192.02,0.280000
21:47:55:661,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.274,-0.516,191.61,-0.410000
21:47:55:672,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.431,0.281,-0.519,191.89,0.280000
21:47:55:683,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.432,0.280,-0.523,191.63,-0.260000
21:47:55:694,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.276,-0.514,192.40,0.770000
21:47:55:705,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.427,0.275,-0.513,191.80,-0.600000
21:47:55:716,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.279,-0.513,192.08,0.280000
21:47:55:727,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.430,0.276,-0.515,191.61,-0.470000
21:47:55:738,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.430,0.276,-0.515,192.24,0.630000
21:47:55:749,-0.003,-0.023,0.982,0.001,-0.001,-0.000,-0.430,0.276,-0.513,191.59,-0.650000
21:47:55:760,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.278,-0.517,191.47,-0.120000
21:47:55:771,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.437,0.278,-0.512,191.90,0.430000
21:47:55:782,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.430,0.282,-0.512,192.16,0.260000
21:47:55:793,-0.002,-0.024,0.981,0.001,-0.001,-0.000,-0.434,0.277,-0.510,192.02,-0.140000
21:47:55:804,-0.003,-0.023,0.983,0.001,-0.001,-0.000,-0.434,0.277,-0.513,191.75,-0.270000
21:47:55:815,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.434,0.277,-0.513,191.79,0.040000
21:47:55:826,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.430,0.280,-0.513,192.04,0.250000
21:47:55:837,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.434,0.282,-0.518,192.09,0.050000
21:47:55:848,-0.003,-0.023,0.983,0.001,-0.001,-0.001,-0.433,0.277,-0.511,192.52,0.430000
21:47:55:859,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.433,0.277,-0.513,192.28,-0.240000
21:47:55:870,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.279,-0.514,191.63,-0.650000
21:47:55:881,-0.003,-0.023,0.983,0.001,-0.001,-0.001,-0.436,0.277,-0.516,191.83,0.200000
21:47:55:892,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.436,0.280,-0.513,192.05,0.220000
21:47:55:903,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.433,0.280,-0.513,192.21,0.160000
21:47:55:914,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.274,-0.516,191.75,-0.460000
21:47:55:925,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.437,0.276,-0.514,191.88,0.130000
21:47:55:936,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.429,0.275,-0.516,192.11,0.230000
21:47:55:947,-0.003,-0.024,0.981,0.001,-0.001,-0.001,-0.430,0.278,-0.513,191.23,-0.880000
21:47:55:958,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.511,191.37,0.140000
21:47:55:969,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.281,-0.516,192.13,0.760000
21:47:55:980,-0.003,-0.023,0.980,0.001,-0.002,-0.001,-0.430,0.281,-0.516,191.43,-0.700000
21:47:55:991,-0.004,-0.024,0.982,0.000,-0.002,-0.001,-0.429,0.283,-0.510,191.89,0.460000
21:47:56:002,-0.002,-0.024,0.983,0.000,-0.001,-0.001,-0.429,0.279,-0.509,192.18,0.290000
21:47:56:013,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.275,-0.515,191.71,-0.470000
21:47:56:024,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.278,-0.517,191.54,-0.170000
21:47:56:035,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.433,0.278,-0.518,192.06,0.520000
21:47:56:046,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.276,-0.520,191.32,-0.740000
21:47:56:057,-0.002,-0.023,0.982,0.000,-0.002,-0.001,-0.434,0.276,-0.520,191.88,0.560000
21:47:56:068,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.277,-0.520,191.44,-0.440000
21:47:56:079,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.433,0.277,-0.514,191.84,0.400000
21:47:56:090,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.435,0.279,-0.516,191.46,-0.380000
21:47:56:101,-0.002,-0.022,0.982,0.001,-0.002,-0.000,-0.434,0.279,-0.513,191.85,0.390000
21:47:56:112,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.435,0.278,-0.514,191.64,-0.210000
21:47:56:123,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.437,0.280,-0.516,191.88,0.240000
21:47:56:134,-0.004,-0.023,0.983,0.001,-0.002,-0.001,-0.437,0.280,-0.516,191.94,0.060000
21:47:56:145,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.433,0.281,-0.519,192.11,0.170000
21:47:56:156,-0.001,-0.024,0.983,0.001,-0.001,-0.001,-0.432,0.279,-0.510,192.15,0.040000
21:47:56:167,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.435,0.279,-0.517,191.37,-0.780000
21:47:56:178,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.436,0.279,-0.511,191.67,0.300000
21:47:56:189,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.438,0.281,-0.517,191.70,0.030000
21:47:56:200,-0.002,-0.022,0.981,0.000,-0.001,-0.001,-0.434,0.280,-0.515,192.71,1.010000
21:47:56:211,-0.002,-0.023,0.983,0.000,-0.002,-0.001,-0.434,0.280,-0.515,191.33,-1.380000
21:47:56:222,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.433,0.279,-0.518,191.50,0.170000
21:47:56:233,-0.003,-0.024,0.982,0.001,-0.002,-0.000,-0.435,0.275,-0.510,191.83,0.330000
21:47:56:244,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.431,0.277,-0.517,191.91,0.080000
21:47:56:255,-0.003,-0.025,0.982,0.001,-0.002,-0.000,-0.431,0.278,-0.518,191.71,-0.200000
21:47:56:266,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.434,0.275,-0.511,192.18,0.470000
21:47:56:277,-0.003,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.275,-0.515,191.77,-0.410000
21:47:56:288,-0.001,-0.025,0.983,0.001,-0.002,-0.001,-0.432,0.275,-0.515,191.41,-0.360000
21:47:56:299,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.277,-0.515,192.14,0.730000
21:47:56:310,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.429,0.283,-0.522,191.59,-0.550000
21:47:56:321,-0.004,-0.023,0.982,0.001,-0.001,-0.001,-0.433,0.281,-0.512,191.88,0.290000
21:47:56:332,-0.003,-0.022,0.983,0.001,-0.002,-0.001,-0.436,0.280,-0.521,191.71,-0.170000
21:47:56:343,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.432,0.283,-0.516,191.59,-0.120000
21:47:56:354,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.432,0.281,-0.513,191.94,0.350000
21:47:56:365,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.281,-0.513,191.94,0.000000
21:47:56:376,-0.003,-0.024,0.981,0.001,-0.001,-0.001,-0.431,0.282,-0.518,192.27,0.330000
21:47:56:387,-0.002,-0.022,0.983,0.001,-0.001,-0.001,-0.424,0.278,-0.520,191.06,-1.210000
21:47:56:398,-0.003,-0.022,0.983,0.001,-0.001,-0.001,-0.429,0.280,-0.520,192.27,1.210000
21:47:56:409,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.280,-0.522,191.82,-0.450000
21:47:56:420,-0.002,-0.022,0.981,0.000,-0.002,-0.001,-0.429,0.278,-0.522,192.08,0.260000
21:47:56:431,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.428,0.272,-0.516,192.16,0.080000
21:47:56:442,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.272,-0.516,191.98,-0.180000
21:47:56:453,-0.001,-0.022,0.983,0.001,-0.002,-0.001,-0.434,0.272,-0.518,191.44,-0.540000
21:47:56:464,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.280,-0.516,191.38,-0.060000
21:47:56:475,-0.002,-0.024,0.982,0.001,-0.001,-0.001,-0.431,0.278,-0.514,191.93,0.550000
21:47:56:486,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.433,0.277,-0.515,192.12,0.190000
21:47:56:497,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.432,0.275,-0.520,191.84,-0.280000
21:47:56:508,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.433,0.279,-0.515,191.90,0.060000
21:47:56:519,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.433,0.279,-0.516,191.75,-0.150000
21:47:56:530,-0.002,-0.024,0.982,0.000,-0.001,-0.001,-0.431,0.281,-0.516,191.91,0.160000
21:47:56:541,-0.003,-0.024,0.984,0.001,-0.002,-0.001,-0.432,0.279,-0.519,192.10,0.190000
21:47:56:552,-0.004,-0.024,0.982,0.001,-0.001,-0.001,-0.435,0.276,-0.520,191.86,-0.240000
21:47:56:564,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.276,-0.514,191.97,0.110000
21:47:56:574,-0.002,-0.023,0.983,0.000,-0.002,-0.001,-0.428,0.277,-0.516,191.51,-0.460000
21:47:56:585,-0.002,-0.023,0.981,0.000,-0.001,-0.001,-0.428,0.278,-0.516,191.31,-0.200000
21:47:56:596,-0.003,-0.023,0.982,0.000,-0.002,-0.001,-0.428,0.279,-0.520,191.86,0.550000
21:47:56:607,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.279,-0.520,192.00,0.140000
21:47:56:618,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.430,0.284,-0.520,192.16,0.160000
21:47:56:629,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.429,0.283,-0.515,191.84,-0.320000
21:47:56:640,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.428,0.284,-0.518,192.16,0.320000
21:47:56:651,-0.002,-0.023,0.982,0.000,-0.001,-0.001,-0.428,0.281,-0.516,191.86,-0.300000
21:47:56:662,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.430,0.278,-0.514,191.67,-0.190000
21:47:56:673,-0.002,-0.024,0.980,0.001,-0.002,-0.001,-0.430,0.279,-0.513,191.98,0.310000
21:47:56:684,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.430,0.279,-0.513,191.44,-0.540000
21:47:56:695,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.431,0.278,-0.511,191.90,0.460000
21:47:56:706,-0.002,-0.023,0.984,0.001,-0.001,-0.001,-0.428,0.280,-0.513,192.31,0.410000
21:47:56:717,-0.004,-0.023,0.985,0.001,-0.001,-0.001,-0.436,0.282,-0.512,191.41,-0.900000
21:47:56:728,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.282,-0.519,191.88,0.470000
21:47:56:739,-0.003,-0.023,0.980,0.001,-0.002,-0.001,-0.431,0.276,-0.519,191.37,-0.510000
21:47:56:750,-0.002,-0.024,0.982,0.001,-0.002,-0.000,-0.435,0.275,-0.513,192.20,0.830000
21:47:56:761,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.435,0.275,-0.513,191.44,-0.760000
21:47:56:772,-0.002,-0.023,0.981,0.002,-0.002,-0.001,-0.430,0.280,-0.511,191.83,0.390000
21:47:56:783,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.275,-0.514,191.61,-0.220000
21:47:56:794,-0.002,-0.023,0.984,0.001,-0.002,-0.001,-0.431,0.281,-0.517,191.90,0.290000
21:47:56:805,-0.004,-0.024,0.982,0.001,-0.001,-0.001,-0.431,0.279,-0.513,191.96,0.060000
21:47:56:816,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.278,-0.512,192.13,0.170000
21:47:56:827,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.427,0.276,-0.516,191.74,-0.390000
21:47:56:838,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.276,-0.516,191.53,-0.210000
21:47:56:849,-0.002,-0.023,0.978,0.001,-0.001,-0.001,-0.428,0.277,-0.521,191.56,0.030000
21:47:56:860,-0.002,-0.023,0.978,0.000,-0.002,-0.001,-0.435,0.276,-0.521,191.69,0.130000
21:47:56:871,-0.003,-0.024,0.988,-0.000,-0.001,-0.001,-0.429,0.275,-0.518,192.00,0.310000
21:47:56:882,-0.004,-0.024,0.991,0.001,-0.002,-0.001,-0.436,0.279,-0.513,192.20,0.200000
21:47:56:893,-0.003,-0.023,0.979,0.001,-0.002,-0.001,-0.436,0.280,-0.515,191.40,-0.800000
21:47:56:904,-0.002,-0.024,0.984,0.000,-0.002,-0.000,-0.436,0.284,-0.523,191.67,0.270000
21:47:56:915,-0.003,-0.023,0.989,0.001,-0.002,-0.001,-0.436,0.284,-0.523,192.04,0.370000
21:47:56:926,-0.003,-0.023,0.979,0.001,-0.002,-0.001,-0.436,0.282,-0.517,191.94,-0.100000
21:47:56:937,-0.002,-0.023,0.977,0.001,-0.002,-0.001,-0.433,0.284,-0.513,192.14,0.200000
21:47:56:948,-0.003,-0.023,0.982,0.000,-0.001,-0.001,-0.436,0.284,-0.510,191.86,-0.280000
21:47:56:959,-0.003,-0.023,0.982,0.000,-0.001,-0.001,-0.436,0.281,-0.511,191.43,-0.430000
21:47:56:970,-0.003,-0.023,0.980,0.001,-0.002,-0.001,-0.430,0.282,-0.511,191.28,-0.150000
21:47:56:981,-0.002,-0.023,0.983,0.000,-0.001,-0.001,-0.430,0.284,-0.519,191.34,0.060000
21:47:56:992,-0.004,-0.023,0.985,0.001,-0.002,-0.001,-0.430,0.284,-0.519,192.01,0.670000
21:47:57:003,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.430,0.290,-0.513,192.72,0.710000
21:47:57:014,-0.004,-0.023,0.981,0.001,-0.002,-0.001,-0.425,0.282,-0.511,191.87,-0.850000
21:47:57:025,-0.003,-0.023,0.984,0.001,-0.002,-0.000,-0.433,0.283,-0.514,191.67,-0.200000
21:47:57:036,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.427,0.280,-0.514,191.95,0.280000
21:47:57:047,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.276,-0.515,191.83,-0.120000
21:47:57:058,-0.004,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.282,-0.514,191.90,0.070000
21:47:57:069,-0.003,-0.024,0.984,0.001,-0.002,-0.001,-0.427,0.282,-0.514,192.18,0.280000
21:47:57:080,-0.002,-0.022,0.981,0.001,-0.002,-0.000,-0.429,0.284,-0.508,191.99,-0.190000
21:47:57:091,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.281,-0.517,191.40,-0.590000
21:47:57:102,-0.004,-0.024,0.983,0.000,-0.002,-0.001,-0.429,0.275,-0.515,191.76,0.360000
21:47:57:113,-0.003,-0.022,0.983,0.001,-0.001,-0.001,-0.424,0.276,-0.514,191.66,-0.100000
21:47:57:124,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.280,-0.514,191.60,-0.060000
21:47:57:135,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.279,-0.510,191.50,-0.100000
21:47:57:146,-0.002,-0.024,0.983,0.001,-0.002,-0.000,-0.432,0.279,-0.507,192.03,0.530000
21:47:57:157,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.427,0.280,-0.507,192.28,0.250000
21:47:57:168,-0.002,-0.023,0.981,0.001,-0.001,-0.000,-0.423,0.277,-0.516,192.39,0.110000
21:47:57:179,-0.002,-0.022,0.984,0.000,-0.002,-0.001,-0.425,0.281,-0.508,192.13,-0.260000
21:47:57:190,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.282,-0.511,191.86,-0.270000
21:47:57:201,-0.003,-0.023,0.979,0.001,-0.001,-0.001,-0.426,0.278,-0.516,191.67,-0.190000
21:47:57:212,-0.002,-0.023,0.984,0.000,-0.002,-0.001,-0.426,0.278,-0.516,191.25,-0.420000
21:47:57:223,-0.004,-0.023,0.983,0.001,-0.002,-0.001,-0.426,0.283,-0.519,191.25,0.000000
21:47:57:234,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.429,0.283,-0.519,192.11,0.860000
21:47:57:245,-0.002,-0.024,0.980,0.001,-0.001,-0.001,-0.424,0.280,-0.517,192.16,0.050000
21:47:57:256,-0.002,-0.024,0.983,0.001,-0.001,-0.000,-0.422,0.287,-0.519,191.46,-0.700000
21:47:57:267,-0.002,-0.024,0.984,0.001,-0.002,-0.001,-0.427,0.280,-0.515,191.24,-0.220000
21:47:57:278,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.428,0.280,-0.514,191.53,0.290000
21:47:57:289,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.424,0.279,-0.514,191.72,0.190000
21:47:57:300,-0.001,-0.024,0.983,0.000,-0.002,-0.001,-0.426,0.280,-0.521,192.15,0.430000
21:47:57:311,-0.002,-0.024,0.983,0.000,-0.001,-0.001,-0.426,0.280,-0.521,192.08,-0.070000
21:47:57:322,-0.003,-0.023,0.981,0.000,-0.001,-0.001,-0.427,0.281,-0.516,191.72,-0.360000
21:47:57:333,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.426,0.281,-0.518,192.07,0.350000
21:47:57:344,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.280,-0.516,191.65,-0.420000
21:47:57:355,-0.004,-0.024,0.981,0.001,-0.002,-0.001,-0.424,0.282,-0.509,191.90,0.250000
21:47:57:366,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.424,0.281,-0.510,192.55,0.650000
21:47:57:377,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.278,-0.513,191.68,-0.870000
21:47:57:388,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.278,-0.513,191.86,0.180000
21:47:57:399,-0.003,-0.022,0.980,0.001,-0.002,-0.001,-0.426,0.281,-0.516,191.98,0.120000
21:47:57:410,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.429,0.282,-0.511,192.07,0.090000
21:47:57:421,-0.003,-0.024,0.982,0.001,-0.001,-0.001,-0.425,0.278,-0.519,191.65,-0.420000
21:47:57:432,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.427,0.279,-0.516,191.62,-0.030000
21:47:57:443,-0.002,-0.025,0.984,0.001,-0.001,-0.001,-0.425,0.282,-0.518,191.12,-0.500000
21:47:57:454,-0.003,-0.024,0.983,0.001,-0.001,-0.000,-0.428,0.280,-0.516,191.76,0.640000
21:47:57:465,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.428,0.280,-0.516,191.83,0.070000
21:47:57:476,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.427,0.276,-0.522,191.75,-0.080000
21:47:57:487,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.277,-0.515,191.97,0.220000
21:47:57:498,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.274,-0.514,191.44,-0.530000
21:47:57:509,-0.003,-0.024,0.983,0.001,-0.002,-0.000,-0.430,0.279,-0.519,191.44,0.000000
21:47:57:520,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.280,-0.514,191.33,-0.110000
21:47:57:531,-0.003,-0.022,0.982,0.001,-0.001,-0.001,-0.426,0.281,-0.519,191.99,0.660000
21:47:57:542,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.426,0.281,-0.519,191.78,-0.210000
21:47:57:553,-0.002,-0.024,0.981,0.000,-0.002,-0.001,-0.426,0.285,-0.507,191.49,-0.290000
21:47:57:564,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.279,-0.511,191.90,0.410000
21:47:57:575,-0.002,-0.024,0.983,0.001,-0.001,-0.001,-0.425,0.277,-0.514,191.88,-0.020000
21:47:57:586,-0.003,-0.024,0.982,0.001,-0.002,-0.000,-0.423,0.281,-0.517,191.78,-0.100000
21:47:57:597,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.426,0.283,-0.516,191.63,-0.150000
21:47:57:608,-0.001,-0.022,0.984,0.001,-0.001,-0.001,-0.425,0.279,-0.518,192.07,0.440000
21:47:57:619,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.425,0.279,-0.518,191.99,-0.080000
21:47:57:630,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.428,0.278,-0.514,191.55,-0.440000
21:47:57:641,-0.002,-0.024,0.983,0.000,-0.002,-0.001,-0.425,0.277,-0.524,191.65,0.100000
21:47:57:652,-0.004,-0.024,0.982,0.001,-0.002,-0.001,-0.427,0.280,-0.517,192.08,0.430000
21:47:57:663,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.278,-0.514,191.63,-0.450000
21:47:57:674,-0.002,-0.023,0.983,0.001,-0.002,-0.000,-0.421,0.276,-0.517,191.62,-0.010000
21:47:57:685,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.427,0.279,-0.514,191.83,0.210000
21:47:57:696,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.427,0.279,-0.514,191.56,-0.270000
21:47:57:707,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.420,0.275,-0.514,191.73,0.170000
21:47:57:718,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.275,-0.513,191.16,-0.570000
21:47:57:729,-0.001,-0.024,0.981,0.001,-0.002,-0.001,-0.425,0.277,-0.519,191.93,0.770000
21:47:57:740,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.427,0.277,-0.523,191.78,-0.150000
21:47:57:751,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.424,0.277,-0.520,191.43,-0.350000
21:47:57:762,-0.001,-0.024,0.983,0.001,-0.002,-0.001,-0.426,0.277,-0.516,192.31,0.880000
21:47:57:773,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.277,-0.510,192.13,-0.180000
21:47:57:784,-0.002,-0.022,0.983,0.001,-0.002,-0.000,-0.426,0.276,-0.510,191.85,-0.280000
21:47:57:795,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.425,0.280,-0.517,191.56,-0.290000
21:47:57:806,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.279,-0.514,191.82,0.260000
21:47:57:817,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.424,0.276,-0.517,191.08,-0.740000
21:47:57:828,-0.002,-0.024,0.984,0.001,-0.001,-0.001,-0.426,0.274,-0.513,192.02,0.940000
21:47:57:839,-0.002,-0.023,0.981,0.000,-0.001,-0.000,-0.426,0.279,-0.521,191.80,-0.220000
21:47:57:850,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.278,-0.524,191.65,-0.150000
21:47:57:861,-0.002,-0.023,0.984,0.001,-0.002,-0.001,-0.425,0.278,-0.524,191.25,-0.400000
21:47:57:872,-0.003,-0.025,0.982,0.001,-0.002,-0.001,-0.424,0.278,-0.528,191.66,0.410000
21:47:57:883,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.423,0.277,-0.517,190.99,-0.670000
21:47:57:894,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.422,0.277,-0.516,192.80,1.810000
21:47:57:905,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.420,0.279,-0.517,191.76,-1.040000
21:47:57:916,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.427,0.280,-0.521,191.14,-0.620000
21:47:57:927,-0.002,-0.024,0.981,0.001,-0.001,-0.001,-0.425,0.276,-0.518,191.50,0.360000
21:47:57:938,-0.003,-0.022,0.985,0.001,-0.002,-0.001,-0.425,0.276,-0.518,191.63,0.130000
21:47:57:949,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.426,0.278,-0.517,191.58,-0.050000
21:47:57:960,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.278,-0.520,191.81,0.230000
21:47:57:971,-0.003,-0.024,0.983,0.002,-0.002,-0.001,-0.425,0.279,-0.517,191.89,0.080000
21:47:57:982,-0.002,-0.023,0.982,0.002,-0.002,-0.001,-0.424,0.280,-0.522,191.87,-0.020000
21:47:57:993,-0.002,-0.024,0.982,0.001,-0.001,-0.001,-0.428,0.277,-0.516,192.11,0.240000
21:47:58:004,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.427,0.277,-0.519,191.13,-0.980000
21:47:58:015,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.277,-0.519,192.19,1.060000
21:47:58:026,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.426,0.280,-0.525,191.86,-0.330000
21:47:58:037,-0.002,-0.022,0.984,0.001,-0.002,-0.001,-0.427,0.279,-0.519,192.18,0.320000
21:47:58:048,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.279,-0.516,191.63,-0.550000
21:47:58:059,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.425,0.279,-0.514,191.61,-0.020000
21:47:58:070,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.280,-0.512,191.83,0.220000
21:47:58:081,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.428,0.280,-0.517,191.57,-0.260000
21:47:58:092,-0.002,-0.024,0.982,0.001,-0.002,-0.000,-0.428,0.280,-0.517,191.66,0.090000
21:47:58:103,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.433,0.278,-0.512,191.07,-0.590000
21:47:58:114,-0.003,-0.023,0.984,0.001,-0.001,-0.001,-0.429,0.276,-0.514,191.89,0.820000
21:47:58:125,-0.001,-0.023,0.984,0.001,-0.002,-0.001,-0.423,0.280,-0.514,192.03,0.140000
21:47:58:136,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.427,0.282,-0.516,192.29,0.260000
21:47:58:147,-0.001,-0.022,0.980,0.001,-0.001,-0.000,-0.432,0.279,-0.512,191.81,-0.480000
21:47:58:158,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.280,-0.510,191.24,-0.570000
21:47:58:169,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.428,0.280,-0.510,191.34,0.100000
21:47:58:180,-0.002,-0.024,0.980,0.001,-0.002,-0.000,-0.425,0.277,-0.515,191.45,0.110000
