timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
191125_17.14.38.800,-0.02600,-0.02200,0.99100,0.07000,-0.12300,-0.03500,0.11400,0.45400,-0.55000,159.00000,0.12000
191125_17.14.38.801,-0.02600,-0.02200,0.99300,0.07000,-0.07000,-0.01800,0.10900,0.45600,-0.55000,159.08000,0.08000
191125_17.14.38.802,-0.02600,-0.02200,0.98900,0.08700,-0.12300,-0.05300,0.11300,0.45200,-0.54900,159.55000,0.47000
191125_17.14.38.803,-0.02600,-0.02100,0.99200,0.07000,-0.10500,-0.01800,0.11000,0.45300,-0.55800,159.19000,-0.36000
191125_17.14.38.803,-0.02700,-0.02200,0.99100,0.07000,-0.12300,-0.03500,0.11200,0.45800,-0.55100,159.22000,0.03000
191125_17.14.38.804,-0.02600,-0.02300,0.99400,0.07000,-0.12300,-0.03500,0.11100,0.45700,-0.55700,158.87000,-0.35000
191125_17.14.38.805,-0.02400,-0.02200,0.99200,0.07000,-0.12300,-0.01800,0.11300,0.45700,-0.54900,159.47000,0.60000
191125_17.14.38.806,-0.02700,-0.02200,0.99400,0.07000,-0.08700,-0.01800,0.11100,0.45600,-0.55700,159.01000,-0.46000
191125_17.14.38.806,-0.02600,-0.02200,0.99100,0.07000,-0.08700,-0.01800,0.11000,0.45600,-0.55600,158.95000,-0.06000
191125_17.14.38.807,-0.02700,-0.02200,0.99100,0.08700,-0.10500,-0.01800,0.10800,0.45600,-0.55900,158.43000,-0.52000
191125_17.14.38.808,-0.02600,-0.02200,0.99400,0.07000,-0.10500,-0.01800,0.11200,0.45600,-0.55100,159.03000,0.60000
191125_17.14.38.808,-0.02700,-0.02200,0.99300,0.05300,-0.10500,-0.01800,0.10900,0.45400,-0.55500,158.96000,-0.07000
191125_17.14.38.809,-0.02500,-0.02200,0.97900,0.05300,0.01800,-0.05300,0.10600,0.45700,-0.54800,158.79000,-0.17000
191125_17.14.38.810,-0.02400,-0.02300,0.98400,0.05300,-0.05300,-0.03500,0.11100,0.46100,-0.55500,159.71000,0.92000
191125_17.14.38.811,-0.02900,-0.02200,1.00300,0.08700,-0.05300,-0.03500,0.11100,0.46400,-0.54800,158.94000,-0.77000
191125_17.14.38.811,-0.02700,-0.02300,0.99500,0.07000,-0.12300,-0.01800,0.11500,0.45800,-0.55100,158.74000,-0.20000
191125_17.14.38.812,-0.02500,-0.02100,0.98200,0.07000,-0.07000,-0.05300,0.11200,0.45900,-0.54900,159.36000,0.62000
191125_17.14.38.813,-0.02700,-0.02200,0.99500,0.08700,-0.07000,-0.01800,0.10500,0.46100,-0.55600,159.33000,-0.03000
191125_17.14.38.814,-0.02600,-0.02200,0.99400,0.07000,-0.10500,-0.03500,0.10900,0.45600,-0.54400,159.51000,0.18000
191125_17.14.38.814,-0.02500,-0.02200,0.99400,0.07000,-0.10500,-0.03500,0.10900,0.45800,-0.54800,159.44000,-0.07000
191125_17.14.38.815,-0.02600,-0.02300,0.99000,0.05300,-0.10500,-0.03500,0.11200,0.45900,-0.55300,159.14000,-0.30000
191125_17.14.38.816,-0.02600,-0.02100,0.99300,0.08700,-0.12300,-0.01800,0.11300,0.45600,-0.55300,158.82000,-0.32000
191125_17.14.38.817,-0.02700,-0.02300,0.98600,0.05300,-0.10500,-0.03500,0.11000,0.45800,-0.55600,158.86000,0.04000
191125_17.14.38.817,-0.02700,-0.02200,0.99100,0.07000,-0.10500,-0.01800,0.11600,0.45700,-0.55500,159.72000,0.86000
191125_17.14.38.818,-0.02700,-0.02200,0.99100,0.03500,-0.10500,-0.01800,0.11000,0.45500,-0.56400,158.96000,-0.76000
191125_17.14.38.819,-0.02600,-0.02100,0.99200,0.07000,-0.12300,-0.01800,0.11300,0.45400,-0.56200,158.84000,-0.12000
191125_17.14.38.820,-0.02600,-0.02200,0.99200,0.03500,-0.12300,-0.01800,0.11700,0.45800,-0.55400,159.60000,0.76000
191125_17.14.38.821,-0.02600,-0.02200,0.99300,0.05300,-0.08700,0.00000,0.11800,0.45400,-0.55500,159.07000,-0.53000
191125_17.14.38.821,-0.02600,-0.02200,0.99300,0.05300,-0.07000,-0.01800,0.11100,0.45700,-0.55200,159.61000,0.54000
191125_17.14.38.822,-0.02500,-0.02300,0.99200,0.07000,-0.10500,-0.01800,0.11000,0.45700,-0.56000,159.79000,0.18000
191125_17.14.38.823,-0.02700,-0.02300,0.99100,0.07000,-0.10500,-0.01800,0.11300,0.45600,-0.56400,159.24000,-0.55000
191125_17.14.38.824,-0.02700,-0.02200,0.99000,0.07000,-0.10500,-0.03500,0.11400,0.45900,-0.56300,158.99000,-0.25000
191125_17.14.38.824,-0.02700,-0.02200,0.99300,0.08700,-0.10500,-0.01800,0.11600,0.46400,-0.56000,158.82000,-0.17000
191125_17.14.38.825,-0.02600,-0.02200,0.99000,0.07000,-0.10500,-0.03500,0.11300,0.45500,-0.56000,159.35000,0.53000
191125_17.14.38.826,-0.02600,-0.02300,0.99200,0.07000,-0.10500,-0.05300,0.11500,0.46200,-0.55300,159.42000,0.07000
191125_17.14.38.827,-0.02600,-0.02300,0.99400,0.05300,-0.10500,-0.01800,0.11700,0.45500,-0.55100,159.66000,0.24000
191125_17.14.38.827,-0.02500,-0.02200,0.98900,0.07000,-0.12300,-0.01800,0.11100,0.46200,-0.54700,159.58000,-0.08000
191125_17.14.38.828,-0.02500,-0.02100,0.99300,0.05300,-0.12300,-0.03500,0.11100,0.45800,-0.54800,159.61000,0.03000
191125_17.14.38.829,-0.02600,-0.02200,0.99300,0.07000,-0.10500,-0.01800,0.11300,0.45600,-0.55000,159.48000,-0.13000
191125_17.14.38.829,-0.02500,-0.02200,0.99000,0.05300,-0.10500,-0.03500,0.11200,0.46200,-0.55000,159.60000,0.12000
191125_17.14.38.830,-0.02500,-0.02100,0.98600,0.07000,-0.10500,-0.01800,0.11500,0.45600,-0.55300,158.66000,-0.94000
191125_17.14.38.831,-0.02600,-0.02200,0.99300,0.08700,-0.10500,-0.01800,0.11300,0.45500,-0.55400,159.89000,1.23000
191125_17.14.38.832,-0.02700,-0.02100,0.99400,0.08700,-0.10500,-0.03500,0.10900,0.45900,-0.55300,159.29000,-0.60000
191125_17.14.38.833,-0.02500,-0.02200,0.98700,0.07000,-0.10500,-0.03500,0.11000,0.45400,-0.55400,159.75000,0.46000
191125_17.14.38.833,-0.02600,-0.02300,0.99300,0.07000,-0.08700,-0.03500,0.11100,0.45600,-0.55500,159.39000,-0.36000
191125_17.14.38.834,-0.02500,-0.02300,0.99300,0.07000,-0.10500,-0.03500,0.10900,0.45400,-0.55500,159.60000,0.21000
191125_17.14.38.835,-0.02500,-0.02200,0.99100,0.07000,-0.12300,-0.01800,0.11100,0.45400,-0.55400,159.06000,-0.54000
191125_17.14.38.836,-0.02700,-0.02200,0.99100,0.08700,-0.08700,-0.03500,0.10700,0.45200,-0.55900,159.64000,0.58000
191125_17.14.38.836,-0.02600,-0.02200,0.98900,0.07000,-0.08700,0.00000,0.11100,0.45200,-0.55700,158.94000,-0.70000
