mx,my,mz
0.141,0.422,-0.773
0.163,0.411,-0.756
0.183,0.394,-0.731
0.183,0.394,-0.731
0.205,0.376,-0.705
0.221,0.361,-0.683
0.234,0.342,-0.658
0.246,0.325,-0.636
0.246,0.325,-0.636
0.248,0.299,-0.613
0.258,0.266,-0.589
0.253,0.245,-0.566
0.254,0.222,-0.545
0.254,0.222,-0.545
0.248,0.206,-0.525
0.243,0.179,-0.499
0.239,0.155,-0.473
0.227,0.13,-0.435
0.227,0.13,-0.435
0.209,0.099,-0.406
0.19,0.06,-0.381
0.158,0.017,-0.346
0.123,-0.03,-0.333
0.123,-0.03,-0.333
0.079,-0.084,-0.334
0.031,-0.134,-0.342
-0.016,-0.178,-0.36
-0.063,-0.206,-0.396
-0.063,-0.206,-0.396
-0.113,-0.223,-0.432
-0.163,-0.23,-0.461
-0.221,-0.232,-0.478
-0.281,-0.214,-0.49
-0.281,-0.214,-0.49
-0.34,-0.189,-0.506
-0.39,-0.165,-0.52
-0.433,-0.128,-0.536
-0.471,-0.092,-0.553
-0.471,-0.092,-0.553
-0.493,-0.06,-0.567
-0.511,-0.028,-0.587
-0.512,0.007,-0.605
-0.512,0.037,-0.625
-0.512,0.037,-0.625
-0.512,0.065,-0.654
-0.503,0.087,-0.669
-0.489,0.118,-0.697
-0.475,0.151,-0.718
-0.475,0.151,-0.718
-0.456,0.196,-0.737
-0.43,0.236,-0.747
-0.399,0.271,-0.751
-0.372,0.31,-0.756
-0.372,0.31,-0.756
-0.337,0.356,-0.744
-0.315,0.389,-0.728
-0.282,0.417,-0.711
-0.26,0.448,-0.697
-0.26,0.448,-0.697
-0.242,0.47,-0.687
-0.228,0.493,-0.677
-0.211,0.518,-0.664
-0.192,0.547,-0.647
-0.192,0.547,-0.647
-0.179,0.571,-0.633
-0.166,0.592,-0.607
-0.15,0.616,-0.583
-0.135,0.638,-0.575
-0.135,0.638,-0.575
-0.124,0.661,-0.55
-0.115,0.672,-0.53
-0.111,0.692,-0.508
-0.107,0.702,-0.475
-0.107,0.702,-0.475
-0.107,0.712,-0.455
-0.106,0.716,-0.434
-0.104,0.717,-0.424
-0.095,0.715,-0.404
-0.095,0.715,-0.404
-0.099,0.716,-0.388
-0.107,0.713,-0.373
-0.128,0.718,-0.351
-0.149,0.717,-0.331
-0.149,0.717,-0.331
-0.163,0.719,-0.317
-0.179,0.711,-0.307
-0.187,0.7,-0.304
-0.195,0.686,-0.302
-0.195,0.686,-0.302
-0.197,0.678,-0.302
-0.201,0.67,-0.299
-0.205,0.659,-0.304
-0.21,0.646,-0.297
-0.21,0.646,-0.297
-0.218,0.64,-0.302
-0.221,0.625,-0.308
-0.224,0.609,-0.305
-0.227,0.595,-0.308
-0.227,0.595,-0.308
-0.222,0.575,-0.311
-0.222,0.562,-0.31
-0.219,0.542,-0.319
-0.216,0.529,-0.325
-0.216,0.529,-0.325
-0.215,0.502,-0.324
-0.209,0.478,-0.333
-0.203,0.449,-0.342
-0.204,0.425,-0.344
-0.204,0.425,-0.344
-0.203,0.4,-0.357
-0.202,0.371,-0.369
-0.204,0.354,-0.381
-0.202,0.337,-0.4
-0.202,0.337,-0.4
-0.201,0.323,-0.417
-0.208,0.313,-0.43
-0.211,0.302,-0.45
-0.22,0.294,-0.462
-0.22,0.294,-0.462
-0.223,0.289,-0.475
-0.233,0.288,-0.485
-0.244,0.28,-0.498
-0.249,0.281,-0.507
-0.249,0.281,-0.507
-0.256,0.276,-0.522
-0.262,0.276,-0.532
-0.27,0.28,-0.539
-0.278,0.288,-0.544
-0.278,0.288,-0.544
-0.28,0.291,-0.55
-0.285,0.288,-0.552
-0.287,0.285,-0.555
-0.296,0.283,-0.57
-0.296,0.283,-0.57
-0.307,0.279,-0.568
-0.316,0.282,-0.578
-0.324,0.283,-0.589
-0.334,0.289,-0.585
-0.334,0.289,-0.585
-0.346,0.29,-0.599
-0.364,0.288,-0.593
-0.384,0.292,-0.598
-0.404,0.292,-0.592
-0.404,0.292,-0.592
-0.424,0.299,-0.596
-0.454,0.302,-0.59
-0.475,0.308,-0.577
-0.497,0.312,-0.573
-0.497,0.312,-0.573
-0.522,0.321,-0.568
-0.544,0.33,-0.561
-0.564,0.347,-0.555
-0.577,0.369,-0.55
-0.577,0.369,-0.55
-0.589,0.388,-0.552
-0.594,0.404,-0.56
-0.606,0.423,-0.568
-0.605,0.442,-0.571
-0.605,0.442,-0.571
-0.61,0.47,-0.566
-0.613,0.495,-0.57
-0.613,0.519,-0.572
-0.612,0.542,-0.573
-0.612,0.542,-0.573
-0.599,0.561,-0.577
-0.587,0.586,-0.576
-0.577,0.606,-0.578
-0.562,0.627,-0.583
-0.562,0.627,-0.583
-0.547,0.646,-0.58
-0.532,0.662,-0.584
-0.516,0.677,-0.584
-0.503,0.691,-0.581
-0.503,0.691,-0.581
-0.487,0.702,-0.584
-0.469,0.716,-0.587
-0.447,0.735,-0.581
