gx,gy,gz
0.105,-0.035,0.018
0.105,-0.403,0.035
0.07,-0.123,0.0
0.07,0.157,-0.018
0.105,-0.175,-0.018
0.087,-0.385,-0.018
0.07,-0.087,-0.018
0.07,0.123,0.0
0.105,-0.262,0.0
0.035,0.053,-0.018
0.087,0.087,0.0
