timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-15 17:22:45.695,0x4E0,8,24,00,44,01,00,00,00,00
2025-12-15 17:22:45.732,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:45.737,0x7E8,8,04,41,0C,17,ED,00,00,00
2025-12-15 17:22:45.822,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:45.827,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:45.887,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:45.887,0x7E8,8,04,41,0C,17,47,00,00,00
2025-12-15 17:22:45.947,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:45.947,0x7E8,8,03,41,05,70,00,00,00,00
2025-12-15 17:22:46.037,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:46.038,0x7E8,8,04,41,0C,14,D9,00,00,00
2025-12-15 17:22:46.157,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:46.157,0x7E8,8,04,41,0C,12,87,00,00,00
2025-12-15 17:22:46.247,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:46.247,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:46.307,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:46.307,0x7E8,8,04,41,0C,12,14,00,00,00
2025-12-15 17:22:46.352,0x45A,8,5A,04,00,44,01,00,00,00
2025-12-15 17:22:46.362,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:46.367,0x7E8,8,03,41,05,70,00,00,00,00
2025-12-15 17:22:46.427,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:46.427,0x7E8,8,04,41,0C,11,23,00,00,00
2025-12-15 17:22:46.542,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:46.548,0x7E8,8,04,41,0C,10,3F,00,00,00
2025-12-15 17:22:46.606,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:46.607,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:46.662,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:46.667,0x7E8,8,04,41,0C,0E,E7,00,00,00
2025-12-15 17:22:46.722,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:46.728,0x7E8,8,03,41,05,70,00,00,00,00
2025-12-15 17:22:46.734,0x4E0,8,24,00,44,01,00,00,00,00
2025-12-15 17:22:46.842,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:46.847,0x7E8,8,04,41,0C,0D,DE,00,00,00
2025-12-15 17:22:46.967,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:46.967,0x7E8,8,04,41,0C,11,39,00,00,00
2025-12-15 17:22:47.022,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:47.027,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:47.086,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:47.087,0x7E8,8,04,41,0C,18,3E,00,00,00
2025-12-15 17:22:47.147,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:47.147,0x7E8,8,03,41,05,70,00,00,00,00
2025-12-15 17:22:47.202,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:47.207,0x7E8,8,04,41,0C,1D,0D,00,00,00
2025-12-15 17:22:47.357,0x45A,8,5A,04,00,44,01,00,00,00
2025-12-15 17:22:47.358,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:47.359,0x7E8,8,04,41,0C,1E,B9,00,00,00
2025-12-15 17:22:47.447,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:47.448,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:47.506,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:47.507,0x7E8,8,04,41,0C,1D,42,00,00,00
2025-12-15 17:22:47.562,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:47.568,0x7E8,8,03,41,05,70,00,00,00,00
2025-12-15 17:22:47.626,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:47.627,0x7E8,8,04,41,0C,1B,06,00,00,00
2025-12-15 17:22:47.742,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:47.748,0x7E8,8,04,41,0C,17,C7,00,00,00
2025-12-15 17:22:47.774,0x4E0,8,24,00,44,01,00,00,00,00
2025-12-15 17:22:47.806,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:47.807,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:47.862,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:47.867,0x7E8,8,04,41,0C,15,EC,00,00,00
2025-12-15 17:22:47.926,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:47.927,0x7E8,8,03,41,05,70,00,00,00,00
2025-12-15 17:22:48.017,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:48.017,0x7E8,8,04,41,0C,14,91,00,00,00
2025-12-15 17:22:48.166,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:48.167,0x7E8,8,04,41,0C,12,14,00,00,00
2025-12-15 17:22:48.222,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:48.227,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:48.286,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:48.287,0x7E8,8,04,41,0C,10,6E,00,00,00
2025-12-15 17:22:48.348,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:48.349,0x7E8,8,03,41,05,70,00,00,00,00
2025-12-15 17:22:48.350,0x45A,8,5A,04,00,44,01,00,00,00
2025-12-15 17:22:48.402,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:48.407,0x7E8,8,04,41,0C,0E,F7,00,00,00
2025-12-15 17:22:48.526,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:48.527,0x7E8,8,04,41,0C,0D,F7,00,00,00
2025-12-15 17:22:48.617,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:48.618,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:48.706,0x7DF,8,02,01,0C,00,00,00,00,00
