timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_03.14.33.941,0.34900,0.42400,0.96100,73.29000,-23.66000,88.41000,-0.29900,0.71000,-1.35500,83.26000,-0.75000
041225_03.14.33.953,0.27600,1.08700,0.89500,79.57300,-30.69500,121.52000,-0.31100,0.66000,-1.36300,83.22000,-0.04000
041225_03.14.33.964,0.06200,1.38800,1.09500,69.91200,-29.64500,103.18000,-0.32700,0.62200,-1.36000,83.62000,0.40000
041225_03.14.33.976,-0.22200,1.31900,1.32900,32.37500,-20.00300,36.62700,-0.34200,0.61400,-1.36700,83.60000,-0.02000
041225_03.14.33.988,-0.34400,1.30500,1.16800,-33.98500,-13.19500,-82.65300,-0.34200,0.61400,-1.36700,83.40000,-0.20000
041225_03.14.33.999,-0.15900,1.01000,0.83100,-45.79800,-6.03700,-81.06000,-0.35300,0.62100,-1.36900,83.52000,0.12000
041225_03.14.34.011,0.16500,0.68400,0.64600,-35.17500,8.73300,-74.02500,-0.36100,0.63400,-1.37300,83.96000,0.44000
041225_03.14.34.023,0.46300,0.48700,0.59000,-16.15300,19.56500,-65.11800,-0.35500,0.63600,-1.38900,83.08000,-0.88000
041225_03.14.34.034,0.55400,0.26000,0.70000,-0.59500,18.41000,-51.25700,-0.35500,0.63600,-1.38900,83.88000,0.80000
041225_03.14.34.046,0.59700,0.16900,0.82800,3.20300,8.33000,-30.87000,-0.36100,0.63000,-1.39700,83.53000,-0.35000
041225_03.14.34.058,0.50200,0.26000,0.91900,-3.90200,-5.72200,-6.38700,-0.35700,0.62400,-1.40400,83.30000,-0.23000
041225_03.14.34.069,0.34300,0.44900,0.89000,-8.62700,-13.54500,15.20800,-0.36000,0.63000,-1.41700,83.33000,0.03000
041225_03.14.34.081,0.16300,0.60000,0.81600,-2.60800,-9.64200,27.24700,-0.34800,0.62400,-1.43600,84.33000,1.00000
041225_03.14.34.093,0.06700,0.73400,0.73300,11.02500,3.90200,30.46800,-0.34800,0.62400,-1.43600,84.13000,-0.20000
041225_03.14.34.104,0.01300,0.79400,0.62200,28.89200,22.50500,31.09700,-0.33200,0.61100,-1.44800,83.34000,-0.79000
041225_03.14.34.116,0.04600,0.77000,0.53100,50.17300,43.78500,32.79500,-0.30200,0.58000,-1.47700,83.90000,0.56000
041225_03.14.34.128,0.18200,0.73500,0.53400,71.36500,61.46000,36.47000,-0.26300,0.53200,-1.49400,84.32000,0.42000
041225_03.14.34.139,0.28300,0.64100,0.54100,87.30800,70.91000,40.12700,-0.26300,0.53200,-1.49400,83.57000,-0.75000
041225_03.14.34.151,0.42900,0.59300,0.53000,98.70000,71.36500,57.47000,-0.22100,0.47400,-1.49900,84.01000,0.44000
041225_03.14.34.163,0.51500,0.65900,0.74100,91.92700,35.54200,60.62000,-0.18600,0.40700,-1.50200,83.73000,-0.28000
041225_03.14.34.174,0.50100,0.57600,0.83700,68.02200,10.20300,57.06800,-0.17700,0.35600,-1.51700,83.45000,-0.28000
041225_03.14.34.186,0.44500,0.70000,0.71700,42.12300,-1.03300,49.17500,-0.16600,0.32900,-1.52000,83.08000,-0.37000
041225_03.14.34.198,0.37700,0.77200,0.57400,27.86000,2.38000,40.39000,-0.16600,0.32900,-1.52000,84.39000,1.31000
041225_03.14.34.209,0.37300,0.79400,0.49900,26.44200,13.09000,33.33800,-0.15700,0.30800,-1.53500,83.89000,-0.50000
041225_03.14.34.221,0.36300,0.81800,0.50000,32.67300,19.96800,30.95800,-0.14400,0.27800,-1.53300,83.73000,-0.16000
041225_03.14.34.233,0.36700,0.84300,0.48900,45.32500,21.12200,35.56000,-0.12800,0.24100,-1.53800,83.53000,-0.20000
041225_03.14.34.244,0.42800,0.85600,0.50300,58.32700,22.01500,44.71300,-0.11900,0.19400,-1.52700,83.76000,0.23000
041225_03.14.34.256,0.51900,0.90000,0.59000,66.04500,23.13500,54.40800,-0.11900,0.19400,-1.52700,84.10000,0.34000
041225_03.14.34.268,0.51900,0.95400,0.76900,58.32700,23.69500,62.93000,-0.10600,0.15000,-1.51000,83.73000,-0.37000
041225_03.14.34.280,0.55500,0.80300,0.88300,45.20200,22.97800,68.60000,-0.08900,0.12000,-1.50400,84.03000,0.30000
