mx,my,mz
0.55,0.664,-0.44
0.586,0.629,-0.425
0.609,0.602,-0.41
0.609,0.602,-0.41
0.633,0.572,-0.394
0.652,0.54,-0.377
0.671,0.518,-0.363
0.688,0.479,-0.342
0.688,0.479,-0.342
0.699,0.45,-0.335
0.71,0.418,-0.325
0.718,0.393,-0.317
0.723,0.363,-0.3
0.723,0.363,-0.3
0.725,0.339,-0.289
0.731,0.31,-0.267
0.724,0.29,-0.253
0.718,0.271,-0.231
0.718,0.271,-0.231
0.703,0.252,-0.223
0.683,0.228,-0.214
0.659,0.203,-0.213
0.635,0.19,-0.21
0.635,0.19,-0.21
0.613,0.181,-0.218
0.583,0.189,-0.22
0.559,0.185,-0.229
0.543,0.185,-0.234
0.543,0.185,-0.234
0.519,0.177,-0.233
0.494,0.174,-0.233
0.476,0.171,-0.233
0.454,0.169,-0.243
