timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_04.33.19.866,-0.02100,-0.00100,1.00200,0.10500,-0.10500,-0.01800,0.55600,0.46400,-1.31200,80.17000,0.46000
041225_04.33.19.877,-0.02200,-0.00100,1.00300,0.12300,-0.10500,-0.01800,0.55800,0.45900,-1.30800,80.19000,0.02000
041225_04.33.19.888,-0.02200,-0.00200,1.00400,0.10500,-0.12300,-0.01800,0.55400,0.46000,-1.30900,79.88000,-0.31000
041225_04.33.19.900,-0.02100,-0.00200,1.00100,0.14000,-0.12300,-0.01800,0.55400,0.46000,-1.30900,79.68000,-0.20000
041225_04.33.19.911,-0.02200,-0.00300,1.00400,0.12300,-0.12300,-0.01800,0.54700,0.46300,-1.31400,79.38000,-0.30000
041225_04.33.19.923,-0.02300,-0.00300,1.00400,0.12300,-0.10500,-0.01800,0.55100,0.46000,-1.31200,79.55000,0.17000
041225_04.33.19.934,-0.02300,-0.00200,1.00200,0.10500,-0.10500,-0.03500,0.55700,0.45700,-1.30800,79.72000,0.17000
041225_04.33.19.946,-0.02200,-0.00300,1.00500,0.12300,-0.12300,-0.03500,0.54700,0.46100,-1.31300,79.30000,-0.42000
041225_04.33.19.957,-0.02200,-0.00200,1.00200,0.10500,-0.12300,-0.01800,0.54700,0.46100,-1.31300,80.25000,0.95000
041225_04.33.19.969,-0.02200,-0.00200,1.00400,0.10500,-0.10500,-0.03500,0.54800,0.45500,-1.31700,79.96000,-0.29000
041225_04.33.19.980,-0.02100,-0.00300,1.00000,0.08700,-0.14000,-0.03500,0.54800,0.45700,-1.31400,79.72000,-0.24000
041225_04.33.19.992,-0.02300,-0.00100,1.00400,0.08700,-0.14000,-0.01800,0.55200,0.45700,-1.31500,79.81000,0.09000
041225_04.33.20.004,-0.02000,-0.00200,1.00200,0.08700,-0.14000,-0.01800,0.55200,0.45700,-1.31500,79.77000,-0.04000
041225_04.33.20.015,-0.02300,-0.00300,1.00200,0.08700,-0.12300,-0.03500,0.55500,0.45500,-1.31800,79.95000,0.18000
041225_04.33.20.027,-0.02300,-0.00200,1.00200,0.10500,-0.08700,-0.03500,0.55800,0.45600,-1.32400,79.38000,-0.57000
041225_04.33.20.038,-0.02000,-0.00200,1.00100,0.07000,-0.14000,-0.01800,0.56200,0.45600,-1.32200,79.34000,-0.04000
041225_04.33.20.050,-0.02200,-0.00200,1.00400,0.08700,-0.14000,-0.03500,0.56300,0.45400,-1.32100,79.93000,0.59000
041225_04.33.20.062,-0.02100,-0.00200,1.00100,0.07000,-0.14000,-0.05300,0.56300,0.45400,-1.32100,79.92000,-0.01000
041225_04.33.20.073,-0.02100,-0.00100,1.00100,0.07000,-0.14000,-0.03500,0.56800,0.45400,-1.32200,80.03000,0.11000
041225_04.33.20.085,-0.02300,-0.00300,1.00400,0.07000,-0.12300,-0.03500,0.56400,0.45700,-1.32100,79.53000,-0.50000
041225_04.33.20.096,-0.02100,-0.00000,1.00100,0.08700,-0.15700,-0.03500,0.55900,0.45000,-1.31900,79.36000,-0.17000
041225_04.33.20.107,-0.02100,-0.00200,1.00200,0.10500,-0.14000,-0.01800,0.56900,0.45100,-1.31300,79.95000,0.59000
041225_04.33.20.119,-0.02100,-0.00100,1.00100,0.08700,-0.15700,-0.05300,0.56900,0.45100,-1.31300,80.46000,0.51000
041225_04.33.20.130,-0.02300,-0.00100,1.00000,0.10500,-0.12300,-0.01800,0.56100,0.45500,-1.31600,79.64000,-0.82000
041225_04.33.20.142,-0.02300,-0.00200,1.00200,0.08700,-0.15700,-0.03500,0.56200,0.45900,-1.32500,79.61000,-0.03000
041225_04.33.20.153,-0.02200,-0.00100,1.00100,0.10500,-0.14000,-0.03500,0.55700,0.45900,-1.32200,79.76000,0.15000
041225_04.33.20.165,-0.02100,-0.00300,1.00400,0.10500,-0.12300,-0.01800,0.55700,0.45900,-1.32200,80.44000,0.68000
041225_04.33.20.176,-0.02100,-0.00100,1.00000,0.10500,-0.12300,-0.01800,0.55400,0.45500,-1.31600,79.90000,-0.54000
041225_04.33.20.188,-0.02200,-0.00200,1.00400,0.12300,-0.14000,0.00000,0.55100,0.45800,-1.31600,79.31000,-0.59000
041225_04.33.20.200,-0.02200,-0.00300,1.00200,0.10500,-0.14000,-0.01800,0.55200,0.45800,-1.31600,79.24000,-0.07000
041225_04.33.20.211,-0.02200,-0.00300,1.00300,0.12300,-0.12300,0.00000,0.54300,0.46200,-1.31700,79.67000,0.43000
041225_04.33.20.223,-0.02300,-0.00300,1.00400,0.10500,-0.14000,-0.03500,0.54300,0.46200,-1.31700,79.31000,-0.36000
041225_04.33.20.234,-0.02000,-0.00200,1.00200,0.08700,-0.14000,-0.01800,0.54300,0.45800,-1.30600,80.03000,0.72000
041225_04.33.20.246,-0.02200,-0.00300,1.00400,0.10500,-0.14000,-0.01800,0.54300,0.45500,-1.31000,80.30000,0.27000
041225_04.33.20.257,-0.02100,-0.00200,1.00300,0.10500,-0.12300,-0.03500,0.54700,0.45400,-1.31600,79.77000,-0.53000
041225_04.33.20.269,-0.02100,-0.00200,1.00000,0.08700,-0.12300,-0.03500,0.54700,0.45400,-1.31600,79.65000,-0.12000
041225_04.33.20.280,-0.02400,-0.00300,1.00300,0.08700,-0.12300,-0.05300,0.54300,0.45500,-1.31400,79.67000,0.02000
041225_04.33.20.292,-0.02100,-0.00200,1.00000,0.08700,-0.14000,-0.01800,0.55200,0.45300,-1.31800,79.14000,-0.53000
041225_04.33.20.303,-0.02000,-0.00200,1.00100,0.10500,-0.15700,-0.01800,0.56200,0.45600,-1.31700,79.40000,0.26000
041225_04.33.20.315,-0.02200,-0.00100,1.00000,0.08700,-0.15700,-0.03500,0.56000,0.45700,-1.31000,79.39000,-0.01000
041225_04.33.20.326,-0.02000,-0.00300,1.00300,0.08700,-0.14000,-0.03500,0.56000,0.45700,-1.31000,79.54000,0.15000
041225_04.33.20.338,-0.02100,-0.00300,1.00100,0.10500,-0.15700,-0.05300,0.56200,0.45600,-1.31300,79.47000,-0.07000
041225_04.33.20.349,-0.02100,-0.00200,1.00200,0.10500,-0.14000,-0.05300,0.56300,0.45500,-1.31100,79.46000,-0.01000
041225_04.33.20.361,-0.01900,-0.00300,1.00400,0.10500,-0.15700,-0.01800,0.56100,0.45300,-1.31300,79.13000,-0.33000
041225_04.33.20.373,-0.01800,-0.00100,1.00000,0.10500,-0.15700,-0.01800,0.56100,0.45700,-1.31700,79.39000,0.26000
041225_04.33.20.384,-0.01800,-0.00300,1.00100,0.08700,-0.14000,-0.03500,0.56400,0.45700,-1.31700,79.51000,0.12000
041225_04.33.20.396,-0.02000,-0.00300,1.00200,0.08700,-0.14000,-0.05300,0.55600,0.45800,-1.31600,79.61000,0.10000
041225_04.33.20.407,-0.01800,-0.00300,1.00000,0.10500,-0.12300,-0.03500,0.55600,0.45900,-1.31600,79.78000,0.17000
041225_04.33.20.419,-0.02000,-0.00200,1.00500,0.08700,-0.12300,-0.03500,0.55500,0.45900,-1.31300,79.27000,-0.51000
041225_04.33.20.430,-0.01800,-0.00200,1.00000,0.10500,-0.12300,-0.03500,0.55500,0.45900,-1.31300,80.00000,0.73000
041225_04.33.20.442,-0.01800,-0.00300,1.00300,0.10500,-0.10500,-0.01800,0.55600,0.45800,-1.31000,79.82000,-0.18000
041225_04.33.20.454,-0.01800,-0.00300,1.00500,0.08700,-0.08700,-0.03500,0.55100,0.46100,-1.31100,79.97000,0.15000
041225_04.33.20.465,-0.01800,0.00000,0.99800,0.08700,-0.08700,-0.01800,0.54600,0.46300,-1.31400,79.23000,-0.74000
041225_04.33.20.477,-0.01900,-0.00100,1.00800,0.07000,-0.07000,-0.03500,0.54600,0.45800,-1.31600,80.21000,0.98000
041225_04.33.20.488,-0.02100,0.00200,1.00100,0.08700,-0.10500,-0.03500,0.54600,0.45800,-1.31600,79.59000,-0.62000
041225_04.33.20.500,-0.02100,-0.00300,1.00200,0.10500,-0.10500,-0.01800,0.54600,0.46000,-1.31100,79.51000,-0.08000
041225_04.33.20.512,-0.02000,-0.00100,1.00200,0.10500,-0.10500,-0.03500,0.54400,0.45800,-1.31200,79.70000,0.19000
041225_04.33.20.523,-0.02100,-0.00200,1.00300,0.07000,-0.10500,0.00000,0.54600,0.45900,-1.32000,79.66000,-0.04000
041225_04.33.20.535,-0.02300,-0.00300,1.00200,0.10500,-0.10500,-0.01800,0.54600,0.45900,-1.32000,79.67000,0.01000
041225_04.33.20.546,-0.02100,-0.00200,1.00000,0.07000,-0.10500,-0.03500,0.54400,0.45600,-1.31400,79.86000,0.19000
041225_04.33.20.557,-0.02200,-0.00300,1.00600,0.07000,-0.08700,0.00000,0.54400,0.45700,-1.31500,79.42000,-0.44000
041225_04.33.20.569,-0.02100,-0.00200,1.00000,0.10500,-0.08700,-0.01800,0.55400,0.45800,-1.31800,80.56000,1.14000
041225_04.33.20.580,-0.02400,-0.00200,1.00300,0.08700,-0.08700,-0.01800,0.55400,0.45600,-1.32100,80.03000,-0.53000
041225_04.33.20.592,-0.02500,-0.00300,1.00400,0.08700,-0.10500,-0.03500,0.55400,0.45600,-1.32100,79.80000,-0.23000
041225_04.33.20.603,-0.02300,-0.00200,1.00100,0.12300,-0.08700,-0.01800,0.56200,0.45600,-1.31900,79.67000,-0.13000
041225_04.33.20.615,-0.02400,-0.00300,1.00500,0.10500,-0.08700,-0.03500,0.55700,0.45500,-1.31200,80.15000,0.48000
041225_04.33.20.626,-0.02400,-0.00300,1.00100,0.07000,-0.10500,-0.03500,0.56100,0.45600,-1.31400,79.72000,-0.43000
041225_04.33.20.638,-0.02500,-0.00200,1.00300,0.08700,-0.10500,-0.01800,0.56100,0.45600,-1.31600,80.25000,0.53000
041225_04.33.20.649,-0.02600,-0.00200,1.00500,0.10500,-0.12300,-0.03500,0.56300,0.45600,-1.31600,79.45000,-0.80000
