timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_03.24.13.371,0.97400,0.88300,0.04100,-6.65000,21.50700,32.28700,-0.25700,-0.00600,-0.14900,83.54000,0.57000
041225_03.24.13.382,0.87300,0.82200,0.18500,-20.14200,27.47500,32.04200,-0.27100,-0.01300,-0.15800,83.86000,0.32000
041225_03.24.13.394,0.83500,0.70500,-0.27900,-30.88800,33.61800,28.50700,-0.27800,-0.01800,-0.16000,83.75000,-0.11000
041225_03.24.13.406,0.93900,0.67200,0.00300,-18.69000,10.43000,14.92700,-0.27800,-0.01800,-0.16000,82.67000,-1.08000
041225_03.24.13.418,0.84900,0.55700,0.11700,-18.13000,-1.59200,21.38500,-0.28300,-0.02100,-0.15500,82.90000,0.23000
041225_03.24.13.429,0.74100,0.48000,0.20700,-15.62800,-1.96000,28.75300,-0.29100,-0.02700,-0.15600,83.21000,0.31000
041225_03.24.13.441,0.75600,0.54200,0.18200,-13.05500,4.14800,29.17300,-0.29200,-0.03100,-0.15800,83.68000,0.47000
041225_03.24.13.454,0.77000,0.57300,0.19200,-2.85200,7.73500,30.94000,-0.30200,-0.02600,-0.15200,83.82000,0.14000
041225_03.24.13.465,0.75400,0.54500,0.27400,9.22200,7.78700,36.55700,-0.30200,-0.02600,-0.15200,83.71000,-0.11000
041225_03.24.13.477,0.69900,0.48600,0.31900,15.75000,8.94300,41.70200,-0.31300,-0.02300,-0.15600,83.91000,0.20000
041225_03.24.13.489,0.68600,0.53800,0.33200,19.42500,9.55500,44.29200,-0.32900,-0.02200,-0.15700,84.29000,0.38000
041225_03.24.13.500,0.64600,0.59300,0.19800,29.85500,12.47700,48.21300,-0.33100,-0.01500,-0.14500,83.02000,-1.27000
041225_03.24.13.512,0.77200,0.54100,0.19800,57.47000,17.08000,50.90800,-0.35000,-0.00700,-0.13500,83.28000,0.26000
041225_03.24.13.524,0.67500,0.31600,0.65900,78.31300,12.61800,50.50500,-0.35000,-0.00700,-0.13500,83.53000,0.25000
041225_03.24.13.537,0.62500,0.36100,0.48500,69.66800,12.74000,44.27500,-0.36400,0.00600,-0.13500,83.84000,0.31000
041225_03.24.13.549,0.72700,0.30700,0.44700,66.25500,30.45000,37.22200,-0.37800,0.02000,-0.12800,83.94000,0.10000
041225_03.24.13.560,0.82100,0.13800,0.45300,60.02500,44.99300,27.63200,-0.39100,0.02100,-0.13100,83.27000,-0.67000
041225_03.24.13.572,0.97100,0.08800,0.42000,40.91500,54.91500,16.34500,-0.39100,0.02100,-0.13100,83.48000,0.21000
041225_03.24.13.584,1.12900,0.21700,0.32700,-4.56800,50.34700,17.36000,-0.40500,0.01800,-0.13000,82.98000,-0.50000
041225_03.24.13.596,1.12100,0.43900,0.03400,-14.00000,38.81500,21.21000,-0.42000,0.00800,-0.13800,82.73000,-0.25000
041225_03.24.13.608,1.20600,0.45700,-0.15600,-6.65000,28.73500,24.55200,-0.42900,0.00300,-0.14500,83.21000,0.48000
041225_03.24.13.619,1.30600,0.39000,-0.28100,9.11800,20.94800,28.42000,-0.44200,0.00600,-0.14700,84.38000,1.17000
041225_03.24.13.631,1.37400,0.33400,-0.25200,26.49500,14.52500,37.90500,-0.44200,0.00600,-0.14700,83.23000,-1.15000
041225_03.24.13.643,1.35500,0.27600,-0.13900,37.55500,8.24300,52.69300,-0.44600,0.01400,-0.13700,83.98000,0.75000
041225_03.24.13.654,1.30200,0.23900,-0.05700,42.35000,2.52000,68.07500,-0.45800,0.02500,-0.13100,83.71000,-0.27000
041225_03.24.13.666,1.21200,0.24300,-0.01900,46.58500,-1.54000,78.40000,-0.46900,0.03600,-0.12100,83.09000,-0.62000
041225_03.24.13.677,1.15400,0.21700,0.01600,54.40800,-4.30500,83.30000,-0.48400,0.05700,-0.10700,83.41000,0.32000
041225_03.24.13.689,1.13700,0.19900,0.04100,63.00000,-5.18000,88.60300,-0.48400,0.05700,-0.10700,84.01000,0.60000
041225_03.24.13.700,1.14100,0.15400,0.05100,67.56700,-3.01000,98.08800,-0.49400,0.07800,-0.09500,83.20000,-0.81000
041225_03.24.13.712,1.19600,0.24000,0.15100,65.46700,1.66300,108.95500,-0.50700,0.10200,-0.08600,83.44000,0.24000
041225_03.24.13.724,0.90700,0.26500,0.19200,65.99300,8.36500,115.83300,-0.52100,0.12900,-0.07800,83.37000,-0.07000
041225_03.24.13.736,0.81700,0.21900,0.44100,63.17500,-0.08700,100.52000,-0.52100,0.12900,-0.07800,83.00000,-0.37000
041225_03.24.13.747,0.73800,0.24500,0.87600,-0.26200,-2.38000,71.87200,-0.53200,0.15000,-0.06500,82.99000,-0.01000
041225_03.24.13.759,0.75100,0.47000,0.58100,-40.95000,20.87800,43.36500,-0.54000,0.14900,-0.06800,83.68000,0.69000
041225_03.24.13.770,0.77700,0.58400,0.53600,-57.38200,44.67800,31.93700,-0.54600,0.14000,-0.07700,84.02000,0.34000
041225_03.24.13.782,0.86100,0.67500,0.53700,-55.00200,63.98000,25.97000,-0.55800,0.13000,-0.08900,83.49000,-0.53000
041225_03.24.13.793,0.75700,0.37000,0.63400,-45.90300,78.19000,16.83500,-0.55800,0.13000,-0.08900,83.54000,0.05000
041225_03.24.13.805,0.79100,0.16600,0.48900,-24.37800,81.65500,8.62700,-0.57600,0.12600,-0.10700,83.44000,-0.10000
041225_03.24.13.817,0.95500,0.24200,0.47800,-4.88300,91.42000,15.66300,-0.59200,0.12400,-0.12200,83.35000,-0.09000
041225_03.24.13.829,1.07100,0.26700,0.39600,10.30700,96.02200,29.64500,-0.60900,0.12400,-0.12800,83.36000,0.01000
041225_03.24.13.841,1.11200,0.14100,0.22600,21.42000,91.14000,38.88500,-0.62400,0.12900,-0.14700,83.71000,0.35000
041225_03.24.13.853,1.37600,0.23500,-0.08500,25.09500,82.91500,47.51300,-0.62400,0.12900,-0.14700,83.41000,-0.30000
041225_03.24.13.865,1.92300,0.22300,-1.40400,28.50700,41.24800,36.31300,-0.63600,0.13900,-0.15000,83.80000,0.39000
041225_03.24.13.876,1.66200,0.20700,-0.42700,12.02300,-0.03500,9.10000,-0.63200,0.13800,-0.14300,83.73000,-0.07000
041225_03.24.13.888,1.40700,0.12700,-0.06100,42.80500,-14.03500,30.08300,-0.63500,0.15700,-0.13600,83.35000,-0.38000
041225_03.24.13.900,1.11000,-0.09400,0.18200,55.54500,-7.78700,99.17300,-0.63500,0.15700,-0.13600,83.83000,0.48000
041225_03.24.13.912,1.08200,-0.16800,0.29000,64.24300,-11.69000,100.64300,-0.64600,0.19100,-0.12900,83.37000,-0.46000
041225_03.24.13.924,1.04500,0.07700,0.40300,73.53500,-11.79500,108.53500,-0.64200,0.21200,-0.12000,83.71000,0.34000
041225_03.24.13.935,0.97600,0.06100,0.45500,77.08800,-7.33200,125.35300,-0.64400,0.24500,-0.11500,83.82000,0.11000
041225_03.24.13.947,0.91200,0.06900,0.39800,80.30800,0.94500,141.20800,-0.64500,0.28400,-0.11800,83.79000,-0.03000
041225_03.24.13.959,0.91400,0.09600,0.43800,79.97500,9.22200,148.43500,-0.64500,0.28400,-0.11800,83.25000,-0.54000
041225_03.24.13.971,0.91700,0.11600,0.43600,72.53700,15.76700,149.66000,-0.64300,0.32000,-0.11500,83.58000,0.33000
041225_03.24.13.982,0.86200,0.20200,0.35700,67.20000,18.93500,149.04800,-0.64900,0.35000,-0.11900,83.26000,-0.32000
041225_03.24.13.994,0.82200,0.10000,0.37600,68.93300,24.78000,149.43200,-0.64500,0.38300,-0.11800,83.68000,0.42000
041225_03.24.14.006,0.82000,0.05900,0.40200,68.28500,31.23700,144.90000,-0.64500,0.41100,-0.12800,83.12000,-0.56000
041225_03.24.14.018,0.80500,-0.02700,0.48100,63.84000,37.06500,136.23800,-0.64500,0.41100,-0.12800,83.68000,0.56000
041225_03.24.14.029,0.80000,-0.10500,0.48900,54.25000,40.53000,126.12200,-0.64800,0.44100,-0.13500,83.59000,-0.09000
041225_03.24.14.041,0.78600,-0.25000,0.45900,43.19000,43.69700,114.85300,-0.65300,0.45600,-0.14400,82.98000,-0.61000
041225_03.24.14.053,0.75300,-0.42000,0.44800,34.65000,44.36200,101.41200,-0.64900,0.47400,-0.15700,82.85000,-0.13000
041225_03.24.14.064,0.74300,-0.53000,0.53600,9.78300,39.28700,76.40500,-0.64900,0.47400,-0.15700,83.72000,0.87000
041225_03.24.14.076,0.63300,-0.87800,0.37000,-8.20800,43.64500,71.29500,-0.65600,0.48700,-0.16100,83.46000,-0.26000
041225_03.24.14.087,0.53600,-1.11700,0.34500,-24.65700,46.23500,66.37800,-0.65700,0.49500,-0.16000,82.91000,-0.55000
041225_03.24.14.099,0.52100,-1.18800,0.37200,-38.76300,47.98500,64.13700,-0.65800,0.49700,-0.16400,84.06000,1.15000
041225_03.24.14.111,0.62400,-1.21600,0.24200,-52.27200,43.73300,63.57700,-0.65300,0.49800,-0.16400,83.50000,-0.56000
041225_03.24.14.123,0.71200,-1.17900,0.23400,-58.15300,37.13500,62.14300,-0.65300,0.49800,-0.16400,83.27000,-0.23000
041225_03.24.14.135,0.76700,-1.02400,0.32200,-59.48300,23.57300,66.41200,-0.65200,0.49600,-0.16500,83.44000,0.17000
041225_03.24.14.147,0.79300,-0.87700,0.33100,-56.42000,12.95000,79.83500,-0.63700,0.49800,-0.15600,83.75000,0.31000
041225_03.24.14.158,0.84500,-0.75700,0.40700,-53.42800,8.43500,94.88500,-0.62700,0.49200,-0.14400,83.46000,-0.29000
041225_03.24.14.170,0.81300,-0.65800,0.41600,-50.59200,3.58800,105.08800,-0.60600,0.48800,-0.13600,83.52000,0.06000
041225_03.24.14.182,0.79100,-0.69700,0.44400,-50.52200,-0.03500,110.95000,-0.60600,0.48800,-0.13600,84.31000,0.79000
041225_03.24.14.194,0.76100,-0.69700,0.40700,-55.31800,-1.03300,110.16200,-0.58800,0.48200,-0.13100,83.69000,-0.62000
