timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_03.31.49.169,1.11200,0.16100,-0.01500,161.10500,-100.78300,-155.22500,-0.36100,0.50400,-0.70200,83.01000,-0.36000
041225_03.31.49.181,1.25400,0.25000,0.24200,182.49000,-117.68800,-142.55500,-0.39200,0.49300,-0.71400,83.67000,0.66000
041225_03.31.49.193,1.34800,0.27500,0.45500,163.10000,-124.47800,-123.23500,-0.41500,0.47500,-0.72000,83.81000,0.14000
041225_03.31.49.205,1.49000,0.37800,0.57500,112.14000,-121.29300,-95.79500,-0.43100,0.45600,-0.72400,83.05000,-0.76000
041225_03.31.49.217,1.39300,0.31700,0.48500,58.81800,-108.13200,-61.49500,-0.45800,0.45200,-0.72500,83.58000,0.53000
041225_03.31.49.229,1.25000,0.25100,0.40200,30.17000,-86.81700,-35.42000,-0.45800,0.45200,-0.72500,83.89000,0.31000
041225_03.31.49.240,1.09400,0.27800,0.30600,25.69000,-70.33200,-22.06700,-0.47300,0.45500,-0.72500,83.16000,-0.73000
041225_03.31.49.252,1.08000,0.30500,0.21200,35.43800,-67.53300,-15.48800,-0.48600,0.45900,-0.72700,83.37000,0.21000
041225_03.31.49.263,1.08400,0.34100,0.15900,54.39000,-68.14500,-15.01500,-0.49700,0.45800,-0.73100,83.39000,0.02000
041225_03.31.49.275,1.09000,0.31100,0.13500,67.16500,-65.55500,-17.62200,-0.50800,0.45300,-0.73400,83.06000,-0.33000
041225_03.31.49.287,1.10200,0.22700,0.10000,69.07300,-60.69000,-20.80800,-0.50800,0.45300,-0.73400,84.11000,1.05000
041225_03.31.49.299,1.11300,0.22500,0.00200,64.24300,-57.89000,-36.78500,-0.52100,0.44700,-0.73600,83.94000,-0.17000
041225_03.31.49.311,1.16000,0.24500,-0.05700,64.31300,-58.06500,-42.63000,-0.52900,0.43500,-0.74000,84.01000,0.07000
041225_03.31.49.323,1.19600,0.24400,0.05100,58.78300,-59.48300,-46.21700,-0.54400,0.42600,-0.73900,83.69000,-0.32000
041225_03.31.49.334,1.16500,0.26900,0.07000,52.78000,-61.98500,-45.76300,-0.54400,0.42600,-0.74100,83.20000,-0.49000
041225_03.31.49.346,1.14400,0.31600,0.08400,47.02200,-60.11200,-40.77500,-0.55400,0.41700,-0.74100,83.86000,0.66000
041225_03.31.49.358,1.15100,0.34300,0.11700,41.96500,-55.17800,-31.23700,-0.56400,0.40700,-0.72900,83.47000,-0.39000
041225_03.31.49.370,1.18400,0.36500,0.11700,37.73000,-51.99300,-21.36800,-0.57700,0.39900,-0.73000,83.29000,-0.18000
041225_03.31.49.382,1.20000,0.41100,0.05100,34.52800,-51.55500,-13.72000,-0.58900,0.39500,-0.72800,83.66000,0.37000
041225_03.31.49.393,1.16800,0.41000,-0.02500,32.76000,-52.32500,-8.03300,-0.58900,0.39500,-0.72800,82.84000,-0.82000
041225_03.31.49.405,1.12700,0.38800,-0.06800,30.73000,-51.69500,-4.14800,-0.60200,0.39400,-0.72500,83.82000,0.98000
041225_03.31.49.417,1.08800,0.34800,-0.14400,28.07000,-52.16700,-1.13800,-0.60600,0.39200,-0.72100,83.66000,-0.16000
041225_03.31.49.428,1.10400,0.30500,-0.22300,27.40500,-56.85800,1.33000,-0.61300,0.38200,-0.71500,83.47000,-0.19000
041225_03.31.49.440,1.09300,0.29200,-0.30100,29.01500,-65.03000,4.53200,-0.62300,0.38600,-0.70500,82.83000,-0.64000
041225_03.31.49.451,1.09700,0.26400,-0.33300,24.01000,-80.85000,16.32700,-0.62300,0.38600,-0.70500,83.54000,0.71000
041225_03.31.49.463,1.04200,0.10400,-0.37700,25.18300,-88.48000,23.03000,-0.63200,0.39000,-0.69700,83.72000,0.18000
041225_03.31.49.475,1.03300,0.06400,-0.36400,22.62800,-95.44500,30.03000,-0.64800,0.38700,-0.68400,83.59000,-0.13000
041225_03.31.49.487,1.01900,0.04600,-0.34800,22.31200,-99.80200,41.17800,-0.66300,0.39200,-0.66900,83.23000,-0.36000
041225_03.31.49.498,0.99500,-0.00200,-0.38400,20.98300,-96.02200,54.53000,-0.67200,0.40300,-0.65500,83.75000,0.52000
041225_03.31.49.510,0.98700,-0.04800,-0.38500,14.35000,-85.97800,66.32500,-0.67200,0.40300,-0.65500,83.10000,-0.65000
041225_03.31.49.522,1.04200,-0.07100,-0.34900,0.22800,-78.38200,74.27000,-0.68200,0.41600,-0.64700,82.82000,-0.28000
041225_03.31.49.533,1.13000,-0.05400,-0.33300,-16.04800,-76.31700,78.06700,-0.68900,0.43200,-0.63900,82.88000,0.06000
041225_03.31.49.545,1.08700,-0.01900,-0.40400,-26.30200,-78.69800,78.71500,-0.70100,0.45200,-0.62400,82.98000,0.10000
041225_03.31.49.557,1.00800,0.00800,-0.41400,-27.10800,-75.14500,76.70200,-0.70100,0.46900,-0.61500,83.80000,0.82000
041225_03.31.49.568,1.00800,0.04300,-0.38300,-22.97800,-69.80800,71.99500,-0.70300,0.46900,-0.61500,83.58000,-0.22000
041225_03.31.49.580,1.06100,0.08700,-0.40200,-18.69000,-66.01000,64.71500,-0.70400,0.48400,-0.60400,83.06000,-0.52000
041225_03.31.49.592,1.04100,0.06800,-0.43100,-11.88200,-68.07500,57.62700,-0.71100,0.50000,-0.59500,82.71000,-0.35000
041225_03.31.49.604,0.95600,0.05700,-0.47500,8.29500,-76.45700,43.99500,-0.71200,0.50900,-0.58000,83.79000,1.08000
041225_03.31.49.615,0.84200,0.06500,-0.56100,17.65700,-74.13000,39.21700,-0.71200,0.50900,-0.58000,83.21000,-0.58000
041225_03.31.49.627,0.84300,0.07900,-0.59300,23.08300,-70.66500,35.22800,-0.71700,0.51600,-0.57100,83.35000,0.14000
041225_03.31.49.638,0.86300,0.13500,-0.57000,21.49000,-67.46300,32.41000,-0.71500,0.52300,-0.55800,83.47000,0.12000
041225_03.31.49.650,0.88800,0.09900,-0.56800,8.94300,-64.06700,34.05500,-0.72300,0.53100,-0.54900,83.41000,-0.06000
041225_03.31.49.662,0.87700,0.00600,-0.60000,-6.00300,-62.89500,36.62700,-0.72600,0.53600,-0.53300,83.56000,0.15000
041225_03.31.49.674,0.78300,-0.06000,-0.68200,-16.38000,-65.99300,34.91200,-0.72600,0.53600,-0.53300,83.85000,0.29000
041225_03.31.49.686,0.76800,-0.07100,-0.79000,-20.94800,-70.61300,28.49000,-0.72300,0.53700,-0.52700,82.61000,-1.24000
041225_03.31.49.697,0.76800,-0.08500,-0.77700,-20.91300,-75.16200,23.29200,-0.72600,0.54500,-0.50700,83.80000,1.19000
041225_03.31.49.709,0.78700,-0.10300,-0.66100,-17.86800,-80.64000,16.43300,-0.72400,0.55100,-0.49500,83.07000,-0.73000
041225_03.31.49.720,0.79200,-0.14400,-0.61600,-20.47500,-86.39700,9.88700,-0.72900,0.55000,-0.48000,83.45000,0.38000
041225_03.31.49.732,0.71700,-0.19000,-0.70800,-32.70800,-84.01800,6.14200,-0.72900,0.55000,-0.48000,83.96000,0.51000
041225_03.31.49.744,0.60100,-0.20200,-0.83400,-41.87700,-71.48800,4.23500,-0.73200,0.55200,-0.46400,83.88000,-0.08000
041225_03.31.49.755,0.57700,-0.19800,-0.81700,-11.44500,-59.01000,7.73500,-0.73000,0.55200,-0.45100,83.42000,-0.46000
041225_03.31.49.767,0.73100,-0.07200,-0.81500,7.64800,-62.79000,17.88500,-0.72600,0.55100,-0.43900,83.70000,0.28000
