timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-04 03:43:44.125,0x109,3,03,0E,0D,,,,,
2025-12-04 03:43:44.126,0x232,4,00,00,07,0A,,,,
2025-12-04 03:43:44.126,0x15,7,00,00,01,00,00,00,01,
2025-12-04 03:43:44.135,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.136,0x109,3,03,0F,0C,,,,,
2025-12-04 03:43:44.145,0x15,7,00,00,01,00,00,01,00,
2025-12-04 03:43:44.146,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.147,0x25D,3,01,01,02,,,,,
2025-12-04 03:43:44.156,0x227,3,01,0A,09,,,,,
2025-12-04 03:43:44.156,0x109,3,03,00,0B,,,,,
2025-12-04 03:43:44.157,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.158,0x242,3,00,01,0F,,,,,
2025-12-04 03:43:44.167,0x42,6,01,FF,02,01,02,0E,,
2025-12-04 03:43:44.168,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.177,0x109,3,03,01,0A,,,,,
2025-12-04 03:43:44.178,0x227,3,01,0A,09,,,,,
2025-12-04 03:43:44.178,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.187,0x42,6,01,FF,02,02,0E,01,,
2025-12-04 03:43:44.188,0x109,3,03,02,09,,,,,
2025-12-04 03:43:44.189,0x42,6,01,FF,02,02,04,0B,,
2025-12-04 03:43:44.198,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.199,0x232,4,00,00,0A,07,,,,
2025-12-04 03:43:44.199,0xA0,3,00,0B,0D,,,,,
2025-12-04 03:43:44.209,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.209,0x242,3,00,03,0D,,,,,
2025-12-04 03:43:44.210,0x42,6,01,FF,02,01,06,0A,,
2025-12-04 03:43:44.219,0x15,7,00,00,01,00,00,07,0A,
2025-12-04 03:43:44.220,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.221,0x232,4,00,00,0B,06,,,,
2025-12-04 03:43:44.230,0xA0,3,00,0C,05,,,,,
2025-12-04 03:43:44.230,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.231,0x242,3,00,04,0C,,,,,
2025-12-04 03:43:44.241,0x15,7,00,00,01,00,00,09,08,
2025-12-04 03:43:44.242,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.250,0x232,4,00,00,0C,05,,,,
2025-12-04 03:43:44.251,0x15,7,00,00,01,00,00,0A,07,
2025-12-04 03:43:44.252,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.261,0x109,3,03,06,05,,,,,
2025-12-04 03:43:44.262,0x242,3,00,05,0B,,,,,
2025-12-04 03:43:44.262,0x42,6,01,FF,02,01,0A,06,,
2025-12-04 03:43:44.271,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.272,0x232,4,00,00,0D,04,,,,
2025-12-04 03:43:44.273,0xA0,3,00,0E,04,,,,,
2025-12-04 03:43:44.282,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.283,0x242,3,00,06,0A,,,,,
2025-12-04 03:43:44.283,0x109,3,03,08,03,,,,,
2025-12-04 03:43:44.292,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:43:44.293,0x232,4,00,00,0E,03,,,,
2025-12-04 03:43:44.294,0x227,3,01,0A,09,,,,,
2025-12-04 03:43:44.303,0xA0,3,00,0F,0B,,,,,
2025-12-04 03:43:44.303,0x109,3,03,09,02,,,,,
2025-12-04 03:43:44.304,0x242,3,00,07,09,,,,,
2025-12-04 03:43:44.305,0x25D,3,01,05,0E,,,,,
2025-12-04 03:43:44.314,0x42,6,01,FF,02,02,0E,01,,
