mx,my,mz
-0.376,0.953,-0.484
-0.349,0.945,-0.468
-0.349,0.945,-0.468
-0.332,0.937,-0.469
-0.323,0.921,-0.462
-0.324,0.907,-0.456
-0.326,0.892,-0.458
-0.326,0.892,-0.458
-0.329,0.88,-0.467
-0.342,0.86,-0.477
-0.355,0.844,-0.49
-0.359,0.821,-0.498
-0.359,0.821,-0.498
-0.362,0.801,-0.52
-0.358,0.78,-0.532
-0.352,0.768,-0.547
-0.341,0.759,-0.559
-0.341,0.759,-0.559
-0.334,0.741,-0.573
-0.319,0.735,-0.588
-0.313,0.731,-0.597
-0.306,0.727,-0.604
-0.306,0.727,-0.604
-0.3,0.715,-0.607
-0.295,0.715,-0.615
-0.298,0.72,-0.615
-0.296,0.714,-0.623
-0.296,0.714,-0.623
-0.297,0.718,-0.63
-0.291,0.715,-0.636
-0.29,0.714,-0.628
-0.292,0.713,-0.639
-0.292,0.713,-0.639
-0.292,0.706,-0.642
-0.289,0.695,-0.642
-0.289,0.702,-0.654
-0.283,0.701,-0.655
-0.283,0.701,-0.655
-0.287,0.706,-0.66
-0.293,0.706,-0.658
-0.295,0.708,-0.653
-0.298,0.709,-0.66
-0.298,0.709,-0.66
-0.296,0.705,-0.666
-0.308,0.708,-0.667
-0.314,0.711,-0.671
-0.317,0.713,-0.67
-0.317,0.713,-0.67
-0.318,0.717,-0.67
-0.327,0.723,-0.668
-0.328,0.725,-0.672
-0.335,0.724,-0.669
-0.335,0.724,-0.669
-0.343,0.723,-0.683
-0.352,0.725,-0.686
-0.365,0.726,-0.689
-0.373,0.726,-0.692
-0.373,0.726,-0.692
-0.383,0.724,-0.689
-0.397,0.722,-0.696
-0.398,0.726,-0.701
-0.401,0.721,-0.71
-0.401,0.721,-0.71
-0.404,0.723,-0.714
-0.408,0.72,-0.716
-0.41,0.714,-0.725
-0.418,0.707,-0.73
-0.418,0.707,-0.73
-0.423,0.7,-0.743
-0.429,0.69,-0.742
-0.428,0.686,-0.755
-0.429,0.681,-0.761
-0.429,0.681,-0.761
-0.429,0.673,-0.769
-0.433,0.664,-0.781
-0.435,0.659,-0.79
