mx,my,mz
0.191,0.438,-0.422
0.164,0.452,-0.416
0.137,0.464,-0.411
0.137,0.464,-0.411
0.108,0.47,-0.398
0.085,0.471,-0.394
0.058,0.476,-0.389
0.033,0.475,-0.382
0.033,0.475,-0.382
0.008,0.475,-0.375
-0.012,0.471,-0.376
-0.033,0.469,-0.365
-0.053,0.466,-0.365
-0.053,0.466,-0.365
-0.074,0.466,-0.363
-0.091,0.455,-0.353
-0.105,0.45,-0.349
-0.121,0.438,-0.347
-0.121,0.438,-0.347
-0.13,0.432,-0.34
-0.149,0.419,-0.33
-0.15,0.408,-0.318
-0.158,0.403,-0.316
-0.158,0.403,-0.316
-0.165,0.397,-0.301
-0.166,0.386,-0.291
-0.172,0.385,-0.285
-0.175,0.378,-0.279
-0.175,0.378,-0.279
-0.173,0.375,-0.261
-0.175,0.376,-0.253
-0.169,0.377,-0.235
-0.166,0.384,-0.22
-0.166,0.384,-0.22
-0.157,0.392,-0.198
-0.152,0.404,-0.176
-0.144,0.414,-0.157
-0.142,0.43,-0.139
-0.142,0.43,-0.139
-0.137,0.446,-0.12
-0.137,0.47,-0.101
-0.131,0.494,-0.09
-0.123,0.531,-0.074
-0.123,0.531,-0.074
-0.123,0.576,-0.062
-0.125,0.626,-0.047
-0.133,0.683,-0.044
-0.145,0.738,-0.048
-0.145,0.738,-0.048
-0.164,0.8,-0.056
-0.186,0.845,-0.063
-0.212,0.882,-0.074
-0.244,0.916,-0.089
-0.244,0.916,-0.089
-0.279,0.938,-0.102
-0.306,0.953,-0.11
-0.336,0.971,-0.133
-0.366,0.983,-0.15
-0.366,0.983,-0.15
-0.391,1.001,-0.175
-0.427,1.012,-0.202
-0.474,1.015,-0.24
-0.512,1.01,-0.275
-0.512,1.01,-0.275
-0.541,0.995,-0.317
-0.573,0.978,-0.345
-0.593,0.951,-0.359
-0.614,0.922,-0.372
-0.614,0.922,-0.372
-0.628,0.9,-0.38
-0.639,0.868,-0.386
-0.644,0.847,-0.379
-0.646,0.825,-0.385
-0.646,0.825,-0.385
-0.646,0.802,-0.381
-0.642,0.779,-0.382
-0.643,0.756,-0.384
-0.642,0.734,-0.382
-0.642,0.734,-0.382
-0.637,0.71,-0.377
-0.631,0.689,-0.372
-0.623,0.67,-0.368
-0.612,0.656,-0.359
-0.612,0.656,-0.359
-0.599,0.646,-0.346
-0.589,0.627,-0.338
-0.576,0.615,-0.335
-0.567,0.608,-0.331
-0.567,0.608,-0.331
-0.557,0.598,-0.325
-0.542,0.584,-0.325
-0.532,0.573,-0.322
-0.511,0.566,-0.306
-0.511,0.566,-0.306
-0.497,0.562,-0.299
-0.479,0.557,-0.297
-0.453,0.554,-0.291
-0.436,0.551,-0.292
-0.436,0.551,-0.292
-0.417,0.555,-0.291
-0.402,0.557,-0.289
-0.384,0.558,-0.29
-0.364,0.566,-0.299
-0.364,0.566,-0.299
-0.344,0.577,-0.302
-0.331,0.581,-0.302
-0.316,0.594,-0.305
-0.309,0.603,-0.303
-0.309,0.603,-0.303
-0.313,0.606,-0.299
-0.319,0.607,-0.296
-0.33,0.614,-0.307
-0.34,0.618,-0.298
-0.34,0.618,-0.298
-0.353,0.619,-0.295
-0.368,0.62,-0.295
-0.377,0.62,-0.286
-0.386,0.625,-0.281
-0.386,0.625,-0.281
-0.391,0.625,-0.272
-0.398,0.625,-0.269
-0.404,0.627,-0.259
-0.419,0.62,-0.255
-0.419,0.62,-0.255
-0.431,0.613,-0.253
-0.45,0.608,-0.245
-0.46,0.598,-0.237
-0.483,0.589,-0.231
-0.483,0.589,-0.231
-0.498,0.584,-0.227
-0.514,0.574,-0.223
-0.537,0.569,-0.227
-0.563,0.557,-0.229
-0.563,0.557,-0.229
-0.593,0.534,-0.229
-0.634,0.515,-0.235
-0.666,0.48,-0.224
-0.691,0.452,-0.224
-0.691,0.452,-0.224
-0.714,0.411,-0.22
-0.731,0.369,-0.207
-0.741,0.323,-0.201
-0.755,0.275,-0.207
-0.755,0.275,-0.207
-0.768,0.212,-0.214
-0.778,0.142,-0.228
-0.783,0.068,-0.253
-0.782,-0.018,-0.279
-0.782,-0.018,-0.279
-0.772,-0.106,-0.307
-0.749,-0.2,-0.345
-0.699,-0.288,-0.395
-0.643,-0.365,-0.45
-0.643,-0.365,-0.45
-0.572,-0.422,-0.503
-0.493,-0.457,-0.562
-0.411,-0.469,-0.617
-0.338,-0.468,-0.667
-0.338,-0.468,-0.667
-0.259,-0.449,-0.713
-0.195,-0.428,-0.76
-0.123,-0.403,-0.801
-0.048,-0.374,-0.843
-0.048,-0.374,-0.843
0.036,-0.336,-0.877
0.129,-0.29,-0.907
0.229,-0.24,-0.918
0.334,-0.161,-0.91
0.334,-0.161,-0.91
0.447,-0.062,-0.881
0.524,0.045,-0.823
0.573,0.16,-0.755
0.592,0.26,-0.662
0.592,0.26,-0.662
0.573,0.362,-0.564
0.512,0.461,-0.506
0.442,0.546,-0.468
0.387,0.593,-0.471
0.387,0.593,-0.471
0.341,0.623,-0.481
0.31,0.649,-0.485
0.277,0.671,-0.504
0.242,0.694,-0.506
0.242,0.694,-0.506
0.203,0.713,-0.507
0.16,0.731,-0.514
0.115,0.748,-0.516
0.066,0.756,-0.534
0.066,0.756,-0.534
0.028,0.76,-0.543
-0.006,0.749,-0.549
-0.033,0.735,-0.554
-0.059,0.716,-0.565
-0.059,0.716,-0.565
-0.087,0.699,-0.572
-0.113,0.674,-0.587
-0.134,0.652,-0.598
-0.15,0.628,-0.616
-0.15,0.628,-0.616
-0.164,0.61,-0.622
-0.166,0.593,-0.639
-0.175,0.577,-0.649
-0.178,0.559,-0.662
-0.178,0.559,-0.662
-0.185,0.544,-0.679
-0.187,0.517,-0.697
-0.186,0.504,-0.714
-0.182,0.486,-0.73
-0.182,0.486,-0.73
-0.18,0.477,-0.746
-0.167,0.469,-0.753
-0.157,0.465,-0.768
-0.137,0.465,-0.776
-0.137,0.465,-0.776
-0.122,0.463,-0.788
-0.103,0.469,-0.795
-0.084,0.474,-0.81
-0.074,0.484,-0.821
-0.074,0.484,-0.821
-0.065,0.5,-0.833
-0.044,0.517,-0.84
-0.03,0.541,-0.838
-0.016,0.564,-0.839
-0.016,0.564,-0.839
0.004,0.586,-0.842
0.026,0.607,-0.833
0.039,0.636,-0.837
0.05,0.66,-0.825
0.05,0.66,-0.825
0.062,0.683,-0.821
0.069,0.697,-0.814
0.077,0.719,-0.806
0.08,0.737,-0.799
0.08,0.737,-0.799
0.079,0.761,-0.797
0.073,0.774,-0.807
0.076,0.787,-0.801
0.067,0.803,-0.794
0.067,0.803,-0.794
0.059,0.822,-0.798
0.043,0.849,-0.781
0.016,0.874,-0.771
-0.014,0.905,-0.758
-0.014,0.905,-0.758
-0.064,0.923,-0.756
-0.108,0.928,-0.752
-0.16,0.913,-0.752
-0.209,0.884,-0.763
-0.209,0.884,-0.763
-0.237,0.838,-0.779
-0.261,0.794,-0.787
-0.303,0.748,-0.786
-0.341,0.705,-0.796
-0.341,0.705,-0.796
-0.38,0.648,-0.794
-0.41,0.58,-0.791
-0.431,0.513,-0.769
-0.433,0.448,-0.743
-0.433,0.448,-0.743
-0.426,0.388,-0.722
-0.413,0.338,-0.691
-0.408,0.291,-0.656
-0.4,0.264,-0.621
-0.4,0.264,-0.621
-0.389,0.242,-0.593
-0.379,0.225,-0.578
-0.374,0.209,-0.542
-0.367,0.199,-0.523
-0.367,0.199,-0.523
-0.365,0.188,-0.507
-0.362,0.176,-0.494
-0.36,0.174,-0.487
-0.36,0.175,-0.474
-0.36,0.175,-0.474
-0.362,0.17,-0.471
-0.357,0.165,-0.464
-0.351,0.164,-0.46
-0.358,0.163,-0.462
-0.358,0.163,-0.462
-0.361,0.161,-0.459
-0.364,0.158,-0.459
-0.365,0.155,-0.457
-0.366,0.149,-0.459
-0.366,0.149,-0.459
-0.372,0.142,-0.464
-0.379,0.133,-0.47
-0.392,0.118,-0.474
-0.401,0.104,-0.493
-0.401,0.104,-0.493
-0.41,0.089,-0.502
-0.413,0.073,-0.518
-0.424,0.06,-0.533
-0.426,0.043,-0.539
-0.426,0.043,-0.539
-0.432,0.031,-0.566
-0.434,0.012,-0.59
-0.426,-0.009,-0.625
-0.416,-0.02,-0.675
-0.416,-0.02,-0.675
-0.404,-0.039,-0.726
-0.38,-0.042,-0.779
-0.348,-0.038,-0.83
-0.31,-0.024,-0.883
-0.31,-0.024,-0.883
