mx,my,mz
-0.621,0.078,-0.215
-0.648,0.09,-0.245
-0.676,0.102,-0.265
-0.693,0.116,-0.283
-0.693,0.116,-0.283
-0.707,0.132,-0.289
-0.721,0.143,-0.31
-0.734,0.162,-0.316
-0.744,0.165,-0.328
-0.744,0.165,-0.328
-0.754,0.177,-0.333
-0.762,0.189,-0.348
-0.768,0.201,-0.37
-0.769,0.21,-0.384
-0.769,0.21,-0.384
-0.776,0.222,-0.404
-0.782,0.241,-0.416
-0.785,0.25,-0.432
-0.789,0.262,-0.443
-0.789,0.262,-0.443
-0.788,0.274,-0.453
-0.788,0.284,-0.474
-0.795,0.297,-0.48
-0.788,0.304,-0.496
-0.788,0.304,-0.496
-0.792,0.308,-0.508
-0.79,0.318,-0.519
-0.785,0.324,-0.532
-0.784,0.335,-0.54
-0.784,0.335,-0.54
-0.777,0.346,-0.549
-0.781,0.352,-0.56
-0.775,0.366,-0.569
-0.773,0.379,-0.574
-0.773,0.379,-0.574
-0.779,0.391,-0.578
-0.779,0.401,-0.58
-0.775,0.407,-0.583
-0.777,0.421,-0.59
-0.777,0.421,-0.59
-0.776,0.428,-0.585
-0.776,0.435,-0.583
-0.775,0.45,-0.578
-0.775,0.461,-0.566
-0.775,0.461,-0.566
-0.775,0.476,-0.563
-0.772,0.488,-0.556
-0.776,0.503,-0.546
-0.772,0.513,-0.538
-0.772,0.513,-0.538
-0.778,0.527,-0.53
-0.778,0.536,-0.524
-0.779,0.535,-0.516
-0.783,0.542,-0.505
-0.783,0.542,-0.505
-0.782,0.539,-0.494
-0.784,0.544,-0.49
-0.786,0.547,-0.494
-0.79,0.543,-0.494
-0.79,0.543,-0.494
-0.789,0.544,-0.502
-0.795,0.551,-0.508
-0.791,0.551,-0.51
-0.792,0.551,-0.506
-0.792,0.551,-0.506
-0.795,0.546,-0.512
-0.795,0.548,-0.52
-0.796,0.545,-0.512
-0.798,0.549,-0.516
-0.798,0.549,-0.516
-0.792,0.55,-0.507
-0.792,0.559,-0.513
-0.791,0.564,-0.516
-0.788,0.572,-0.52
-0.788,0.572,-0.52
-0.785,0.584,-0.514
-0.779,0.607,-0.513
-0.769,0.629,-0.515
-0.766,0.653,-0.508
-0.766,0.653,-0.508
-0.758,0.674,-0.504
-0.752,0.69,-0.49
-0.744,0.712,-0.519
-0.729,0.709,-0.576
-0.729,0.709,-0.576
-0.707,0.709,-0.62
-0.687,0.703,-0.659
-0.658,0.714,-0.695
-0.615,0.724,-0.746
-0.615,0.724,-0.746
-0.562,0.724,-0.785
-0.529,0.725,-0.797
-0.509,0.716,-0.813
-0.491,0.699,-0.839
-0.491,0.699,-0.839
-0.472,0.682,-0.852
-0.437,0.666,-0.874
-0.418,0.663,-0.873
-0.425,0.649,-0.88
-0.425,0.649,-0.88
-0.436,0.631,-0.881
-0.45,0.611,-0.881
-0.461,0.593,-0.885
-0.469,0.574,-0.892
-0.469,0.574,-0.892
-0.473,0.563,-0.893
-0.458,0.559,-0.901
-0.446,0.558,-0.904
-0.425,0.56,-0.902
-0.425,0.56,-0.902
-0.418,0.561,-0.912
-0.411,0.556,-0.917
-0.413,0.554,-0.914
-0.422,0.546,-0.913
-0.422,0.546,-0.913
-0.427,0.528,-0.919
-0.428,0.511,-0.92
-0.433,0.493,-0.921
-0.432,0.482,-0.923
-0.432,0.482,-0.923
-0.436,0.465,-0.917
-0.445,0.458,-0.921
-0.458,0.45,-0.912
-0.467,0.437,-0.914
-0.467,0.437,-0.914
-0.482,0.427,-0.912
-0.487,0.413,-0.91
-0.492,0.399,-0.903
-0.501,0.391,-0.898
-0.501,0.391,-0.898
-0.507,0.381,-0.9
-0.51,0.371,-0.894
-0.517,0.362,-0.897
-0.521,0.359,-0.899
-0.521,0.359,-0.899
-0.532,0.346,-0.893
-0.534,0.341,-0.89
-0.543,0.33,-0.883
-0.553,0.325,-0.878
-0.553,0.325,-0.878
