timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
031225_15.05.49.618,-0.00300,-0.01700,0.98900,0.05300,-0.08700,-0.01800,0.07500,0.41300,-0.55900,173.86000,0.05000
031225_15.05.49.629,-0.00300,-0.01800,0.99000,0.07000,-0.08700,-0.05300,0.06900,0.41800,-0.55800,173.66000,-0.20000
031225_15.05.49.641,-0.00200,-0.01800,0.99000,0.05300,-0.10500,-0.01800,0.07200,0.41000,-0.56200,173.93000,0.27000
031225_15.05.49.652,-0.00300,-0.01800,0.99200,0.05300,-0.10500,-0.01800,0.07200,0.41000,-0.56200,173.23000,-0.70000
031225_15.05.49.664,-0.00300,-0.01900,0.99100,0.05300,-0.10500,-0.01800,0.07100,0.41800,-0.55700,173.30000,0.07000
031225_15.05.49.675,-0.00200,-0.01800,0.99100,0.05300,-0.08700,-0.05300,0.07200,0.41900,-0.55400,173.68000,0.38000
031225_15.05.49.687,-0.00200,-0.01800,0.99100,0.05300,-0.10500,-0.03500,0.07400,0.41500,-0.55300,173.61000,-0.07000
031225_15.05.49.698,-0.00200,-0.01800,0.98900,0.03500,-0.08700,-0.01800,0.07400,0.41500,-0.55700,173.24000,-0.37000
031225_15.05.49.710,-0.00200,-0.01800,0.99100,0.07000,-0.10500,-0.03500,0.07000,0.41700,-0.55700,173.26000,0.02000
031225_15.05.49.721,-0.00300,-0.01900,0.99200,0.05300,-0.08700,-0.03500,0.06700,0.41600,-0.55800,173.54000,0.28000
031225_15.05.49.733,-0.00300,-0.01700,0.99100,0.07000,-0.10500,-0.03500,0.06700,0.41500,-0.55700,173.23000,-0.31000
031225_15.05.49.744,-0.00200,-0.01800,0.99100,0.07000,-0.08700,-0.03500,0.07300,0.41200,-0.56000,174.19000,0.96000
031225_15.05.49.756,-0.00200,-0.02000,0.99000,0.07000,-0.08700,-0.01800,0.07300,0.41200,-0.56000,173.45000,-0.74000
031225_15.05.49.767,-0.00300,-0.01800,0.99000,0.07000,-0.10500,-0.01800,0.07300,0.41600,-0.55600,173.89000,0.44000
031225_15.05.49.778,-0.00200,-0.01800,0.99200,0.03500,-0.08700,-0.03500,0.07200,0.41300,-0.56000,172.93000,-0.96000
031225_15.05.49.790,-0.00400,-0.01900,0.99200,0.07000,-0.08700,-0.05300,0.07700,0.41500,-0.55900,173.39000,0.46000
031225_15.05.49.801,-0.00200,-0.01800,0.99000,0.07000,-0.08700,-0.05300,0.07400,0.41400,-0.55800,173.16000,-0.23000
031225_15.05.49.813,-0.00200,-0.01900,0.99100,0.05300,-0.08700,-0.03500,0.07400,0.41400,-0.55800,173.61000,0.45000
031225_15.05.49.824,-0.00300,-0.01800,0.99000,0.08700,-0.10500,-0.03500,0.07400,0.41500,-0.55700,174.21000,0.60000
031225_15.05.49.836,-0.00300,-0.01800,0.99100,0.07000,-0.08700,-0.03500,0.07700,0.41200,-0.55800,173.13000,-1.08000
031225_15.05.49.847,-0.00300,-0.01800,0.99100,0.05300,-0.10500,-0.03500,0.07300,0.41700,-0.56300,173.95000,0.82000
031225_15.05.49.859,-0.00300,-0.01900,0.99100,0.07000,-0.10500,-0.01800,0.07300,0.41700,-0.56300,173.84000,-0.11000
031225_15.05.49.870,-0.00200,-0.01900,0.99100,0.07000,-0.08700,-0.03500,0.07200,0.41800,-0.56500,173.69000,-0.15000
031225_15.05.49.882,-0.00300,-0.01800,0.99100,0.05300,-0.08700,-0.03500,0.07400,0.41100,-0.54900,173.35000,-0.34000
031225_15.05.49.893,-0.00100,-0.01900,0.99200,0.05300,-0.10500,-0.03500,0.07100,0.41200,-0.55500,173.68000,0.33000
031225_15.05.49.905,-0.00300,-0.01900,0.99000,0.07000,-0.08700,-0.03500,0.07300,0.41400,-0.55700,173.87000,0.19000
031225_15.05.49.916,-0.00200,-0.02000,0.99200,0.07000,-0.10500,-0.03500,0.07300,0.41400,-0.55700,173.54000,-0.33000
031225_15.05.49.928,-0.00300,-0.01900,0.99100,0.07000,-0.10500,-0.03500,0.07000,0.41100,-0.55900,173.07000,-0.47000
031225_15.05.49.939,-0.00300,-0.01800,0.99100,0.05300,-0.08700,-0.03500,0.06800,0.41000,-0.55700,173.45000,0.38000
031225_15.05.49.951,-0.00300,-0.01900,0.99200,0.07000,-0.07000,-0.05300,0.07100,0.41100,-0.55700,173.18000,-0.27000
031225_15.05.49.962,-0.00200,-0.01800,0.99200,0.08700,-0.08700,-0.03500,0.07100,0.41100,-0.55700,173.68000,0.50000
031225_15.05.49.974,-0.00200,-0.01900,0.99200,0.07000,-0.08700,-0.03500,0.06900,0.41200,-0.55400,173.14000,-0.54000
031225_15.05.49.985,-0.00300,-0.01800,0.99000,0.07000,-0.12300,-0.03500,0.06700,0.41500,-0.55600,173.29000,0.15000
031225_15.05.49.996,-0.00200,-0.01800,0.99200,0.05300,-0.10500,-0.01800,0.06700,0.41300,-0.56100,173.87000,0.58000
031225_15.05.50.008,-0.00200,-0.01900,0.99100,0.03500,-0.10500,-0.03500,0.06900,0.41700,-0.56000,172.98000,-0.89000
031225_15.05.50.019,-0.00400,-0.01800,0.99100,0.05300,-0.10500,-0.03500,0.06900,0.41700,-0.56000,173.75000,0.77000
031225_15.05.50.031,-0.00300,-0.01800,0.99000,0.05300,-0.08700,-0.03500,0.07500,0.41600,-0.56200,173.89000,0.14000
