timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-04 03:58:16.220,0x109,3,03,0E,0D,,,,,
2025-12-04 03:58:16.229,0x42,6,01,FF,02,02,04,0B,,
2025-12-04 03:58:16.230,0x15,7,0F,FD,05,00,00,05,0D,
2025-12-04 03:58:16.239,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.240,0x232,4,00,00,02,0F,,,,
2025-12-04 03:58:16.240,0xA0,3,00,03,03,,,,,
2025-12-04 03:58:16.250,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.251,0x25D,3,01,07,0C,,,,,
2025-12-04 03:58:16.251,0x15,7,0F,FD,05,00,00,07,0B,
2025-12-04 03:58:16.261,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.261,0x232,4,00,00,03,0E,,,,
2025-12-04 03:58:16.262,0x227,3,01,0A,09,,,,,
2025-12-04 03:58:16.271,0xA0,3,00,04,07,,,,,
2025-12-04 03:58:16.271,0x109,3,03,01,0A,,,,,
2025-12-04 03:58:16.272,0x15,7,0F,FD,05,00,00,0D,05,
2025-12-04 03:58:16.282,0x15,7,0F,FD,05,00,00,09,09,
2025-12-04 03:58:16.282,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.283,0x25D,3,01,08,0B,,,,,
2025-12-04 03:58:16.292,0x242,3,00,09,07,,,,,
2025-12-04 03:58:16.292,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.293,0x42,6,01,FF,02,02,08,07,,
2025-12-04 03:58:16.302,0x15,7,0F,FD,05,00,00,0B,07,
2025-12-04 03:58:16.303,0x109,3,03,03,08,,,,,
2025-12-04 03:58:16.304,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.313,0x232,4,00,00,05,0C,,,,
2025-12-04 03:58:16.313,0xA0,3,00,06,06,,,,,
2025-12-04 03:58:16.314,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.323,0x109,3,03,04,07,,,,,
2025-12-04 03:58:16.324,0x15,7,0F,FD,05,00,00,0D,05,
2025-12-04 03:58:16.325,0x25D,3,01,09,0A,,,,,
2025-12-04 03:58:16.334,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.335,0x232,4,00,00,06,0B,,,,
2025-12-04 03:58:16.335,0xA0,3,00,07,01,,,,,
2025-12-04 03:58:16.344,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.345,0x15,7,0F,FD,05,00,00,0F,03,
2025-12-04 03:58:16.354,0x42,6,01,FF,02,02,0E,01,,
2025-12-04 03:58:16.355,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.356,0x242,3,00,0C,04,,,,,
2025-12-04 03:58:16.365,0x42,6,01,FF,02,02,0F,00,,
2025-12-04 03:58:16.366,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.367,0x109,3,03,07,04,,,,,
2025-12-04 03:58:16.376,0x15,7,0F,FD,05,00,00,01,01,
2025-12-04 03:58:16.376,0x42,6,01,FF,02,02,00,0F,,
2025-12-04 03:58:16.377,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.386,0x227,3,01,0A,09,,,,,
2025-12-04 03:58:16.387,0xA0,3,00,09,00,,,,,
2025-12-04 03:58:16.388,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.397,0x15,7,0F,FD,05,00,00,03,0F,
2025-12-04 03:58:16.398,0x42,6,01,FF,02,02,02,0D,,
2025-12-04 03:58:16.407,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
