mx,my,mz
-0.202,0.315,-0.049
-0.169,0.334,-0.057
-0.169,0.334,-0.057
-0.148,0.36,-0.061
-0.126,0.38,-0.065
-0.115,0.397,-0.068
-0.106,0.412,-0.072
-0.094,0.422,-0.076
-0.084,0.432,-0.088
-0.084,0.432,-0.091
-0.059,0.436,-0.091
-0.05,0.441,-0.104
-0.027,0.441,-0.116
-0.01,0.442,-0.129
0.012,0.44,-0.142
0.039,0.445,-0.171
0.039,0.448,-0.196
0.065,0.448,-0.196
0.08,0.452,-0.22
0.094,0.468,-0.238
0.107,0.479,-0.259
0.111,0.494,-0.29
0.115,0.514,-0.307
0.116,0.529,-0.322
0.116,0.529,-0.322
0.115,0.55,-0.344
0.103,0.572,-0.359
0.094,0.594,-0.37
0.088,0.615,-0.375
0.076,0.634,-0.384
0.062,0.649,-0.388
0.062,0.649,-0.388
0.051,0.66,-0.395
0.036,0.677,-0.4
0.026,0.692,-0.406
0.01,0.704,-0.404
-0.005,0.719,-0.408
-0.027,0.732,-0.411
-0.027,0.732,-0.411
-0.043,0.74,-0.411
-0.063,0.75,-0.416
-0.084,0.761,-0.415
-0.094,0.766,-0.411
-0.117,0.774,-0.402
-0.13,0.779,-0.384
-0.13,0.779,-0.384
-0.148,0.777,-0.379
-0.163,0.781,-0.359
-0.169,0.784,-0.348
-0.181,0.786,-0.338
-0.185,0.786,-0.325
-0.188,0.781,-0.309
-0.188,0.781,-0.309
-0.198,0.778,-0.289
-0.197,0.773,-0.277
-0.198,0.763,-0.257
-0.19,0.76,-0.251
-0.183,0.755,-0.232
-0.172,0.74,-0.232
-0.172,0.74,-0.232
-0.162,0.729,-0.224
-0.146,0.724,-0.224
-0.133,0.712,-0.214
-0.124,0.706,-0.212
-0.118,0.699,-0.209
-0.112,0.691,-0.205
-0.112,0.691,-0.205
-0.104,0.685,-0.2
-0.102,0.679,-0.203
-0.093,0.671,-0.192
-0.089,0.659,-0.19
-0.083,0.65,-0.18
-0.073,0.639,-0.186
-0.073,0.635,-0.182
-0.063,0.635,-0.182
-0.056,0.623,-0.182
-0.049,0.62,-0.183
-0.039,0.609,-0.185
-0.036,0.606,-0.177
-0.03,0.593,-0.173
-0.027,0.582,-0.178
-0.027,0.582,-0.178
-0.02,0.58,-0.18
-0.017,0.57,-0.174
-0.015,0.564,-0.181
-0.008,0.554,-0.184
-0.009,0.551,-0.174
-0.0,0.543,-0.177
-0.0,0.543,-0.177
0.002,0.53,-0.174
0.005,0.524,-0.179
0.009,0.515,-0.178
0.011,0.51,-0.184
0.013,0.506,-0.187
0.016,0.505,-0.192
0.016,0.505,-0.192
0.019,0.499,-0.202
0.024,0.492,-0.196
0.027,0.488,-0.198
0.026,0.48,-0.201
0.02,0.475,-0.197
0.023,0.47,-0.193
0.023,0.47,-0.193
0.023,0.467,-0.19
0.023,0.462,-0.191
0.022,0.457,-0.188
0.021,0.453,-0.188
0.02,0.448,-0.191
0.021,0.44,-0.176
0.021,0.44,-0.176
0.018,0.436,-0.174
0.011,0.433,-0.168
0.004,0.423,-0.157
-0.002,0.413,-0.153
-0.006,0.405,-0.145
-0.012,0.395,-0.138
-0.012,0.395,-0.138
-0.02,0.39,-0.124
-0.024,0.384,-0.117
-0.034,0.38,-0.114
-0.043,0.37,-0.113
-0.056,0.368,-0.102
-0.075,0.359,-0.092
-0.075,0.359,-0.092
-0.09,0.356,-0.082
-0.113,0.349,-0.076
-0.13,0.346,-0.066
-0.155,0.341,-0.066
-0.176,0.338,-0.062
-0.199,0.332,-0.064
-0.199,0.332,-0.059
-0.228,0.334,-0.059
-0.251,0.331,-0.069
-0.277,0.335,-0.071
-0.302,0.335,-0.075
-0.332,0.344,-0.09
-0.363,0.345,-0.1
-0.363,0.352,-0.11
-0.388,0.352,-0.11
-0.417,0.36,-0.121
-0.439,0.373,-0.147
-0.464,0.381,-0.167
-0.485,0.394,-0.195
-0.502,0.407,-0.223
-0.519,0.421,-0.239
-0.519,0.421,-0.239
-0.528,0.43,-0.276
-0.539,0.444,-0.309
-0.543,0.455,-0.331
-0.542,0.461,-0.364
-0.531,0.467,-0.396
-0.531,0.482,-0.412
-0.531,0.482,-0.412
-0.514,0.492,-0.434
-0.504,0.499,-0.443
-0.494,0.509,-0.456
-0.485,0.517,-0.468
-0.47,0.527,-0.479
-0.464,0.535,-0.475
-0.464,0.535,-0.475
-0.457,0.545,-0.491
-0.45,0.552,-0.494
-0.442,0.557,-0.503
-0.435,0.563,-0.508
-0.428,0.569,-0.503
-0.422,0.572,-0.503
-0.422,0.572,-0.503
-0.417,0.578,-0.514
-0.407,0.587,-0.508
-0.402,0.591,-0.512
-0.399,0.599,-0.514
-0.389,0.611,-0.513
-0.383,0.62,-0.515
-0.383,0.62,-0.515
-0.372,0.635,-0.515
-0.362,0.645,-0.516
-0.353,0.652,-0.519
-0.337,0.662,-0.516
-0.322,0.669,-0.512
-0.313,0.677,-0.508
-0.313,0.677,-0.508
-0.301,0.679,-0.501
-0.289,0.689,-0.496
-0.274,0.698,-0.495
-0.262,0.701,-0.479
-0.248,0.702,-0.472
-0.233,0.706,-0.47
-0.233,0.706,-0.462
-0.224,0.705,-0.462
-0.21,0.709,-0.452
-0.197,0.707,-0.441
-0.186,0.709,-0.433
-0.168,0.712,-0.424
-0.161,0.709,-0.418
-0.161,0.707,-0.415
-0.152,0.707,-0.415
-0.142,0.707,-0.407
-0.134,0.711,-0.394
-0.124,0.703,-0.392
-0.117,0.707,-0.386
-0.106,0.708,-0.379
-0.098,0.704,-0.367
-0.098,0.704,-0.367
-0.086,0.698,-0.366
-0.078,0.704,-0.353
-0.066,0.703,-0.354
-0.06,0.698,-0.352
-0.047,0.693,-0.336
-0.029,0.691,-0.327
-0.029,0.691,-0.327
-0.018,0.685,-0.325
0.0,0.686,-0.318
0.009,0.687,-0.319
0.024,0.683,-0.318
0.037,0.682,-0.32
0.053,0.685,-0.324
0.053,0.685,-0.324
0.063,0.686,-0.332
0.077,0.696,-0.338
0.088,0.698,-0.349
0.095,0.709,-0.359
0.108,0.72,-0.372
0.109,0.728,-0.394
0.109,0.728,-0.394
0.104,0.736,-0.404
0.095,0.741,-0.422
0.077,0.74,-0.413
0.055,0.736,-0.41
0.032,0.722,-0.396
0.012,0.71,-0.379
0.012,0.71,-0.379
0.0,0.695,-0.365
-0.008,0.681,-0.354
-0.012,0.661,-0.342
-0.006,0.655,-0.331
-0.005,0.639,-0.328
-0.005,0.628,-0.318
-0.005,0.628,-0.318
0.008,0.615,-0.314
0.011,0.604,-0.306
0.017,0.594,-0.301
0.021,0.582,-0.301
0.029,0.577,-0.309
0.029,0.571,-0.312
0.029,0.571,-0.31
0.031,0.558,-0.31
0.033,0.547,-0.309
0.033,0.533,-0.311
0.038,0.518,-0.31
0.048,0.503,-0.318
0.05,0.483,-0.325
0.05,0.467,-0.333
0.062,0.467,-0.333
0.078,0.453,-0.346
0.094,0.442,-0.365
0.11,0.449,-0.38
0.117,0.454,-0.403
0.119,0.473,-0.425
0.117,0.491,-0.441
0.117,0.491,-0.441
0.111,0.511,-0.447
0.101,0.526,-0.457
0.091,0.544,-0.465
0.081,0.556,-0.469
0.071,0.568,-0.469
0.069,0.575,-0.47
0.069,0.575,-0.47
0.061,0.59,-0.472
0.057,0.599,-0.475
0.047,0.613,-0.475
0.041,0.628,-0.477
0.031,0.641,-0.478
0.021,0.659,-0.48
0.021,0.659,-0.48
0.013,0.669,-0.472
0.002,0.681,-0.471
-0.007,0.689,-0.477
-0.012,0.697,-0.477
-0.031,0.712,-0.474
-0.049,0.722,-0.478
-0.049,0.722,-0.478
-0.065,0.737,-0.477
-0.088,0.752,-0.469
-0.106,0.763,-0.468
-0.123,0.772,-0.469
-0.14,0.778,-0.469
-0.16,0.78,-0.479
-0.16,0.78,-0.479
-0.175,0.788,-0.47
-0.191,0.789,-0.471
-0.215,0.798,-0.458
-0.241,0.801,-0.448
-0.265,0.806,-0.427
-0.282,0.808,-0.425
-0.282,0.808,-0.425
-0.296,0.809,-0.411
-0.312,0.806,-0.395
-0.324,0.804,-0.38
-0.329,0.803,-0.366
-0.332,0.801,-0.354
-0.339,0.799,-0.333
-0.339,0.799,-0.333
-0.345,0.788,-0.32
-0.347,0.788,-0.307
-0.354,0.781,-0.294
-0.363,0.779,-0.277
-0.369,0.769,-0.262
-0.373,0.761,-0.253
-0.373,0.761,-0.244
-0.377,0.759,-0.244
-0.376,0.749,-0.226
-0.374,0.746,-0.22
-0.365,0.74,-0.204
-0.359,0.732,-0.201
-0.353,0.726,-0.19
-0.353,0.719,-0.176
-0.341,0.719,-0.176
-0.334,0.712,-0.168
-0.316,0.707,-0.156
-0.308,0.695,-0.152
-0.289,0.688,-0.137
-0.281,0.687,-0.135
-0.268,0.678,-0.132
-0.268,0.678,-0.132
-0.256,0.672,-0.128
-0.239,0.659,-0.117
-0.222,0.649,-0.117
-0.206,0.645,-0.113
-0.193,0.639,-0.106
-0.186,0.633,-0.118
-0.186,0.633,-0.118
-0.175,0.626,-0.111
-0.163,0.619,-0.111
-0.153,0.617,-0.117
-0.142,0.617,-0.114
-0.133,0.605,-0.118
-0.12,0.602,-0.127
-0.12,0.602,-0.127
-0.104,0.593,-0.124
-0.091,0.587,-0.124
-0.083,0.579,-0.126
-0.08,0.578,-0.13
-0.074,0.573,-0.141
-0.064,0.568,-0.137
-0.064,0.568,-0.137
-0.057,0.564,-0.139
-0.048,0.556,-0.137
-0.043,0.545,-0.139
-0.036,0.538,-0.142
-0.036,0.53,-0.142
-0.032,0.525,-0.135
-0.032,0.525,-0.135
-0.03,0.517,-0.133
-0.03,0.51,-0.129
-0.036,0.507,-0.124
-0.039,0.496,-0.123
